"Time","dead_fuel_moisture_100hr.unit.Percent._0"
"1984-01-01 00:00:00Z",17.898473739624
"1984-01-02 00:00:00Z",16.0763492584229
"1984-01-03 00:00:00Z",14.7233695983887
"1984-01-04 00:00:00Z",14.2519512176514
"1984-01-05 00:00:00Z",14.2120637893677
"1984-01-06 00:00:00Z",14.3751916885376
"1984-01-07 00:00:00Z",14.5285940170288
"1984-01-08 00:00:00Z",14.8362112045288
"1984-01-09 00:00:00Z",14.8211460113525
"1984-01-10 00:00:00Z",15.0683183670044
"1984-01-11 00:00:00Z",15.4508657455444
"1984-01-12 00:00:00Z",14.7393808364868
"1984-01-13 00:00:00Z",14.278491973877
"1984-01-14 00:00:00Z",15.2276859283447
"1984-01-15 00:00:00Z",16.1363620758057
"1984-01-16 00:00:00Z",16.9989948272705
"1984-01-17 00:00:00Z",16.5835800170898
"1984-01-18 00:00:00Z",15.224612236023
"1984-01-19 00:00:00Z",14.5989780426025
"1984-01-20 00:00:00Z",14.2325582504272
"1984-01-21 00:00:00Z",14.6351871490479
"1984-01-22 00:00:00Z",15.2948427200317
"1984-01-23 00:00:00Z",15.5228090286255
"1984-01-24 00:00:00Z",15.2017612457275
"1984-01-25 00:00:00Z",14.9323902130127
"1984-01-26 00:00:00Z",14.5428943634033
"1984-01-27 00:00:00Z",13.1354894638062
"1984-01-28 00:00:00Z",12.0957889556885
"1984-01-29 00:00:00Z",11.3602333068848
"1984-01-30 00:00:00Z",10.8864965438843
"1984-01-31 00:00:00Z",10.6817960739136
"1984-02-01 00:00:00Z",11.286262512207
"1984-02-02 00:00:00Z",11.9019870758057
"1984-02-03 00:00:00Z",11.3993120193481
"1984-02-04 00:00:00Z",10.9310121536255
"1984-02-05 00:00:00Z",10.8455209732056
"1984-02-06 00:00:00Z",11.5148963928223
"1984-02-07 00:00:00Z",11.2466669082642
"1984-02-08 00:00:00Z",11.8880481719971
"1984-02-09 00:00:00Z",14.1153926849365
"1984-02-10 00:00:00Z",15.692852973938
"1984-02-11 00:00:00Z",16.0937194824219
"1984-02-12 00:00:00Z",16.9358711242676
