Time,air_temperature[unit:K]_0
2010-01-01 00:00:00Z,275.46368408203125
2010-01-02 00:00:00Z,275.0367736816406
2010-01-03 00:00:00Z,275.46240234375
2010-01-04 00:00:00Z,275.48760986328125
2010-01-05 00:00:00Z,276.17535400390625
2010-01-06 00:00:00Z,276.69256591796875
2010-01-07 00:00:00Z,277.11871337890625
2010-01-08 00:00:00Z,277.08270263671875
2010-01-09 00:00:00Z,276.9784851074219
2010-01-10 00:00:00Z,277.37548828125
2010-01-11 00:00:00Z,277.7793884277344
2010-01-12 00:00:00Z,278.01068115234375
2010-01-13 00:00:00Z,276.0179748535156
2010-01-14 00:00:00Z,275.4013977050781
2010-01-15 00:00:00Z,276.7183532714844
2010-01-16 00:00:00Z,276.6623840332031
2010-01-17 00:00:00Z,276.89898681640625
2010-01-18 00:00:00Z,276.7730712890625
2010-01-19 00:00:00Z,275.5102233886719
2010-01-20 00:00:00Z,274.9828796386719
2010-01-21 00:00:00Z,274.5720520019531
2010-01-22 00:00:00Z,272.79718017578125
2010-01-23 00:00:00Z,272.1748962402344
2010-01-24 00:00:00Z,273.0639343261719
2010-01-25 00:00:00Z,275.2596130371094
2010-01-26 00:00:00Z,275.25726318359375
2010-01-27 00:00:00Z,274.9817810058594
2010-01-28 00:00:00Z,274.8009948730469
2010-01-29 00:00:00Z,275.7021484375
2010-01-30 00:00:00Z,274.5251770019531
2010-01-31 00:00:00Z,274.1015930175781
2010-02-01 00:00:00Z,275.1527404785156
2010-02-02 00:00:00Z,275.373779296875
2010-02-03 00:00:00Z,275.564453125
2010-02-04 00:00:00Z,276.6939697265625
2010-02-05 00:00:00Z,278.005126953125
2010-02-06 00:00:00Z,276.5377502441406
2010-02-07 00:00:00Z,275.206298828125
2010-02-08 00:00:00Z,275.03887939453125
2010-02-09 00:00:00Z,274.0989990234375
2010-02-10 00:00:00Z,273.74493408203125
2010-02-11 00:00:00Z,275.74139404296875
2010-02-12 00:00:00Z,276.4365234375
2010-02-13 00:00:00Z,276.7774353027344
2010-02-14 00:00:00Z,277.3830261230469
2010-02-15 00:00:00Z,277.7845764160156
2010-02-16 00:00:00Z,278.1844787597656
2010-02-17 00:00:00Z,277.7877197265625
2010-02-18 00:00:00Z,277.212158203125
2010-02-19 00:00:00Z,277.0686340332031
2010-02-20 00:00:00Z,276.40606689453125
2010-02-21 00:00:00Z,275.0466003417969
2010-02-22 00:00:00Z,273.3924560546875
2010-02-23 00:00:00Z,274.7303161621094
2010-02-24 00:00:00Z,276.6786804199219
2010-02-25 00:00:00Z,276.5936279296875
2010-02-26 00:00:00Z,277.31207275390625
2010-02-27 00:00:00Z,275.82391357421875
2010-02-28 00:00:00Z,275.9925842285156
2010-03-01 00:00:00Z,277.4400329589844
2010-03-02 00:00:00Z,276.85504150390625
2010-03-03 00:00:00Z,274.42718505859375
2010-03-04 00:00:00Z,273.1006774902344
2010-03-05 00:00:00Z,274.040771484375
2010-03-06 00:00:00Z,276.40802001953125
2010-03-07 00:00:00Z,275.79046630859375
2010-03-08 00:00:00Z,273.11419677734375
2010-03-09 00:00:00Z,272.024658203125
2010-03-10 00:00:00Z,272.22784423828125
2010-03-11 00:00:00Z,273.27093505859375
2010-03-12 00:00:00Z,273.98992919921875
2010-03-13 00:00:00Z,273.1585998535156
2010-03-14 00:00:00Z,274.14013671875
2010-03-15 00:00:00Z,277.2962646484375
2010-03-16 00:00:00Z,278.8984375
2010-03-17 00:00:00Z,279.1570129394531
2010-03-18 00:00:00Z,278.4736328125
2010-03-19 00:00:00Z,278.1141357421875
2010-03-20 00:00:00Z,278.33026123046875
2010-03-21 00:00:00Z,278.1144104003906
2010-03-22 00:00:00Z,277.5438537597656
2010-03-23 00:00:00Z,277.173828125
2010-03-24 00:00:00Z,276.9368896484375
2010-03-25 00:00:00Z,275.80596923828125
2010-03-26 00:00:00Z,275.4230041503906
2010-03-27 00:00:00Z,276.4994812011719
2010-03-28 00:00:00Z,278.52825927734375
2010-03-29 00:00:00Z,278.69244384765625
2010-03-30 00:00:00Z,276.9781188964844
2010-03-31 00:00:00Z,274.01397705078125
2010-04-01 00:00:00Z,273.8237609863281
2010-04-02 00:00:00Z,274.2828063964844
2010-04-03 00:00:00Z,274.512939453125
2010-04-04 00:00:00Z,274.98309326171875
2010-04-05 00:00:00Z,273.99609375
2010-04-06 00:00:00Z,274.26556396484375
2010-04-07 00:00:00Z,277.02178955078125
2010-04-08 00:00:00Z,277.30035400390625
2010-04-09 00:00:00Z,277.52191162109375
2010-04-10 00:00:00Z,278.90899658203125
2010-04-11 00:00:00Z,277.51812744140625
2010-04-12 00:00:00Z,276.21014404296875
2010-04-13 00:00:00Z,275.79107666015625
2010-04-14 00:00:00Z,276.33251953125
2010-04-15 00:00:00Z,277.3699951171875
2010-04-16 00:00:00Z,279.4717102050781
2010-04-17 00:00:00Z,279.4812316894531
2010-04-18 00:00:00Z,280.3088073730469
2010-04-19 00:00:00Z,280.81488037109375
2010-04-20 00:00:00Z,276.79925537109375
2010-04-21 00:00:00Z,275.8408508300781
2010-04-22 00:00:00Z,275.9176330566406
2010-04-23 00:00:00Z,277.1262512207031
2010-04-24 00:00:00Z,279.5587463378906
2010-04-25 00:00:00Z,280.5409240722656
2010-04-26 00:00:00Z,281.3621520996094
2010-04-27 00:00:00Z,279.4901428222656
2010-04-28 00:00:00Z,275.9189147949219
2010-04-29 00:00:00Z,275.1959533691406
2010-04-30 00:00:00Z,276.3880920410156
2010-05-01 00:00:00Z,278.6274108886719
2010-05-02 00:00:00Z,279.50518798828125
2010-05-03 00:00:00Z,280.278564453125
2010-05-04 00:00:00Z,280.5351257324219
2010-05-05 00:00:00Z,279.2052917480469
2010-05-06 00:00:00Z,278.47686767578125
2010-05-07 00:00:00Z,279.58868408203125
2010-05-08 00:00:00Z,280.57208251953125
2010-05-09 00:00:00Z,278.98486328125
2010-05-10 00:00:00Z,276.482666015625
2010-05-11 00:00:00Z,276.4923095703125
2010-05-12 00:00:00Z,279.335205078125
2010-05-13 00:00:00Z,281.3724060058594
2010-05-14 00:00:00Z,282.3875732421875
2010-05-15 00:00:00Z,283.2231140136719
2010-05-16 00:00:00Z,283.3468933105469
2010-05-17 00:00:00Z,281.5553283691406
2010-05-18 00:00:00Z,281.19573974609375
2010-05-19 00:00:00Z,281.1606140136719
2010-05-20 00:00:00Z,280.8426818847656
2010-05-21 00:00:00Z,277.8226623535156
2010-05-22 00:00:00Z,276.44781494140625
2010-05-23 00:00:00Z,276.55511474609375
2010-05-24 00:00:00Z,278.0726013183594
2010-05-25 00:00:00Z,279.2242431640625
2010-05-26 00:00:00Z,280.55645751953125
2010-05-27 00:00:00Z,279.4224548339844
2010-05-28 00:00:00Z,278.7987365722656
2010-05-29 00:00:00Z,280.7142639160156
2010-05-30 00:00:00Z,283.39471435546875
2010-05-31 00:00:00Z,285.0553283691406
2010-06-01 00:00:00Z,285.093017578125
2010-06-02 00:00:00Z,285.5970153808594
2010-06-03 00:00:00Z,287.0362854003906
2010-06-04 00:00:00Z,287.6932067871094
2010-06-05 00:00:00Z,288.3327941894531
2010-06-06 00:00:00Z,288.37310791015625
2010-06-07 00:00:00Z,287.2203369140625
2010-06-08 00:00:00Z,286.54864501953125
2010-06-09 00:00:00Z,284.4519348144531
2010-06-10 00:00:00Z,282.7210693359375
2010-06-11 00:00:00Z,283.2089538574219
2010-06-12 00:00:00Z,284.9736022949219
2010-06-13 00:00:00Z,285.9384460449219
2010-06-14 00:00:00Z,285.9244079589844
2010-06-15 00:00:00Z,284.1487731933594
2010-06-16 00:00:00Z,282.66302490234375
2010-06-17 00:00:00Z,283.08148193359375
2010-06-18 00:00:00Z,283.2548828125
2010-06-19 00:00:00Z,282.99664306640625
2010-06-20 00:00:00Z,283.0762634277344
2010-06-21 00:00:00Z,284.2271423339844
2010-06-22 00:00:00Z,285.6568908691406
2010-06-23 00:00:00Z,287.43255615234375
2010-06-24 00:00:00Z,287.3530578613281
2010-06-25 00:00:00Z,287.11834716796875
2010-06-26 00:00:00Z,287.65704345703125
2010-06-27 00:00:00Z,289.7154846191406
2010-06-28 00:00:00Z,289.9805603027344
2010-06-29 00:00:00Z,288.2156982421875
2010-06-30 00:00:00Z,286.4097595214844
2010-07-01 00:00:00Z,285.7187194824219
2010-07-02 00:00:00Z,285.57977294921875
2010-07-03 00:00:00Z,285.9779052734375
2010-07-04 00:00:00Z,286.7278747558594
2010-07-05 00:00:00Z,287.43768310546875
2010-07-06 00:00:00Z,287.37841796875
2010-07-07 00:00:00Z,287.71929931640625
2010-07-08 00:00:00Z,288.79034423828125
2010-07-09 00:00:00Z,289.7633056640625
2010-07-10 00:00:00Z,290.714111328125
2010-07-11 00:00:00Z,290.6336364746094
2010-07-12 00:00:00Z,289.58416748046875
2010-07-13 00:00:00Z,289.1319885253906
2010-07-14 00:00:00Z,290.1265869140625
2010-07-15 00:00:00Z,292.19073486328125
2010-07-16 00:00:00Z,293.0684814453125
2010-07-17 00:00:00Z,292.409912109375
2010-07-18 00:00:00Z,291.53839111328125
2010-07-19 00:00:00Z,290.4068603515625
2010-07-20 00:00:00Z,289.98028564453125
2010-07-21 00:00:00Z,288.34637451171875
2010-07-22 00:00:00Z,289.8497314453125
2010-07-23 00:00:00Z,290.13494873046875
2010-07-24 00:00:00Z,291.0018615722656
2010-07-25 00:00:00Z,290.814208984375
2010-07-26 00:00:00Z,289.0420837402344
2010-07-27 00:00:00Z,288.1683044433594
2010-07-28 00:00:00Z,288.0662841796875
2010-07-29 00:00:00Z,288.7013244628906
2010-07-30 00:00:00Z,288.79730224609375
2010-07-31 00:00:00Z,288.2033386230469
2010-08-01 00:00:00Z,287.8130187988281
2010-08-02 00:00:00Z,288.1671142578125
2010-08-03 00:00:00Z,288.6323547363281
2010-08-04 00:00:00Z,288.5196228027344
2010-08-05 00:00:00Z,287.7747802734375
2010-08-06 00:00:00Z,287.5020751953125
2010-08-07 00:00:00Z,287.1037292480469
2010-08-08 00:00:00Z,286.3987121582031
2010-08-09 00:00:00Z,286.18267822265625
2010-08-10 00:00:00Z,286.12872314453125
2010-08-11 00:00:00Z,285.6753234863281
2010-08-12 00:00:00Z,286.1060791015625
2010-08-13 00:00:00Z,287.5624084472656
2010-08-14 00:00:00Z,287.9417419433594
2010-08-15 00:00:00Z,288.4168395996094
2010-08-16 00:00:00Z,289.7294921875
2010-08-17 00:00:00Z,289.57965087890625
2010-08-18 00:00:00Z,288.9798278808594
2010-08-19 00:00:00Z,288.66363525390625
2010-08-20 00:00:00Z,288.323974609375
2010-08-21 00:00:00Z,287.78497314453125
2010-08-22 00:00:00Z,286.799560546875
2010-08-23 00:00:00Z,288.0788879394531
2010-08-24 00:00:00Z,291.4807434082031
2010-08-25 00:00:00Z,292.5403747558594
2010-08-26 00:00:00Z,289.63616943359375
2010-08-27 00:00:00Z,286.3309326171875
2010-08-28 00:00:00Z,283.6986999511719
2010-08-29 00:00:00Z,282.5202941894531
2010-08-30 00:00:00Z,282.4631652832031
2010-08-31 00:00:00Z,283.9358825683594
2010-09-01 00:00:00Z,286.8773193359375
2010-09-02 00:00:00Z,288.76824951171875
2010-09-03 00:00:00Z,288.7270812988281
2010-09-04 00:00:00Z,287.9919738769531
2010-09-05 00:00:00Z,286.6988525390625
2010-09-06 00:00:00Z,286.31805419921875
2010-09-07 00:00:00Z,285.26922607421875
2010-09-08 00:00:00Z,283.024169921875
2010-09-09 00:00:00Z,281.403564453125
2010-09-10 00:00:00Z,282.2878723144531
2010-09-11 00:00:00Z,284.7061462402344
2010-09-12 00:00:00Z,285.5165100097656
2010-09-13 00:00:00Z,285.3505859375
2010-09-14 00:00:00Z,284.7209777832031
2010-09-15 00:00:00Z,284.7689514160156
2010-09-16 00:00:00Z,285.2767028808594
2010-09-17 00:00:00Z,285.8119812011719
2010-09-18 00:00:00Z,285.4416198730469
2010-09-19 00:00:00Z,284.4862060546875
2010-09-20 00:00:00Z,284.0881652832031
2010-09-21 00:00:00Z,282.9002685546875
2010-09-22 00:00:00Z,281.8610534667969
2010-09-23 00:00:00Z,282.4127197265625
2010-09-24 00:00:00Z,284.96923828125
2010-09-25 00:00:00Z,287.22076416015625
2010-09-26 00:00:00Z,287.8788146972656
2010-09-27 00:00:00Z,289.3909912109375
2010-09-28 00:00:00Z,289.931884765625
2010-09-29 00:00:00Z,289.7346496582031
2010-09-30 00:00:00Z,289.541748046875
2010-10-01 00:00:00Z,288.9251708984375
2010-10-02 00:00:00Z,287.75604248046875
2010-10-03 00:00:00Z,285.3749694824219
2010-10-04 00:00:00Z,281.7123718261719
2010-10-05 00:00:00Z,280.78985595703125
2010-10-06 00:00:00Z,281.3607177734375
2010-10-07 00:00:00Z,280.5492858886719
2010-10-08 00:00:00Z,280.91387939453125
2010-10-09 00:00:00Z,283.2834167480469
2010-10-10 00:00:00Z,285.1546936035156
2010-10-11 00:00:00Z,285.1031494140625
2010-10-12 00:00:00Z,284.2075500488281
2010-10-13 00:00:00Z,285.99468994140625
2010-10-14 00:00:00Z,286.31768798828125
2010-10-15 00:00:00Z,285.97406005859375
2010-10-16 00:00:00Z,284.9114990234375
2010-10-17 00:00:00Z,282.6598205566406
2010-10-18 00:00:00Z,282.2339782714844
2010-10-19 00:00:00Z,282.5673522949219
2010-10-20 00:00:00Z,281.93145751953125
2010-10-21 00:00:00Z,281.6317138671875
2010-10-22 00:00:00Z,281.2892761230469
2010-10-23 00:00:00Z,281.8167419433594
2010-10-24 00:00:00Z,281.3963928222656
2010-10-25 00:00:00Z,278.5473327636719
2010-10-26 00:00:00Z,276.6869201660156
2010-10-27 00:00:00Z,276.3868713378906
2010-10-28 00:00:00Z,279.53643798828125
2010-10-29 00:00:00Z,279.8543395996094
2010-10-30 00:00:00Z,279.5504455566406
2010-10-31 00:00:00Z,279.04705810546875
2010-11-01 00:00:00Z,280.8132019042969
2010-11-02 00:00:00Z,282.902099609375
2010-11-03 00:00:00Z,284.0428771972656
2010-11-04 00:00:00Z,284.05120849609375
2010-11-05 00:00:00Z,283.26776123046875
2010-11-06 00:00:00Z,280.60302734375
2010-11-07 00:00:00Z,278.0073547363281
2010-11-08 00:00:00Z,275.1009216308594
2010-11-09 00:00:00Z,274.3279113769531
2010-11-10 00:00:00Z,275.1726989746094
2010-11-11 00:00:00Z,275.1242370605469
2010-11-12 00:00:00Z,276.17669677734375
2010-11-13 00:00:00Z,277.75506591796875
2010-11-14 00:00:00Z,280.08990478515625
2010-11-15 00:00:00Z,279.85455322265625
2010-11-16 00:00:00Z,278.1889343261719
2010-11-17 00:00:00Z,277.5600280761719
2010-11-18 00:00:00Z,278.064697265625
2010-11-19 00:00:00Z,276.721435546875
2010-11-20 00:00:00Z,275.45306396484375
2010-11-21 00:00:00Z,273.98931884765625
2010-11-22 00:00:00Z,273.7873840332031
2010-11-23 00:00:00Z,270.580078125
2010-11-24 00:00:00Z,268.8538818359375
2010-11-25 00:00:00Z,268.80096435546875
2010-11-26 00:00:00Z,270.873046875
2010-11-27 00:00:00Z,271.3891906738281
2010-11-28 00:00:00Z,269.9783020019531
2010-11-29 00:00:00Z,269.24273681640625
2010-11-30 00:00:00Z,272.2109069824219
2010-12-01 00:00:00Z,274.2197570800781
2010-12-02 00:00:00Z,276.03857421875
2010-12-03 00:00:00Z,277.1400146484375
2010-12-04 00:00:00Z,277.7388610839844
2010-12-05 00:00:00Z,277.7937927246094
2010-12-06 00:00:00Z,276.6434326171875
2010-12-07 00:00:00Z,276.61358642578125
2010-12-08 00:00:00Z,277.8455810546875
2010-12-09 00:00:00Z,279.3017883300781
2010-12-10 00:00:00Z,279.7901611328125
2010-12-11 00:00:00Z,279.5032653808594
2010-12-12 00:00:00Z,279.7803039550781
2010-12-13 00:00:00Z,279.2804260253906
2010-12-14 00:00:00Z,276.3270263671875
2010-12-15 00:00:00Z,274.80230712890625
2010-12-16 00:00:00Z,273.6552734375
2010-12-17 00:00:00Z,275.94488525390625
2010-12-18 00:00:00Z,279.4853515625
2010-12-19 00:00:00Z,277.71832275390625
2010-12-20 00:00:00Z,277.07452392578125
2010-12-21 00:00:00Z,277.1626892089844
2010-12-22 00:00:00Z,276.5494079589844
2010-12-23 00:00:00Z,275.013671875
2010-12-24 00:00:00Z,275.8680725097656
2010-12-25 00:00:00Z,275.6427917480469
2010-12-26 00:00:00Z,274.8391418457031
2010-12-27 00:00:00Z,274.70465087890625
2010-12-28 00:00:00Z,275.5523376464844
2010-12-29 00:00:00Z,271.1590270996094
2010-12-30 00:00:00Z,268.6351623535156
2010-12-31 00:00:00Z,270.4613952636719
2011-01-01 00:00:00Z,270.4613952636719
2011-01-02 00:00:00Z,271.8689270019531
2011-01-03 00:00:00Z,271.8288879394531
2011-01-04 00:00:00Z,270.67572021484375
2011-01-05 00:00:00Z,271.26336669921875
2011-01-06 00:00:00Z,272.60809326171875
2011-01-07 00:00:00Z,273.5658264160156
2011-01-08 00:00:00Z,272.10101318359375
2011-01-09 00:00:00Z,270.2524108886719
2011-01-10 00:00:00Z,268.9002380371094
2011-01-11 00:00:00Z,271.2801513671875
2011-01-12 00:00:00Z,274.4082336425781
2011-01-13 00:00:00Z,275.0271301269531
2011-01-14 00:00:00Z,275.83770751953125
2011-01-15 00:00:00Z,277.2391357421875
2011-01-16 00:00:00Z,278.63201904296875
2011-01-17 00:00:00Z,279.5964660644531
2011-01-18 00:00:00Z,277.8658447265625
2011-01-19 00:00:00Z,276.4183044433594
2011-01-20 00:00:00Z,274.3861999511719
2011-01-21 00:00:00Z,275.1622009277344
2011-01-22 00:00:00Z,276.4578552246094
2011-01-23 00:00:00Z,275.49432373046875
2011-01-24 00:00:00Z,275.38641357421875
2011-01-25 00:00:00Z,275.755126953125
2011-01-26 00:00:00Z,275.7322998046875
2011-01-27 00:00:00Z,275.5816650390625
2011-01-28 00:00:00Z,275.2272033691406
2011-01-29 00:00:00Z,274.88946533203125
2011-01-30 00:00:00Z,274.6540222167969
2011-01-31 00:00:00Z,273.15167236328125
2011-02-01 00:00:00Z,273.2101745605469
2011-02-02 00:00:00Z,270.4171447753906
2011-02-03 00:00:00Z,271.1428527832031
2011-02-04 00:00:00Z,273.53826904296875
2011-02-05 00:00:00Z,276.4414367675781
2011-02-06 00:00:00Z,277.5255126953125
2011-02-07 00:00:00Z,277.0307922363281
2011-02-08 00:00:00Z,274.0448913574219
2011-02-09 00:00:00Z,271.2708740234375
2011-02-10 00:00:00Z,271.8913269042969
2011-02-11 00:00:00Z,273.499267578125
2011-02-12 00:00:00Z,275.2651062011719
2011-02-13 00:00:00Z,275.63616943359375
2011-02-14 00:00:00Z,275.1993103027344
2011-02-15 00:00:00Z,276.314453125
2011-02-16 00:00:00Z,274.3953857421875
2011-02-17 00:00:00Z,271.9190979003906
2011-02-18 00:00:00Z,272.47216796875
2011-02-19 00:00:00Z,272.53790283203125
2011-02-20 00:00:00Z,270.8631591796875
2011-02-21 00:00:00Z,271.07635498046875
2011-02-22 00:00:00Z,270.8038330078125
2011-02-23 00:00:00Z,271.47052001953125
2011-02-24 00:00:00Z,271.69854736328125
2011-02-25 00:00:00Z,272.2742614746094
2011-02-26 00:00:00Z,269.294921875
2011-02-27 00:00:00Z,268.3088684082031
2011-02-28 00:00:00Z,271.07562255859375
2011-03-01 00:00:00Z,273.2092590332031
2011-03-02 00:00:00Z,275.5840148925781
2011-03-03 00:00:00Z,276.0817565917969
2011-03-04 00:00:00Z,274.7709045410156
2011-03-05 00:00:00Z,276.3204040527344
2011-03-06 00:00:00Z,278.83056640625
2011-03-07 00:00:00Z,275.8302917480469
2011-03-08 00:00:00Z,274.4211730957031
2011-03-09 00:00:00Z,277.1106872558594
2011-03-10 00:00:00Z,278.48590087890625
2011-03-11 00:00:00Z,276.934326171875
2011-03-12 00:00:00Z,275.9494934082031
2011-03-13 00:00:00Z,277.34619140625
2011-03-14 00:00:00Z,278.8514404296875
2011-03-15 00:00:00Z,280.42138671875
2011-03-16 00:00:00Z,278.6999816894531
