Time,wind_speed[unit:m/s]_0
2016-01-01 00:00:00Z,3.3051745891571045
2016-01-02 00:00:00Z,3.199876546859741
2016-01-03 00:00:00Z,3.817793846130371
2016-01-04 00:00:00Z,3.514787197113037
2016-01-05 00:00:00Z,4.715547561645508
2016-01-06 00:00:00Z,5.535707473754883
2016-01-07 00:00:00Z,3.499063730239868
2016-01-08 00:00:00Z,2.5822181701660156
2016-01-09 00:00:00Z,2.677229404449463
2016-01-10 00:00:00Z,2.245467185974121
2016-01-11 00:00:00Z,2.8832592964172363
2016-01-12 00:00:00Z,3.6562390327453613
2016-01-13 00:00:00Z,4.522923946380615
2016-01-14 00:00:00Z,3.7668440341949463
2016-01-15 00:00:00Z,3.4637629985809326
2016-01-16 00:00:00Z,3.5356736183166504
2016-01-17 00:00:00Z,4.111349582672119
2016-01-18 00:00:00Z,3.277707576751709
2016-01-19 00:00:00Z,4.548064708709717
2016-01-20 00:00:00Z,2.50483775138855
2016-01-21 00:00:00Z,3.7996490001678467
2016-01-22 00:00:00Z,4.581510066986084
2016-01-23 00:00:00Z,5.0157389640808105
2016-01-24 00:00:00Z,3.120757579803467
2016-01-25 00:00:00Z,2.9317424297332764
2016-01-26 00:00:00Z,2.7819061279296875
2016-01-27 00:00:00Z,2.310120105743408
2016-01-28 00:00:00Z,2.531954050064087
2016-01-29 00:00:00Z,3.8376359939575195
2016-01-30 00:00:00Z,4.077139377593994
2016-01-31 00:00:00Z,6.185558795928955
2016-02-01 00:00:00Z,6.291457176208496
2016-02-02 00:00:00Z,2.6956677436828613
2016-02-03 00:00:00Z,2.911119222640991
2016-02-04 00:00:00Z,2.490410804748535
2016-02-05 00:00:00Z,2.9848594665527344
2016-02-06 00:00:00Z,2.6525838375091553
2016-02-07 00:00:00Z,3.7866313457489014
2016-02-08 00:00:00Z,4.106071949005127
2016-02-09 00:00:00Z,3.1079516410827637
2016-02-10 00:00:00Z,2.307086229324341
2016-02-11 00:00:00Z,2.2133982181549072
2016-02-12 00:00:00Z,2.2921133041381836
2016-02-13 00:00:00Z,3.137162208557129
2016-02-14 00:00:00Z,4.079626083374023
2016-02-15 00:00:00Z,3.3594775199890137
2016-02-16 00:00:00Z,2.4453094005584717
2016-02-17 00:00:00Z,6.09036922454834
2016-02-18 00:00:00Z,5.930654525756836
2016-02-19 00:00:00Z,4.44263219833374
2016-02-20 00:00:00Z,2.499979019165039
2016-02-21 00:00:00Z,2.803040027618408
2016-02-22 00:00:00Z,3.7500576972961426
2016-02-23 00:00:00Z,2.833775520324707
2016-02-24 00:00:00Z,2.438462734222412
2016-02-25 00:00:00Z,2.1545450687408447
2016-02-26 00:00:00Z,2.7277915477752686
2016-02-27 00:00:00Z,2.681281089782715
2016-02-28 00:00:00Z,2.994187593460083
2016-02-29 00:00:00Z,2.318049669265747
2016-03-01 00:00:00Z,3.335918664932251
