Time,specific_humidity[unit:kg/kg]_0
2010-01-01 00:00:00Z,0.009309999644756317
2010-01-02 00:00:00Z,0.0086899995803833
2010-01-03 00:00:00Z,0.007290000095963478
2010-01-04 00:00:00Z,0.0072200000286102295
2010-01-05 00:00:00Z,0.008050000295042992
2010-01-06 00:00:00Z,0.009619999676942825
2010-01-07 00:00:00Z,0.009479999542236328
2010-01-08 00:00:00Z,0.009259999729692936
2010-01-09 00:00:00Z,0.00865000020712614
2010-01-10 00:00:00Z,0.008059999905526638
2010-01-11 00:00:00Z,0.00839999970048666
2010-01-12 00:00:00Z,0.009940000250935555
2010-01-13 00:00:00Z,0.009069999679923058
2010-01-14 00:00:00Z,0.007060000207275152
2010-01-15 00:00:00Z,0.007360000163316727
2010-01-16 00:00:00Z,0.00795000046491623
2010-01-17 00:00:00Z,0.009170000441372395
2010-01-18 00:00:00Z,0.009229999966919422
2010-01-19 00:00:00Z,0.008990000002086163
2010-01-20 00:00:00Z,0.009039999917149544
2010-01-21 00:00:00Z,0.009759999811649323
2010-01-22 00:00:00Z,0.007430000230669975
2010-01-23 00:00:00Z,0.00674000009894371
2010-01-24 00:00:00Z,0.007350000087171793
2010-01-25 00:00:00Z,0.008449999615550041
2010-01-26 00:00:00Z,0.009750000201165676
2010-01-27 00:00:00Z,0.00812000036239624
2010-01-28 00:00:00Z,0.007069999817758799
2010-01-29 00:00:00Z,0.0081599997356534
2010-01-30 00:00:00Z,0.007930000312626362
2010-01-31 00:00:00Z,0.007120000198483467
2010-02-01 00:00:00Z,0.007360000163316727
2010-02-02 00:00:00Z,0.007519999984651804
2010-02-03 00:00:00Z,0.007660000119358301
2010-02-04 00:00:00Z,0.007590000052005053
2010-02-05 00:00:00Z,0.009440000168979168
2010-02-06 00:00:00Z,0.00937000010162592
2010-02-07 00:00:00Z,0.007790000177919865
2010-02-08 00:00:00Z,0.0072200000286102295
2010-02-09 00:00:00Z,0.007110000122338533
2010-02-10 00:00:00Z,0.008209999650716782
2010-02-11 00:00:00Z,0.007170000113546848
2010-02-12 00:00:00Z,0.00800000037997961
2010-02-13 00:00:00Z,0.007699999958276749
2010-02-14 00:00:00Z,0.00750999990850687
2010-02-15 00:00:00Z,0.007569999899715185
2010-02-16 00:00:00Z,0.00860000029206276
2010-02-17 00:00:00Z,0.008779999800026417
2010-02-18 00:00:00Z,0.009060000069439411
2010-02-19 00:00:00Z,0.008460000157356262
2010-02-20 00:00:00Z,0.007890000008046627
2010-02-21 00:00:00Z,0.007930000312626362
2010-02-22 00:00:00Z,0.007689999882131815
2010-02-23 00:00:00Z,0.006899999920278788
2010-02-24 00:00:00Z,0.008609999902546406
2010-02-25 00:00:00Z,0.008249999955296516
2010-02-26 00:00:00Z,0.008419999852776527
2010-02-27 00:00:00Z,0.008019999600946903
2010-02-28 00:00:00Z,0.007550000213086605
2010-03-01 00:00:00Z,0.008139999583363533
2010-03-02 00:00:00Z,0.008430000394582748
2010-03-03 00:00:00Z,0.00786999985575676
2010-03-04 00:00:00Z,0.007639999967068434
2010-03-05 00:00:00Z,0.006829999852925539
2010-03-06 00:00:00Z,0.007910000160336494
2010-03-07 00:00:00Z,0.010160000063478947
2010-03-08 00:00:00Z,0.009870000183582306
2010-03-09 00:00:00Z,0.00686000008136034
2010-03-10 00:00:00Z,0.006969999987632036
2010-03-11 00:00:00Z,0.006550000049173832
2010-03-12 00:00:00Z,0.007360000163316727
2010-03-13 00:00:00Z,0.00774999987334013
2010-03-14 00:00:00Z,0.0070500001311302185
2010-03-15 00:00:00Z,0.007170000113546848
2010-03-16 00:00:00Z,0.007890000008046627
2010-03-17 00:00:00Z,0.00865000020712614
2010-03-18 00:00:00Z,0.008440000005066395
2010-03-19 00:00:00Z,0.00798999983817339
2010-03-20 00:00:00Z,0.0076299998909235
2010-03-21 00:00:00Z,0.0076500000432133675
2010-03-22 00:00:00Z,0.008489999920129776
2010-03-23 00:00:00Z,0.00788000039756298
2010-03-24 00:00:00Z,0.007799999788403511
2010-03-25 00:00:00Z,0.007860000245273113
2010-03-26 00:00:00Z,0.0076299998909235
2010-03-27 00:00:00Z,0.00774999987334013
2010-03-28 00:00:00Z,0.007340000011026859
2010-03-29 00:00:00Z,0.009139999747276306
2010-03-30 00:00:00Z,0.008860000409185886
2010-03-31 00:00:00Z,0.008080000057816505
2010-04-01 00:00:00Z,0.007340000011026859
2010-04-02 00:00:00Z,0.007120000198483467
2010-04-03 00:00:00Z,0.007809999864548445
2010-04-04 00:00:00Z,0.007600000128149986
2010-04-05 00:00:00Z,0.010579999536275864
2010-04-06 00:00:00Z,0.007420000154525042
2010-04-07 00:00:00Z,0.007189999800175428
2010-04-08 00:00:00Z,0.007579999975860119
2010-04-09 00:00:00Z,0.008220000192523003
2010-04-10 00:00:00Z,0.008469999767839909
2010-04-11 00:00:00Z,0.008469999767839909
2010-04-12 00:00:00Z,0.009940000250935555
2010-04-13 00:00:00Z,0.007849999703466892
2010-04-14 00:00:00Z,0.007939999923110008
2010-04-15 00:00:00Z,0.007980000227689743
2010-04-16 00:00:00Z,0.008620000444352627
2010-04-17 00:00:00Z,0.008849999867379665
2010-04-18 00:00:00Z,0.009320000186562538
2010-04-19 00:00:00Z,0.011169999837875366
2010-04-20 00:00:00Z,0.012959999963641167
2010-04-21 00:00:00Z,0.009200000204145908
2010-04-22 00:00:00Z,0.010300000198185444
2010-04-23 00:00:00Z,0.009100000374019146
2010-04-24 00:00:00Z,0.008740000426769257
2010-04-25 00:00:00Z,0.008679999969899654
2010-04-26 00:00:00Z,0.00877000018954277
2010-04-27 00:00:00Z,0.009150000289082527
2010-04-28 00:00:00Z,0.009949999861419201
2010-04-29 00:00:00Z,0.007829999551177025
2010-04-30 00:00:00Z,0.007550000213086605
2010-05-01 00:00:00Z,0.008729999884963036
2010-05-02 00:00:00Z,0.00853000022470951
2010-05-03 00:00:00Z,0.008510000072419643
2010-05-04 00:00:00Z,0.008630000054836273
2010-05-05 00:00:00Z,0.008799999952316284
2010-05-06 00:00:00Z,0.008740000426769257
2010-05-07 00:00:00Z,0.008329999633133411
2010-05-08 00:00:00Z,0.00887999963015318
2010-05-09 00:00:00Z,0.008910000324249268
2010-05-10 00:00:00Z,0.00848000030964613
2010-05-11 00:00:00Z,0.008229999803006649
2010-05-12 00:00:00Z,0.008080000057816505
2010-05-13 00:00:00Z,0.0086899995803833
2010-05-14 00:00:00Z,0.008849999867379665
2010-05-15 00:00:00Z,0.009359999559819698
2010-05-16 00:00:00Z,0.009879999794065952
2010-05-17 00:00:00Z,0.009859999641776085
2010-05-18 00:00:00Z,0.01030999980866909
2010-05-19 00:00:00Z,0.01001999992877245
2010-05-20 00:00:00Z,0.009309999644756317
2010-05-21 00:00:00Z,0.009030000306665897
2010-05-22 00:00:00Z,0.00827999971807003
2010-05-23 00:00:00Z,0.007720000110566616
2010-05-24 00:00:00Z,0.008139999583363533
2010-05-25 00:00:00Z,0.008539999835193157
2010-05-26 00:00:00Z,0.00880999956279993
2010-05-27 00:00:00Z,0.011420000344514847
2010-05-28 00:00:00Z,0.00853000022470951
2010-05-29 00:00:00Z,0.008379999548196793
2010-05-30 00:00:00Z,0.00887999963015318
2010-05-31 00:00:00Z,0.009750000201165676
2010-06-01 00:00:00Z,0.011649999767541885
2010-06-02 00:00:00Z,0.012760000303387642
2010-06-03 00:00:00Z,0.013919999822974205
2010-06-04 00:00:00Z,0.01590000092983246
2010-06-05 00:00:00Z,0.01744999922811985
2010-06-06 00:00:00Z,0.01696000061929226
2010-06-07 00:00:00Z,0.015390000306069851
2010-06-08 00:00:00Z,0.01310999970883131
2010-06-09 00:00:00Z,0.01169000007212162
2010-06-10 00:00:00Z,0.011110000312328339
2010-06-11 00:00:00Z,0.010359999723732471
2010-06-12 00:00:00Z,0.0106800002977252
2010-06-13 00:00:00Z,0.01075000036507845
2010-06-14 00:00:00Z,0.01018999982625246
2010-06-15 00:00:00Z,0.01018999982625246
2010-06-16 00:00:00Z,0.009929999709129333
2010-06-17 00:00:00Z,0.0094200000166893
2010-06-18 00:00:00Z,0.009709999896585941
2010-06-19 00:00:00Z,0.009730000048875809
2010-06-20 00:00:00Z,0.009750000201165676
2010-06-21 00:00:00Z,0.009820000268518925
2010-06-22 00:00:00Z,0.009639999829232693
2010-06-23 00:00:00Z,0.009999999776482582
2010-06-24 00:00:00Z,0.009970000013709068
2010-06-25 00:00:00Z,0.01071999967098236
2010-06-26 00:00:00Z,0.011909999884665012
2010-06-27 00:00:00Z,0.013489999808371067
2010-06-28 00:00:00Z,0.013629999943077564
2010-06-29 00:00:00Z,0.012649999931454659
2010-06-30 00:00:00Z,0.012810000218451023
2010-07-01 00:00:00Z,0.011049999855458736
2010-07-02 00:00:00Z,0.010350000113248825
2010-07-03 00:00:00Z,0.010830000042915344
2010-07-04 00:00:00Z,0.010739999823272228
2010-07-05 00:00:00Z,0.011219999752938747
2010-07-06 00:00:00Z,0.011060000397264957
2010-07-07 00:00:00Z,0.01090999972075224
2010-07-08 00:00:00Z,0.01209999993443489
2010-07-09 00:00:00Z,0.013209999538958073
2010-07-10 00:00:00Z,0.01245999988168478
2010-07-11 00:00:00Z,0.012430000118911266
2010-07-12 00:00:00Z,0.01331000030040741
2010-07-13 00:00:00Z,0.011889999732375145
