Time,mean_vapor_pressure_deficit[unit:kPa]
1998-04-28 00:00:00Z,2.8350000381469727
1998-04-29 00:00:00Z,3.0999999046325684
1998-04-30 00:00:00Z,3.049999952316284
1998-05-01 00:00:00Z,2.7899999618530273
1998-05-02 00:00:00Z,2.180000066757202
1998-05-03 00:00:00Z,1.8300000429153442
1998-05-04 00:00:00Z,1.690000057220459
1998-05-05 00:00:00Z,1.3600000143051147
1998-05-06 00:00:00Z,1.3700000047683716
1998-05-07 00:00:00Z,1.6699999570846558
1998-05-08 00:00:00Z,1.840000033378601
1998-05-09 00:00:00Z,1.8799999952316284
1998-05-10 00:00:00Z,2.059999942779541
1998-05-11 00:00:00Z,2.0
1998-05-12 00:00:00Z,1.2400000095367432
1998-05-13 00:00:00Z,1.2599999904632568
1998-05-14 00:00:00Z,1.5
1998-05-15 00:00:00Z,2.0299999713897705
1998-05-16 00:00:00Z,2.430000066757202
1998-05-17 00:00:00Z,2.319999933242798
1998-05-18 00:00:00Z,2.430000066757202
1998-05-19 00:00:00Z,2.9600000381469727
1998-05-20 00:00:00Z,2.2699999809265137
1998-05-21 00:00:00Z,2.4000000953674316
1998-05-22 00:00:00Z,2.4800000190734863
1998-05-23 00:00:00Z,2.559999942779541
1998-05-24 00:00:00Z,2.7200000286102295
1998-05-25 00:00:00Z,2.5
1998-05-26 00:00:00Z,1.9299999475479126
1998-05-27 00:00:00Z,2.4100000858306885
1998-05-28 00:00:00Z,2.8299999237060547
1998-05-29 00:00:00Z,2.7300000190734863
1998-05-30 00:00:00Z,3.0299999713897705
1998-05-31 00:00:00Z,3.4600000381469727
1998-06-01 00:00:00Z,3.8399999141693115
1998-06-02 00:00:00Z,3.549999952316284
1998-06-03 00:00:00Z,2.180000066757202
1998-06-04 00:00:00Z,1.899999976158142
1998-06-05 00:00:00Z,2.7300000190734863
1998-06-06 00:00:00Z,3.0399999618530273
1998-06-07 00:00:00Z,2.0799999237060547
1998-06-08 00:00:00Z,1.940000057220459
1998-06-09 00:00:00Z,2.2300000190734863
1998-06-10 00:00:00Z,2.2799999713897705
1998-06-11 00:00:00Z,2.1600000858306885
1998-06-12 00:00:00Z,1.9600000381469727
1998-06-13 00:00:00Z,2.1600000858306885
1998-06-14 00:00:00Z,3.0999999046325684
1998-06-15 00:00:00Z,3.75
1998-06-16 00:00:00Z,3.3499999046325684
1998-06-17 00:00:00Z,3.190000057220459
1998-06-18 00:00:00Z,3.9200000762939453
1998-06-19 00:00:00Z,4.150000095367432
1998-06-20 00:00:00Z,3.819999933242798
1998-06-21 00:00:00Z,4.170000076293945
1998-06-22 00:00:00Z,3.8499999046325684
1998-06-23 00:00:00Z,3.880000114440918
1998-06-24 00:00:00Z,3.7300000190734863
1998-06-25 00:00:00Z,3.859999895095825
1998-06-26 00:00:00Z,4.010000228881836
1998-06-27 00:00:00Z,4.860000133514404
1998-06-28 00:00:00Z,5.21999979019165
1998-06-29 00:00:00Z,5.300000190734863
1998-06-30 00:00:00Z,4.849999904632568
1998-07-01 00:00:00Z,4.860000133514404
1998-07-02 00:00:00Z,4.329999923706055
1998-07-03 00:00:00Z,3.8299999237060547
1998-07-04 00:00:00Z,3.6600000858306885
1998-07-05 00:00:00Z,3.390000104904175
1998-07-06 00:00:00Z,3.109999895095825
1998-07-07 00:00:00Z,3.6600000858306885
1998-07-08 00:00:00Z,4.045000076293945
1998-07-09 00:00:00Z,4.380000114440918
1998-07-10 00:00:00Z,5.039999961853027
1998-07-11 00:00:00Z,5.579999923706055
1998-07-12 00:00:00Z,5.309999942779541
1998-07-13 00:00:00Z,5.050000190734863
1998-07-14 00:00:00Z,5.320000171661377
1998-07-15 00:00:00Z,6.269999980926514
1998-07-16 00:00:00Z,6.619999885559082
1998-07-17 00:00:00Z,5.25
1998-07-18 00:00:00Z,5.170000076293945
1998-07-19 00:00:00Z,4.03000020980835
1998-07-20 00:00:00Z,3.440000057220459
1998-07-21 00:00:00Z,3.140000104904175
1998-07-22 00:00:00Z,2.740000009536743
1998-07-23 00:00:00Z,2.880000114440918
1998-07-24 00:00:00Z,3.6600000858306885
1998-07-25 00:00:00Z,4.489999771118164
1998-07-26 00:00:00Z,5.170000076293945
1998-07-27 00:00:00Z,5.769999980926514
1998-07-28 00:00:00Z,5.860000133514404
1998-07-29 00:00:00Z,4.809999942779541
1998-07-30 00:00:00Z,4.369999885559082
1998-07-31 00:00:00Z,4.440000057220459
1998-08-01 00:00:00Z,4.349999904632568
1998-08-02 00:00:00Z,4.650000095367432
1998-08-03 00:00:00Z,5.699999809265137
1998-08-04 00:00:00Z,6.369999885559082
1998-08-05 00:00:00Z,5.769999980926514
1998-08-06 00:00:00Z,4.815000057220459
1998-08-07 00:00:00Z,4.309999942779541
1998-08-08 00:00:00Z,3.9600000381469727
1998-08-09 00:00:00Z,3.369999885559082
1998-08-10 00:00:00Z,3.4600000381469727
1998-08-11 00:00:00Z,3.8399999141693115
1998-08-12 00:00:00Z,4.099999904632568
1998-08-13 00:00:00Z,4.389999866485596
1998-08-14 00:00:00Z,4.090000152587891
1998-08-15 00:00:00Z,3.549999952316284
1998-08-16 00:00:00Z,3.490000009536743
1998-08-17 00:00:00Z,3.5299999713897705
1998-08-18 00:00:00Z,3.4700000286102295
1998-08-19 00:00:00Z,3.609999895095825
1998-08-20 00:00:00Z,4.269999980926514
1998-08-21 00:00:00Z,4.610000133514404
1998-08-22 00:00:00Z,4.630000114440918
1998-08-23 00:00:00Z,4.730000019073486
1998-08-24 00:00:00Z,4.340000152587891
1998-08-25 00:00:00Z,3.8399999141693115
1998-08-26 00:00:00Z,3.940000057220459
1998-08-27 00:00:00Z,4.300000190734863
1998-08-28 00:00:00Z,5.059999942779541
1998-08-29 00:00:00Z,4.769999980926514
1998-08-30 00:00:00Z,4.710000038146973
1998-08-31 00:00:00Z,4.730000019073486
1998-09-01 00:00:00Z,3.9800000190734863
1998-09-02 00:00:00Z,4.210000038146973
1998-09-03 00:00:00Z,4.050000190734863
1998-09-04 00:00:00Z,2.9600000381469727
1998-09-05 00:00:00Z,2.3499999046325684
1998-09-06 00:00:00Z,3.3550000190734863
1998-09-07 00:00:00Z,3.559999942779541
1998-09-08 00:00:00Z,3.319999933242798
1998-09-09 00:00:00Z,2.9200000762939453
1998-09-10 00:00:00Z,2.759999990463257
1998-09-11 00:00:00Z,3.319999933242798
1998-09-12 00:00:00Z,3.4100000858306885
1998-09-13 00:00:00Z,3.680000066757202
1998-09-14 00:00:00Z,3.890000104904175
1998-09-15 00:00:00Z,3.950000047683716
1998-09-16 00:00:00Z,3.819999933242798
1998-09-17 00:00:00Z,4.079999923706055
1998-09-18 00:00:00Z,4.269999980926514
1998-09-19 00:00:00Z,3.7899999618530273
1998-09-20 00:00:00Z,3.009999990463257
1998-09-21 00:00:00Z,2.3399999141693115
1998-09-22 00:00:00Z,2.4200000762939453
1998-09-23 00:00:00Z,2.3499999046325684
1998-09-24 00:00:00Z,2.380000114440918
1998-09-25 00:00:00Z,2.0899999141693115
1998-09-26 00:00:00Z,1.909999966621399
1998-09-27 00:00:00Z,1.9800000190734863
1998-09-28 00:00:00Z,2.4000000953674316
1998-09-29 00:00:00Z,2.259999990463257
1998-09-30 00:00:00Z,2.0399999618530273
1998-10-01 00:00:00Z,2.5
1998-10-02 00:00:00Z,2.5
1998-10-03 00:00:00Z,2.2200000286102295
1998-10-04 00:00:00Z,2.2899999618530273
1998-10-05 00:00:00Z,2.2100000381469727
1998-10-06 00:00:00Z,2.640000104904175
1998-10-07 00:00:00Z,3.1700000762939453
1998-10-08 00:00:00Z,3.059999942779541
1998-10-09 00:00:00Z,2.880000114440918
1998-10-10 00:00:00Z,2.759999990463257
1998-10-11 00:00:00Z,2.7699999809265137
1998-10-12 00:00:00Z,2.630000114440918
1998-10-13 00:00:00Z,2.7699999809265137
1998-10-14 00:00:00Z,2.619999885559082
1998-10-15 00:00:00Z,1.6699999570846558
1998-10-16 00:00:00Z,1.6100000143051147
1998-10-17 00:00:00Z,1.7699999809265137
1998-10-18 00:00:00Z,2.0799999237060547
1998-10-19 00:00:00Z,2.4800000190734863
1998-10-20 00:00:00Z,2.619999885559082
1998-10-21 00:00:00Z,2.4000000953674316
1998-10-22 00:00:00Z,2.1500000953674316
1998-10-23 00:00:00Z,2.140000104904175
1998-10-24 00:00:00Z,2.0199999809265137
1998-10-25 00:00:00Z,1.4700000286102295
1998-10-26 00:00:00Z,1.4500000476837158
1998-10-27 00:00:00Z,1.5700000524520874
1998-10-28 00:00:00Z,1.6399999856948853
1998-10-29 00:00:00Z,1.7200000286102295
1998-10-30 00:00:00Z,1.1799999475479126
1998-10-31 00:00:00Z,1.4500000476837158
1998-11-01 00:00:00Z,1.5700000524520874
1998-11-02 00:00:00Z,1.5099999904632568
1998-11-03 00:00:00Z,1.7100000381469727
1998-11-04 00:00:00Z,1.7599999904632568
1998-11-05 00:00:00Z,1.7699999809265137
1998-11-06 00:00:00Z,1.4700000286102295
1998-11-07 00:00:00Z,1.399999976158142
1998-11-08 00:00:00Z,0.949999988079071
1998-11-09 00:00:00Z,1.0
1998-11-10 00:00:00Z,1.2200000286102295
1998-11-11 00:00:00Z,1.159999966621399
1998-11-12 00:00:00Z,1.1200000047683716
1998-11-13 00:00:00Z,1.409999966621399
1998-11-14 00:00:00Z,1.6399999856948853
1998-11-15 00:00:00Z,1.7799999713897705
1998-11-16 00:00:00Z,1.8300000429153442
1998-11-17 00:00:00Z,1.3600000143051147
1998-11-18 00:00:00Z,1.2999999523162842
1998-11-19 00:00:00Z,1.350000023841858
1998-11-20 00:00:00Z,1.5099999904632568
1998-11-21 00:00:00Z,1.6200000047683716
1998-11-22 00:00:00Z,1.600000023841858
1998-11-23 00:00:00Z,1.409999966621399
1998-11-24 00:00:00Z,1.2699999809265137
1998-11-25 00:00:00Z,1.3700000047683716
