Time,mean_vapor_pressure_deficit[unit:kPa]_0
2013-01-01 00:00:00Z,0.7400000095367432
2013-01-02 00:00:00Z,0.8799999952316284
2013-01-03 00:00:00Z,1.0
2013-01-04 00:00:00Z,1.0
2013-01-05 00:00:00Z,0.949999988079071
2013-01-06 00:00:00Z,0.8700000047683716
2013-01-07 00:00:00Z,0.8100000023841858
2013-01-08 00:00:00Z,1.2100000381469727
2013-01-09 00:00:00Z,1.2699999809265137
2013-01-10 00:00:00Z,0.8799999952316284
2013-01-11 00:00:00Z,0.6700000166893005
2013-01-12 00:00:00Z,0.75
2013-01-13 00:00:00Z,0.7099999785423279
2013-01-14 00:00:00Z,0.6299999952316284
2013-01-15 00:00:00Z,0.800000011920929
2013-01-16 00:00:00Z,1.0199999809265137
2013-01-17 00:00:00Z,1.3300000429153442
2013-01-18 00:00:00Z,1.399999976158142
2013-01-19 00:00:00Z,1.4500000476837158
2013-01-20 00:00:00Z,1.4900000095367432
2013-01-21 00:00:00Z,1.4800000190734863
2013-01-22 00:00:00Z,1.6699999570846558
2013-01-23 00:00:00Z,1.850000023841858
2013-01-24 00:00:00Z,1.4199999570846558
2013-01-25 00:00:00Z,0.6299999952316284
2013-01-26 00:00:00Z,0.44999998807907104
2013-01-27 00:00:00Z,0.46000000834465027
2013-01-28 00:00:00Z,0.6200000047683716
2013-01-29 00:00:00Z,0.8799999952316284
2013-01-30 00:00:00Z,0.9599999785423279
2013-01-31 00:00:00Z,1.190000057220459
2013-02-01 00:00:00Z,1.350000023841858
2013-02-02 00:00:00Z,1.3899999856948853
2013-02-03 00:00:00Z,1.3799999952316284
2013-02-04 00:00:00Z,1.1699999570846558
2013-02-05 00:00:00Z,1.3300000429153442
2013-02-06 00:00:00Z,1.2799999713897705
2013-02-07 00:00:00Z,1.3300000429153442
2013-02-08 00:00:00Z,0.8100000023841858
2013-02-09 00:00:00Z,0.75
2013-02-10 00:00:00Z,0.8500000238418579
2013-02-11 00:00:00Z,0.800000011920929
2013-02-12 00:00:00Z,0.8999999761581421
2013-02-13 00:00:00Z,1.2200000286102295
2013-02-14 00:00:00Z,1.3600000143051147
2013-02-15 00:00:00Z,1.5099999904632568
2013-02-16 00:00:00Z,1.600000023841858
2013-02-17 00:00:00Z,1.659999966621399
2013-02-18 00:00:00Z,1.4199999570846558
2013-02-19 00:00:00Z,1.0499999523162842
2013-02-20 00:00:00Z,0.6700000166893005
2013-02-21 00:00:00Z,0.7799999713897705
2013-02-22 00:00:00Z,0.949999988079071
2013-02-23 00:00:00Z,1.3200000524520874
2013-02-24 00:00:00Z,0.9800000190734863
2013-02-25 00:00:00Z,1.2400000095367432
2013-02-26 00:00:00Z,1.340000033378601
2013-02-27 00:00:00Z,1.340000033378601
2013-02-28 00:00:00Z,1.600000023841858
2013-03-01 00:00:00Z,2.009999990463257
2013-03-02 00:00:00Z,2.190000057220459
2013-03-03 00:00:00Z,2.25
2013-03-04 00:00:00Z,1.7100000381469727
2013-03-05 00:00:00Z,1.6100000143051147
2013-03-06 00:00:00Z,1.4600000381469727
2013-03-07 00:00:00Z,1.190000057220459
2013-03-08 00:00:00Z,0.7799999713897705
2013-03-09 00:00:00Z,0.9100000262260437
2013-03-10 00:00:00Z,1.2799999713897705
