Time,dead_fuel_moisture_100hr[unit:Percent]_0
1997-01-01 00:00:00Z,22.69158172607422
1997-01-02 00:00:00Z,23.652198791503906
1997-01-03 00:00:00Z,23.02654266357422
1997-01-04 00:00:00Z,20.61846923828125
1997-01-05 00:00:00Z,19.9554500579834
1997-01-06 00:00:00Z,17.96457862854004
1997-01-07 00:00:00Z,15.56383991241455
1997-01-08 00:00:00Z,14.301902770996094
1997-01-09 00:00:00Z,13.375083923339846
1997-01-10 00:00:00Z,13.086620330810547
1997-01-11 00:00:00Z,13.387275695800781
1997-01-12 00:00:00Z,15.984797477722168
1997-01-13 00:00:00Z,17.008438110351562
1997-01-14 00:00:00Z,16.46095085144043
1997-01-15 00:00:00Z,17.69619369506836
1997-01-16 00:00:00Z,18.102540969848633
1997-01-17 00:00:00Z,17.61013412475586
1997-01-18 00:00:00Z,16.37584686279297
1997-01-19 00:00:00Z,15.077292442321777
1997-01-20 00:00:00Z,17.34442901611328
1997-01-21 00:00:00Z,19.016199111938477
1997-01-22 00:00:00Z,20.579097747802734
1997-01-23 00:00:00Z,21.278072357177734
1997-01-24 00:00:00Z,21.56108283996582
1997-01-25 00:00:00Z,22.570011138916016
1997-01-26 00:00:00Z,23.585113525390625
1997-01-27 00:00:00Z,22.44936180114746
1997-01-28 00:00:00Z,21.260868072509766
1997-01-29 00:00:00Z,19.33285903930664
1997-01-30 00:00:00Z,17.389562606811523
1997-01-31 00:00:00Z,16.54885482788086
1997-02-01 00:00:00Z,16.16034698486328
1997-02-02 00:00:00Z,15.989877700805662
1997-02-03 00:00:00Z,15.373847007751465
1997-02-04 00:00:00Z,15.667999267578125
1997-02-05 00:00:00Z,15.664987564086916
1997-02-06 00:00:00Z,14.751272201538088
1997-02-07 00:00:00Z,14.37077522277832
1997-02-08 00:00:00Z,14.63423824310303
1997-02-09 00:00:00Z,14.993500709533691
1997-02-10 00:00:00Z,15.042902946472166
1997-02-11 00:00:00Z,14.784325599670412
1997-02-12 00:00:00Z,14.913803100585938
1997-02-13 00:00:00Z,14.25826358795166
1997-02-14 00:00:00Z,13.11557674407959
1997-02-15 00:00:00Z,11.972817420959473
1997-02-16 00:00:00Z,11.661772727966309
1997-02-17 00:00:00Z,13.10828971862793
1997-02-18 00:00:00Z,13.740889549255373
1997-02-19 00:00:00Z,13.509065628051758
1997-02-20 00:00:00Z,13.524004936218262
1997-02-21 00:00:00Z,12.663409233093262
1997-02-22 00:00:00Z,12.559828758239746
1997-02-23 00:00:00Z,12.18623161315918
1997-02-24 00:00:00Z,11.30606460571289
1997-02-25 00:00:00Z,10.468805313110352
1997-02-26 00:00:00Z,11.316410064697266
1997-02-27 00:00:00Z,13.500866889953613
1997-02-28 00:00:00Z,14.27384090423584
1997-03-01 00:00:00Z,13.905030250549316
1997-03-02 00:00:00Z,14.648008346557617
1997-03-03 00:00:00Z,14.707213401794434
1997-03-04 00:00:00Z,14.309576034545898
1997-03-05 00:00:00Z,12.851925849914549
1997-03-06 00:00:00Z,12.297581672668457
1997-03-07 00:00:00Z,12.058171272277832
1997-03-08 00:00:00Z,11.881476402282715
1997-03-09 00:00:00Z,11.346078872680664
1997-03-10 00:00:00Z,10.792935371398926
1997-03-11 00:00:00Z,10.471315383911133
1997-03-12 00:00:00Z,10.297660827636719
1997-03-13 00:00:00Z,10.048930168151855
1997-03-14 00:00:00Z,9.593611717224121
1997-03-15 00:00:00Z,10.287365913391113
1997-03-16 00:00:00Z,12.12785816192627
1997-03-17 00:00:00Z,12.73679256439209
1997-03-18 00:00:00Z,12.239097595214844
1997-03-19 00:00:00Z,11.41039752960205
1997-03-20 00:00:00Z,11.067242622375488
1997-03-21 00:00:00Z,10.83044147491455
1997-03-22 00:00:00Z,10.669188499450684
1997-03-23 00:00:00Z,11.269537925720215
1997-03-24 00:00:00Z,11.64263916015625
1997-03-25 00:00:00Z,10.950410842895508
1997-03-26 00:00:00Z,10.323158264160156
1997-03-27 00:00:00Z,10.570464134216309
1997-03-28 00:00:00Z,10.931378364562988
1997-03-29 00:00:00Z,10.758146286010742
1997-03-30 00:00:00Z,10.701156616210938
1997-03-31 00:00:00Z,12.01175594329834
1997-04-01 00:00:00Z,11.620987892150879
1997-04-02 00:00:00Z,10.701408386230469
1997-04-03 00:00:00Z,10.267252922058105
1997-04-04 00:00:00Z,10.449588775634766
1997-04-05 00:00:00Z,10.651732444763184
1997-04-06 00:00:00Z,10.625740051269531
1997-04-07 00:00:00Z,11.019211769104004
1997-04-08 00:00:00Z,10.969596862792969
1997-04-09 00:00:00Z,11.092604637145996
1997-04-10 00:00:00Z,10.922852516174316
1997-04-11 00:00:00Z,10.557047843933105
1997-04-12 00:00:00Z,10.129776000976562
1997-04-13 00:00:00Z,10.182080268859863
1997-04-14 00:00:00Z,10.233319282531738
1997-04-15 00:00:00Z,9.839794158935547
1997-04-16 00:00:00Z,9.4482421875
1997-04-17 00:00:00Z,9.700050354003906
1997-04-18 00:00:00Z,10.904657363891602
1997-04-19 00:00:00Z,12.509581565856934
1997-04-20 00:00:00Z,13.411657333374025
1997-04-21 00:00:00Z,13.460505485534668
1997-04-22 00:00:00Z,13.501083374023438
1997-04-23 00:00:00Z,13.372056961059569
1997-04-24 00:00:00Z,12.26074504852295
1997-04-25 00:00:00Z,10.999898910522461
1997-04-26 00:00:00Z,9.847320556640625
1997-04-27 00:00:00Z,9.751240730285645
1997-04-28 00:00:00Z,10.056547164916992
1997-04-29 00:00:00Z,10.576292991638184
1997-04-30 00:00:00Z,10.728837966918945
1997-05-01 00:00:00Z,10.797590255737305
1997-05-02 00:00:00Z,9.967508316040039
1997-05-03 00:00:00Z,9.771111488342285
1997-05-04 00:00:00Z,9.800487518310547
1997-05-05 00:00:00Z,9.355708122253418
1997-05-06 00:00:00Z,9.088019371032715
1997-05-07 00:00:00Z,8.692882537841797
1997-05-08 00:00:00Z,8.426097869873047
1997-05-09 00:00:00Z,8.270695686340332
1997-05-10 00:00:00Z,8.088967323303223
1997-05-11 00:00:00Z,7.933017730712891
1997-05-12 00:00:00Z,7.87460994720459
1997-05-13 00:00:00Z,7.848819732666015
1997-05-14 00:00:00Z,7.963686943054199
1997-05-15 00:00:00Z,8.192235946655273
1997-05-16 00:00:00Z,8.26821517944336
1997-05-17 00:00:00Z,8.001059532165527
1997-05-18 00:00:00Z,7.762065887451172
1997-05-19 00:00:00Z,7.628736972808837
1997-05-20 00:00:00Z,7.804364681243897
1997-05-21 00:00:00Z,7.936622619628906
1997-05-22 00:00:00Z,7.905776023864747
1997-05-23 00:00:00Z,9.898435592651367
1997-05-24 00:00:00Z,10.713433265686035
1997-05-25 00:00:00Z,10.41897964477539
1997-05-26 00:00:00Z,9.916388511657715
1997-05-27 00:00:00Z,9.924691200256348
1997-05-28 00:00:00Z,9.785699844360352
1997-05-29 00:00:00Z,9.570825576782227
1997-05-30 00:00:00Z,9.328170776367188
1997-05-31 00:00:00Z,9.454545974731445
1997-06-01 00:00:00Z,9.492136001586914
1997-06-02 00:00:00Z,10.035479545593262
1997-06-03 00:00:00Z,10.998448371887207
1997-06-04 00:00:00Z,11.981372833251953
1997-06-05 00:00:00Z,12.072031021118164
1997-06-06 00:00:00Z,11.831022262573242
1997-06-07 00:00:00Z,11.163761138916016
1997-06-08 00:00:00Z,11.240851402282715
1997-06-09 00:00:00Z,11.347552299499512
1997-06-10 00:00:00Z,11.111252784729004
1997-06-11 00:00:00Z,10.950040817260742
1997-06-12 00:00:00Z,11.203412055969238
1997-06-13 00:00:00Z,11.583240509033203
1997-06-14 00:00:00Z,11.885823249816895
1997-06-15 00:00:00Z,11.700179100036621
1997-06-16 00:00:00Z,11.081807136535645
1997-06-17 00:00:00Z,10.280183792114258
1997-06-18 00:00:00Z,9.734291076660156
1997-06-19 00:00:00Z,8.97158145904541
1997-06-20 00:00:00Z,8.595097541809082
1997-06-21 00:00:00Z,8.300122261047363
1997-06-22 00:00:00Z,8.32662296295166
1997-06-23 00:00:00Z,8.129834175109863
1997-06-24 00:00:00Z,7.661607265472413
1997-06-25 00:00:00Z,7.266724586486816
1997-06-26 00:00:00Z,7.201771259307861
1997-06-27 00:00:00Z,7.254817485809327
1997-06-28 00:00:00Z,7.541554927825928
1997-06-29 00:00:00Z,8.206725120544434
1997-06-30 00:00:00Z,9.13132381439209
1997-07-01 00:00:00Z,9.48659610748291
1997-07-02 00:00:00Z,9.236395835876465
1997-07-03 00:00:00Z,8.440104484558105
1997-07-04 00:00:00Z,7.899017810821533
1997-07-05 00:00:00Z,7.803875923156739
1997-07-06 00:00:00Z,7.780016899108887
1997-07-07 00:00:00Z,7.609001159667969
1997-07-08 00:00:00Z,7.577988147735595
1997-07-09 00:00:00Z,7.707337379455567
1997-07-10 00:00:00Z,8.357101440429688
1997-07-11 00:00:00Z,8.518595695495605
1997-07-12 00:00:00Z,8.811447143554688
1997-07-13 00:00:00Z,8.5480375289917
1997-07-14 00:00:00Z,8.240601539611816
1997-07-15 00:00:00Z,7.994932174682617
1997-07-16 00:00:00Z,7.736111164093018
1997-07-17 00:00:00Z,7.8529372215271
1997-07-18 00:00:00Z,8.207524299621582
1997-07-19 00:00:00Z,8.117406845092773
1997-07-20 00:00:00Z,8.048250198364258
1997-07-21 00:00:00Z,8.463265419006348
1997-07-22 00:00:00Z,9.147419929504395
1997-07-23 00:00:00Z,9.349556922912598
1997-07-24 00:00:00Z,9.30517578125
1997-07-25 00:00:00Z,8.926297187805176
1997-07-26 00:00:00Z,8.593303680419922
1997-07-27 00:00:00Z,8.504804611206055
1997-07-28 00:00:00Z,8.766336441040039
1997-07-29 00:00:00Z,9.05625057220459
1997-07-30 00:00:00Z,9.320832252502441
1997-07-31 00:00:00Z,9.226508140563965
1997-08-01 00:00:00Z,8.99791431427002
1997-08-02 00:00:00Z,8.673521041870117
1997-08-03 00:00:00Z,8.272560119628906
1997-08-04 00:00:00Z,8.177292823791504
1997-08-05 00:00:00Z,7.879850387573242
1997-08-06 00:00:00Z,7.490859508514403
1997-08-07 00:00:00Z,7.352243900299072
1997-08-08 00:00:00Z,7.346971988677979
1997-08-09 00:00:00Z,7.664315700531006
1997-08-10 00:00:00Z,8.881881713867188
1997-08-11 00:00:00Z,9.689435005187988
1997-08-12 00:00:00Z,9.773130416870117
1997-08-13 00:00:00Z,9.545750617980957
1997-08-14 00:00:00Z,9.107322692871094
1997-08-15 00:00:00Z,8.792530059814453
1997-08-16 00:00:00Z,8.967475891113281
1997-08-17 00:00:00Z,9.606873512268066
1997-08-18 00:00:00Z,9.990224838256836
1997-08-19 00:00:00Z,10.382222175598145
1997-08-20 00:00:00Z,11.98779010772705
1997-08-21 00:00:00Z,11.972439765930176
1997-08-22 00:00:00Z,11.211170196533203
1997-08-23 00:00:00Z,10.693765640258789
1997-08-24 00:00:00Z,11.057696342468262
1997-08-25 00:00:00Z,11.071277618408203
1997-08-26 00:00:00Z,11.063361167907715
1997-08-27 00:00:00Z,11.08822250366211
1997-08-28 00:00:00Z,11.118122100830078
1997-08-29 00:00:00Z,11.006448745727539
1997-08-30 00:00:00Z,10.77736759185791
1997-08-31 00:00:00Z,10.616032600402832
1997-09-01 00:00:00Z,10.653693199157715
1997-09-02 00:00:00Z,10.825233459472656
1997-09-03 00:00:00Z,11.249938011169434
1997-09-04 00:00:00Z,11.085561752319336
1997-09-05 00:00:00Z,10.987386703491211
1997-09-06 00:00:00Z,10.83867359161377
1997-09-07 00:00:00Z,10.25189208984375
1997-09-08 00:00:00Z,9.47397518157959
1997-09-09 00:00:00Z,9.248586654663086
1997-09-10 00:00:00Z,9.939352035522461
1997-09-11 00:00:00Z,10.729430198669434
1997-09-12 00:00:00Z,10.978256225585938
1997-09-13 00:00:00Z,11.24697208404541
1997-09-14 00:00:00Z,12.53178310394287
1997-09-15 00:00:00Z,13.239951133728027
1997-09-16 00:00:00Z,12.788468360900879
1997-09-17 00:00:00Z,12.326261520385742
1997-09-18 00:00:00Z,12.319979667663574
1997-09-19 00:00:00Z,12.300829887390137
1997-09-20 00:00:00Z,11.340088844299316
1997-09-21 00:00:00Z,10.309799194335938
1997-09-22 00:00:00Z,9.543866157531738
1997-09-23 00:00:00Z,8.964813232421875
1997-09-24 00:00:00Z,8.813989639282227
1997-09-25 00:00:00Z,10.756389617919922
1997-09-26 00:00:00Z,12.605330467224121
1997-09-27 00:00:00Z,13.03454875946045
1997-09-28 00:00:00Z,11.573481559753418
1997-09-29 00:00:00Z,10.529184341430664
1997-09-30 00:00:00Z,10.349138259887695
1997-10-01 00:00:00Z,11.007085800170898
1997-10-02 00:00:00Z,12.323212623596191
1997-10-03 00:00:00Z,12.70459270477295
1997-10-04 00:00:00Z,12.617334365844727
1997-10-05 00:00:00Z,12.1837158203125
1997-10-06 00:00:00Z,12.07396411895752
1997-10-07 00:00:00Z,12.978230476379396
1997-10-08 00:00:00Z,13.842226028442383
1997-10-09 00:00:00Z,15.038954734802246
1997-10-10 00:00:00Z,15.74224090576172
1997-10-11 00:00:00Z,15.808927536010742
1997-10-12 00:00:00Z,14.845653533935545
1997-10-13 00:00:00Z,13.19942569732666
1997-10-14 00:00:00Z,11.612726211547852
1997-10-15 00:00:00Z,10.300104141235352
1997-10-16 00:00:00Z,9.330731391906738
1997-10-17 00:00:00Z,8.76485824584961
1997-10-18 00:00:00Z,8.5856351852417
1997-10-19 00:00:00Z,9.084169387817383
1997-10-20 00:00:00Z,10.065489768981934
1997-10-21 00:00:00Z,10.62958812713623
1997-10-22 00:00:00Z,10.815384864807129
1997-10-23 00:00:00Z,11.458745002746582
1997-10-24 00:00:00Z,12.169413566589355
1997-10-25 00:00:00Z,10.932726860046387
1997-10-26 00:00:00Z,9.785788536071777
1997-10-27 00:00:00Z,9.305042266845703
1997-10-28 00:00:00Z,9.264891624450684
1997-10-29 00:00:00Z,10.107766151428223
1997-10-30 00:00:00Z,11.40264892578125
1997-10-31 00:00:00Z,12.471206665039062
1997-11-01 00:00:00Z,12.445879936218262
1997-11-02 00:00:00Z,11.402153015136719
1997-11-03 00:00:00Z,10.379862785339355
1997-11-04 00:00:00Z,9.555182456970215
1997-11-05 00:00:00Z,9.458544731140137
1997-11-06 00:00:00Z,10.537897109985352
1997-11-07 00:00:00Z,11.987382888793945
1997-11-08 00:00:00Z,13.303194999694826
1997-11-09 00:00:00Z,13.284788131713867
1997-11-10 00:00:00Z,15.458735466003418
1997-11-11 00:00:00Z,17.071802139282227
1997-11-12 00:00:00Z,17.847503662109375
1997-11-13 00:00:00Z,19.875581741333008
1997-11-14 00:00:00Z,20.941619873046875
1997-11-15 00:00:00Z,21.45113754272461
1997-11-16 00:00:00Z,21.736209869384766
1997-11-17 00:00:00Z,20.993408203125
1997-11-18 00:00:00Z,20.420272827148438
1997-11-19 00:00:00Z,20.209108352661133
1997-11-20 00:00:00Z,19.66658592224121
1997-11-21 00:00:00Z,18.186399459838867
1997-11-22 00:00:00Z,17.319347381591797
1997-11-23 00:00:00Z,17.260478973388672
1997-11-24 00:00:00Z,17.75143051147461
1997-11-25 00:00:00Z,18.201982498168945
1997-11-26 00:00:00Z,20.419036865234375
1997-11-27 00:00:00Z,20.742849349975586
1997-11-28 00:00:00Z,20.185834884643555
1997-11-29 00:00:00Z,19.987558364868164
1997-11-30 00:00:00Z,20.792343139648438
1997-12-01 00:00:00Z,19.493789672851562
1997-12-02 00:00:00Z,17.91649627685547
1997-12-03 00:00:00Z,17.095815658569336
1997-12-04 00:00:00Z,16.742712020874023
1997-12-05 00:00:00Z,18.506093978881836
1997-12-06 00:00:00Z,20.8973445892334
1997-12-07 00:00:00Z,22.613880157470703
1997-12-08 00:00:00Z,22.03292465209961
1997-12-09 00:00:00Z,20.540393829345703
1997-12-10 00:00:00Z,18.294004440307617
1997-12-11 00:00:00Z,16.25946617126465
1997-12-12 00:00:00Z,14.589905738830566
1997-12-13 00:00:00Z,13.233080863952637
1997-12-14 00:00:00Z,14.887202262878418
1997-12-15 00:00:00Z,15.679523468017578
1997-12-16 00:00:00Z,15.758594512939453
1997-12-17 00:00:00Z,15.748689651489258
1997-12-18 00:00:00Z,16.118330001831055
1997-12-19 00:00:00Z,15.385406494140623
1997-12-20 00:00:00Z,14.742100715637207
1997-12-21 00:00:00Z,15.386148452758787
1997-12-22 00:00:00Z,15.0830659866333
1997-12-23 00:00:00Z,14.079156875610352
1997-12-24 00:00:00Z,13.915612220764158
1997-12-25 00:00:00Z,13.30062961578369
1997-12-26 00:00:00Z,12.623065948486328
1997-12-27 00:00:00Z,12.134552001953125
1997-12-28 00:00:00Z,11.798423767089844
1997-12-29 00:00:00Z,11.743640899658203
1997-12-30 00:00:00Z,11.621877670288086
1997-12-31 00:00:00Z,11.651643753051758
1998-01-01 00:00:00Z,12.781095504760742
1998-01-02 00:00:00Z,15.526285171508789
1998-01-03 00:00:00Z,18.08820915222168
1998-01-04 00:00:00Z,19.925792694091797
1998-01-05 00:00:00Z,19.79020118713379
1998-01-06 00:00:00Z,18.66770362854004
1998-01-07 00:00:00Z,18.123676300048828
1998-01-08 00:00:00Z,17.988811492919922
1998-01-09 00:00:00Z,19.867483139038086
1998-01-10 00:00:00Z,21.72397232055664
1998-01-11 00:00:00Z,22.637535095214844
1998-01-12 00:00:00Z,23.518701553344727
1998-01-13 00:00:00Z,23.06737518310547
1998-01-14 00:00:00Z,22.778308868408203
1998-01-15 00:00:00Z,22.898202896118164
1998-01-16 00:00:00Z,22.863269805908203
1998-01-17 00:00:00Z,22.66258430480957
1998-01-18 00:00:00Z,22.846452713012695
1998-01-19 00:00:00Z,22.502683639526367
1998-01-20 00:00:00Z,21.13370132446289
1998-01-21 00:00:00Z,19.945573806762695
1998-01-22 00:00:00Z,18.729341506958008
1998-01-23 00:00:00Z,17.878496170043945
1998-01-24 00:00:00Z,17.446895599365234
1998-01-25 00:00:00Z,16.904443740844727
1998-01-26 00:00:00Z,16.75334358215332
1998-01-27 00:00:00Z,16.649559020996094
1998-01-28 00:00:00Z,16.26563835144043
1998-01-29 00:00:00Z,18.346576690673828
1998-01-30 00:00:00Z,18.451101303100586
1998-01-31 00:00:00Z,18.72389793395996
1998-02-01 00:00:00Z,20.381624221801758
1998-02-02 00:00:00Z,22.389822006225586
1998-02-03 00:00:00Z,24.353145599365234
1998-02-04 00:00:00Z,23.862586975097656
1998-02-05 00:00:00Z,23.917739868164062
1998-02-06 00:00:00Z,24.73940086364746
1998-02-07 00:00:00Z,25.216802597045902
1998-02-08 00:00:00Z,25.096477508544922
1998-02-09 00:00:00Z,23.945127487182617
1998-02-10 00:00:00Z,22.619009017944336
1998-02-11 00:00:00Z,21.885047912597656
1998-02-12 00:00:00Z,21.62033462524414
1998-02-13 00:00:00Z,21.51105308532715
1998-02-14 00:00:00Z,23.28673553466797
1998-02-15 00:00:00Z,22.957599639892578
1998-02-16 00:00:00Z,22.54192352294922
1998-02-17 00:00:00Z,22.723548889160156
1998-02-18 00:00:00Z,22.065229415893555
1998-02-19 00:00:00Z,22.40090560913086
1998-02-20 00:00:00Z,22.603527069091797
1998-02-21 00:00:00Z,22.806337356567383
1998-02-22 00:00:00Z,23.240530014038086
1998-02-23 00:00:00Z,24.13404655456543
1998-02-24 00:00:00Z,22.985441207885742
1998-02-25 00:00:00Z,21.03653335571289
1998-02-26 00:00:00Z,19.639692306518555
1998-02-27 00:00:00Z,18.901376724243164
1998-02-28 00:00:00Z,18.098262786865234
1998-03-01 00:00:00Z,17.736900329589844
1998-03-02 00:00:00Z,17.542951583862305
1998-03-03 00:00:00Z,17.262496948242188
1998-03-04 00:00:00Z,16.976457595825195
1998-03-05 00:00:00Z,17.348711013793945
1998-03-06 00:00:00Z,18.19777488708496
1998-03-07 00:00:00Z,17.122568130493164
1998-03-08 00:00:00Z,16.657419204711914
1998-03-09 00:00:00Z,15.867329597473145
1998-03-10 00:00:00Z,14.383167266845703
1998-03-11 00:00:00Z,13.81184196472168
1998-03-12 00:00:00Z,14.00635051727295
1998-03-13 00:00:00Z,15.13365936279297
1998-03-14 00:00:00Z,16.265256881713867
1998-03-15 00:00:00Z,16.210542678833008
1998-03-16 00:00:00Z,16.566497802734375
1998-03-17 00:00:00Z,16.5101375579834
1998-03-18 00:00:00Z,15.613677024841307
1998-03-19 00:00:00Z,14.192119598388672
1998-03-20 00:00:00Z,13.738322257995605
1998-03-21 00:00:00Z,14.807433128356934
1998-03-22 00:00:00Z,15.70560836791992
1998-03-23 00:00:00Z,16.42353057861328
1998-03-24 00:00:00Z,17.626605987548828
1998-03-25 00:00:00Z,19.113691329956055
1998-03-26 00:00:00Z,19.268938064575195
1998-03-27 00:00:00Z,19.786922454833984
1998-03-28 00:00:00Z,19.98691749572754
1998-03-29 00:00:00Z,18.865293502807617
1998-03-30 00:00:00Z,17.991897583007812
1998-03-31 00:00:00Z,19.24727439880371
1998-04-01 00:00:00Z,19.581327438354492
1998-04-02 00:00:00Z,19.66331672668457
1998-04-03 00:00:00Z,20.37744903564453
1998-04-04 00:00:00Z,20.018293380737305
1998-04-05 00:00:00Z,19.422582626342773
