"caliFire.idx_fall.","caliMean_ws.idx_fall.","caliMax_ws.idx_fall.","caliPct95_ws.idx_fall.","caliMean_vpd.idx_fall.","caliMax_vpd.idx_fall.","caliPct95_vpd.idx_fall.","caliMean_fm100.idx_fall.","caliMax_fm100.idx_fall.","caliPct95_fm100.idx_fall.","caliMean_fm1000.idx_fall.","caliMax_fm1000.idx_fall.","caliPct95_fm1000.idx_fall.","caliMean_sph.idx_fall.","caliMax_sph.idx_fall.","caliPct95_sph.idx_fall.","caliMean_tmmn.idx_fall.","caliMax_tmmn.idx_fall.","caliPct95_tmmn.idx_fall.","caliMean_tmmx.idx_fall.","caliMax_tmmx.idx_fall.","caliPct95_tmmx.idx_fall."
0,4.12033700942993,7.5,6.30000019073486,1.26947677135468,2.41000008583069,1.92999994754791,8.44150447845459,15.3999996185303,10.8999996185303,9.61902809143066,15.6999998092651,12.1000003814697,0.00638593407347798,0.0147000001743436,0.0114099998027086,282.47900390625,296.899993896484,290.700012207031,297.238403320312,306.100006103516,304.299987792969
0,2.45214295387268,4.80000019073486,3.59999990463257,1.41636312007904,2.63000011444092,2.1800000667572,9.03930568695068,15.5,12.3000001907349,9.62685108184814,15.6000003814697,12,0.00588972913101315,0.0137700000777841,0.0105200000107288,280.501129150391,296,289.100006103516,298.696441650391,308.100006103516,306
0,1.7982325553894,4,2.59999990463257,1.73481249809265,3.11999988555908,2.64000010490417,8.85453510284424,14.6999998092651,12.6000003814697,9.46324920654297,15.1999998092651,11.6999998092651,0.00583292124792933,0.0132400002330542,0.0102099999785423,282.586242675781,296.200012207031,289.799987792969,300.900360107422,309.899993896484,308.399993896484
0,2.77902507781982,4.19999980926514,3.70000004768372,1.85079169273376,3.49000000953674,2.83999991416931,8.47845268249512,15.1000003814697,11.3999996185303,9.37449741363525,14.8999996185303,11.5,0.00626526540145278,0.0116200000047684,0.00903999991714954,284.477630615234,298.299987792969,291.799987792969,301.647277832031,312.299987792969,309.700012207031
0,2.88847756385803,5,4.09999990463257,1.81242394447327,3.61999988555908,2.72000002861023,8.56567096710205,15.8999996185303,11,9.37160396575928,15,11.5,0.00649651605635881,0.0100800003856421,0.00872000027447939,284.800598144531,298.299987792969,292.100006103516,301.593414306641,312.399993896484,309
0,2.39092135429382,4.19999980926514,3.29999995231628,1.9062432050705,3.63000011444092,2.79999995231628,8.48871994018555,16.1000003814697,11,9.37388610839844,15,11.5,0.00602524261921644,0.0106300003826618,0.00860999990254641,283.663024902344,298.399993896484,291.600006103516,302.183837890625,312.600006103516,309.700012207031
0,2.28325796127319,4,3.09999990463257,2.10685658454895,3.89000010490417,3.16000008583069,8.33354377746582,16.5,10.6999998092651,9.3783597946167,15,11.5,0.00669690174981952,0.0112699996680021,0.00969950016587973,285.830749511719,300.700012207031,293.299987792969,303.634552001953,313.5,311.899993896484
0,2.07945227622986,3.59999990463257,2.70000004768372,2.11606788635254,4.03000020980835,3.3199999332428,8.74055576324463,17,11.8000001907349,9.49356079101562,15.1999998092651,11.6999998092651,0.00735839083790779,0.0122199999168515,0.0101600000634789,287.715911865234,300.899993896484,295.600006103516,303.607421875,313.700012207031,312.200012207031
0,2.68199849128723,4.40000009536743,3.70000004768372,1.58033871650696,3.78999996185303,2.60999989509583,9.81975173950195,17,13.1000003814697,9.68199443817139,15.1999998092651,12.1000003814697,0.00826403219252825,0.0139499995857477,0.0117499995976686,286.739318847656,300.600006103516,294.399993896484,300.794952392578,312.899993896484,309.299987792969
0,3.60282182693481,6,5,1.11401355266571,2.6800000667572,1.83000004291534,11.2269554138184,18,15,9.87971019744873,15.3000001907349,12.3999996185303,0.00791894737631083,0.0132799996063113,0.0115400003269315,283.582641601562,297.899993896484,291.399993896484,297.472808837891,308.5,304.700012207031
0,3.82119107246399,9.80000019073486,5.5,1.02624356746674,2.33999991416931,1.57000005245209,11.843391418457,17.7000007629395,15.1999998092651,10.0592174530029,15.5,12.6000003814697,0.00582054257392883,0.0127100003883243,0.0103599997237325,279.155426025391,292.899993896484,287,294.826629638672,305.899993896484,303.200012207031
0,3.80673098564148,6.5,5.40000009536743,1.20186078548431,2.3199999332428,1.86000001430511,11.2968282699585,17.2999992370605,14.8000001907349,10.1036472320557,15.5,12.6999998092651,0.00502141518518329,0.0116499997675419,0.00908999983221292,277.916564941406,293.399993896484,286.700012207031,296.011260986328,306,303.899993896484
0,3.94108533859253,8.80000019073486,6.59999990463257,0.857160925865173,2.0699999332428,1.41999995708466,11.5520162582397,17.3999996185303,15.1999998092651,10.2649192810059,15.6999998092651,12.8999996185303,0.00503017893061042,0.0117899999022484,0.00936949998140335,276.668365478516,291.399993896484,285.799987792969,291.965850830078,303.299987792969,300.799987792969
0,3.94652676582336,7.19999980926514,5.90000009536743,0.909108638763428,1.79999995231628,1.58000004291534,11.6133785247803,17.3999996185303,15.6000003814697,10.4084386825562,16.1000003814697,13.1999998092651,0.00371050462126732,0.00910999998450279,0.00712999980896711,274.541137695312,289.600006103516,284.399993896484,290.767181396484,301.399993896484,299.399993896484
0,2.8661994934082,6.19999980926514,4.30000019073486,1.36247479915619,2.50999999046326,2.1800000667572,10.1532440185547,16.6000003814697,13.3000001907349,10.2734308242798,15.8999996185303,13.1000003814697,0.00284955464303493,0.00608999980613589,0.00471000000834465,275.151123046875,290.200012207031,284.100006103516,295.136627197266,305.600006103516,303.299987792969
0,2.10971283912659,4,2.90000009536743,1.56849837303162,3.00999999046326,2.5699999332428,9.07611846923828,15.3999996185303,11.5,10.0620307922363,15.5,12.6999998092651,0.00383462314493954,0.00932999979704618,0.00647949986159801,279.514923095703,295,288.095001220703,297.416595458984,308.5,306.399993896484
0,2.1593017578125,4,3.29999995231628,1.62391304969788,3.17000007629395,2.50999999046326,8.50787925720215,15.3999996185303,10.5,9.83498191833496,15.3000001907349,12.3000001907349,0.0040024402551353,0.0079100001603365,0.00628949981182814,280.372009277344,295.5,289,298.071197509766,308.700012207031,306.399993896484
0,2.0865170955658,3.90000009536743,2.90000009536743,1.69463229179382,3.15000009536743,2.4300000667572,8.07591819763184,14.6999998092651,9.69999980926514,9.69445323944092,15.1999998092651,12.1000003814697,0.00405898364260793,0.00730000017210841,0.00638000015169382,280.339965820312,294.200012207031,288,299.05810546875,309.100006103516,306.399993896484
0,3.2624499797821,6.40000009536743,4.5,1.60885441303253,3.27999997138977,2.41000008583069,8.35064220428467,15.1999998092651,10.6000003814697,9.78270149230957,15.6000003814697,12.1000003814697,0.00431588850915432,0.0075199999846518,0.00662000011652708,281.152770996094,295.399993896484,288.5,298.228057861328,308.899993896484,305.899993896484
0,4.39915609359741,8.10000038146973,6.80000019073486,0.670276522636414,2.25,1.48000001907349,10.3615093231201,15.6000003814697,13,10.0965824127197,15.6000003814697,12.5,0.0058719883672893,0.0101600000634789,0.00855999998748302,278.946929931641,295.200012207031,287.399993896484,290.118469238281,303.799987792969,299.399993896484
0,3.84993934631348,7.5,6.30000019073486,0.680119812488556,1.67999994754791,1.20000004768372,12.7141981124878,18.3999996185303,16.2000007629395,10.6278791427612,16,13.3000001907349,0.00527364760637283,0.00796000007539988,0.0068199997767806,276.244171142578,287.700012207031,283,290.175720214844,302.399993896484,298.299987792969
0,2.14252018928528,4.5,3.40000009536743,1.01222062110901,2.16000008583069,1.66949999332428,12.8121471405029,18.2000007629395,15.8000001907349,10.8332586288452,16.1000003814697,13.3999996185303,0.0052716787904501,0.00813999958336353,0.00696999998763204,277.817657470703,289.5,284.899993896484,294.074035644531,306,302.299987792969
0,2.70582580566406,5.69999980926514,3.90000009536743,1.02959036827087,1.92999994754791,1.62000000476837,12.2238788604736,18.2000007629395,15.6000003814697,10.8722057342529,16,13.3999996185303,0.00530827511101961,0.00855999998748302,0.00728000001981854,279.342010498047,290.799987792969,285.799987792969,293.965545654297,304.200012207031,301.299987792969
0,2.98445272445679,4.90000009536743,4.40000009536743,0.931428492069244,1.87999999523163,1.44000005722046,12.2465553283691,18.1000003814697,15.5,10.9349975585938,16,13.3999996185303,0.00538218673318624,0.00880999956279993,0.00748000014573336,278.880035400391,290.700012207031,285.399993896484,293.194915771484,302.299987792969,300.399993896484
0,2.47368454933167,4.59999990463257,3.59999990463257,0.84333086013794,1.72000002861023,1.28999996185303,12.5234327316284,17.7000007629395,15.5,11.0994262695312,16.1000003814697,13.6000003814697,0.00577403418719769,0.00985000003129244,0.00855999998748302,278.186920166016,289.600006103516,284.600006103516,293.146514892578,302.299987792969,300.100006103516
0,2.58087754249573,5.59999990463257,3.90000009536743,0.980942189693451,2.08999991416931,1.50999999046326,12.5588254928589,17.7999992370605,15.8999996185303,11.2154922485352,16.1000003814697,13.6999998092651,0.00581457791849971,0.00996000040322542,0.00856999959796667,279.210510253906,291.200012207031,286.799987792969,294.53271484375,304.399993896484,301.600006103516
0,2.51968169212341,4.69999980926514,3.5,1.24976336956024,2.60999989509583,1.87999999523163,12.0275821685791,17.6000003814697,15.6000003814697,11.1768465042114,16.2000007629395,13.6000003814697,0.00566267361864448,0.00963000021874905,0.00832000002264977,280.573425292969,293.5,287.299987792969,296.838623046875,306.600006103516,304
0,3.71164965629578,6.59999990463257,5.19999980926514,1.21506571769714,2.84999990463257,1.99000000953674,11.3002824783325,18.5,14.8000001907349,11.0306873321533,16.2000007629395,13.3999996185303,0.00526182632893324,0.0090300003066659,0.00788000039756298,281.087707519531,294.5,287.600006103516,295.566497802734,306.899993896484,303
0,2.62730813026428,4.80000019073486,3.59999990463257,1.09036719799042,2.24000000953674,1.63999998569489,11.440601348877,18.6000003814697,15.5,11.0944490432739,16.2999992370605,13.5,0.00496139191091061,0.0091700004413724,0.00741000007838011,279.096313476562,292,286,294.453826904297,304.700012207031,301.399993896484
1,4.45765256881714,9.80000019073486,6.90000009536743,0.825343549251556,2.15000009536743,1.69000005722046,13.405743598938,21.2999992370605,17.7999992370605,11.8661489486694,17.2999992370605,14.6999998092651,0.00523682963103056,0.00930999964475632,0.00745999999344349,279.010131835938,292.399993896484,284.799987792969,291.124786376953,304.600006103516,301.200012207031
0,5.08300638198853,9.39999961853027,7.59999990463257,0.376979768276215,1.47000002861023,0.709999978542328,16.618143081665,22.6000003814697,20.5,12.9657354354858,18.2999992370605,15.8999996185303,0.00551881920546293,0.00989000033587217,0.00824000034481287,275.879089355469,290,283.799987792969,285.680999755859,297.399993896484,294.399993896484
0,3.38543391227722,7.40000009536743,5,0.477341413497925,1.48000001907349,1.01999998092651,16.1799125671387,23.7999992370605,20,13.2064781188965,19.5,16.2999992370605,0.00490975799039006,0.00820000004023314,0.00641999999061227,274.373077392578,288.399993896484,282.399993896484,286.770721435547,299.299987792969,295.799987792969
0,3.7407853603363,7.19999980926514,5.40000009536743,0.647379159927368,1.96000003814697,1.29999995231628,16.0486240386963,23.2000007629395,19.7999992370605,13.4365243911743,20,16.6000003814697,0.00587375275790691,0.0100800003856421,0.00856999959796667,277.732299804688,288.299987792969,284.399993896484,290.564117431641,303.600006103516,298.399993896484
0,4.44324445724487,9.69999980926514,6.59999990463257,0.799565851688385,1.67999994754791,1.25999999046326,14.8305807113647,20.8999996185303,18.7000007629395,13.4707183837891,19.8999996185303,16.6000003814697,0.00328699615783989,0.00862000044435263,0.00578999985009432,274.3349609375,289.899993896484,283.100006103516,288.349517822266,300.200012207031,296.600006103516
0,5.12916088104248,9.60000038146973,7.59999990463257,0.527920424938202,1.33000004291534,1,15.5057430267334,23.2000007629395,20.6000003814697,14.0646524429321,20.7999992370605,17.6000003814697,0.00284229312092066,0.0047800000756979,0.00377999991178513,271.007446289062,285.600006103516,279.100006103516,282.951812744141,294.899993896484,292.299987792969
0,4.49548006057739,11.1000003814697,8.30000019073486,0.15758453309536,1.11000001430511,0.540000021457672,18.3789501190186,25,22.6000003814697,15.3006191253662,22.2000007629395,18.8999996185303,0.00390592054463923,0.0064300000667572,0.00560999987646937,270.060729980469,283.399993896484,277,278.040191650391,292.899993896484,285.399993896484
0,4.81979179382324,11.1999998092651,8.10000038146973,0.25691020488739,0.980000019073486,0.52999997138977,19.7283592224121,27.6000003814697,23.2000007629395,15.8818092346191,22.7000007629395,19.3999996185303,0.00371203944087029,0.00718999980017543,0.00551000004634261,269.490478515625,284.100006103516,277.700012207031,279.992614746094,292.799987792969,289.799987792969
0,2.93502712249756,7.19999980926514,4.40000009536743,0.357277691364288,1.14999997615814,0.769999980926514,18.5276527404785,28.7000007629395,23.1000003814697,15.8414859771728,23.7000007629395,19.6000003814697,0.00319124199450016,0.00558000011369586,0.00485000014305115,268.536956787109,281.700012207031,276.600006103516,281.600433349609,293.5,289.700012207031
0,3.22932529449463,8.5,5.30000019073486,0.290358871221542,1.25,0.819999992847443,18.878978729248,29.5,23.8999996185303,16.3759460449219,25.1000003814697,20.5,0.00459748134016991,0.00736000016331673,0.00629949988797307,273.078857421875,285.5,279.600006103516,282.475494384766,295.899993896484,292
0,3.25719094276428,8.39999961853027,4.99499988555908,0.354672163724899,1.0900000333786,0.629999995231628,18.5705509185791,28.7000007629395,23.1000003814697,16.6345729827881,25.7000007629394,20.7999992370605,0.00439857318997383,0.00730000017210841,0.00650000013411045,272.603668212891,285.600006103516,280.700012207031,283.724945068359,294.299987792969,291.799987792969
0,2.61495089530945,4.69999980926514,3.70000004768372,0.448697298765182,0.980000019073486,0.72000002861023,17.7864799499512,26.3999996185303,21.8999996185303,16.828914642334,26,20.8999996185303,0.00390354194678366,0.0070699998177588,0.00571000017225742,272.064727783203,286.700012207031,279.200012207031,284.548156738281,294.299987792969,292.600006103516
0,2.61856913566589,4.5,3.79999995231628,0.609694302082062,1.33000004291534,0.939999997615814,16.5504722595215,24.5,20.5,16.7228565216064,25.7000007629394,20.7000007629395,0.00355875655077398,0.00596000021323562,0.0053400001488626,272.158447265625,284.799987792969,278.899993896484,286.759887695312,296.799987792969,294.494995117188
0,3.67688155174255,7.80000019073486,5.90000009536743,0.763631999492645,1.67999994754791,1.22000002861023,14.8916931152344,23.1000003814697,19.3999996185303,16.3556747436523,25.5,20.5,0.00324261444620788,0.0058699999935925,0.00514949997887015,273.235687255859,286.100006103516,280.200012207031,288.089752197266,298.200012207031,296.899993896484
0,4.05865430831909,8.80000019073486,6.30000019073486,0.825898170471191,1.74000000953674,1.37000000476837,13.8045272827148,22.1000003814697,18.8999996185303,15.9894733428955,25,20.2000007629395,0.00399198802188039,0.00632999977096915,0.00563949998468161,275.826904296875,286.399993896484,282.994995117188,289.829040527344,300.200012207031,298.299987792969
0,2.94058156013489,7.09999990463257,4.90000009536743,0.905292451381683,1.87000000476837,1.51999998092651,12.6183595657349,20.5,17.2999992370605,15.6135969161987,24.3999996185303,19.7000007629395,0.00378873688168824,0.00592999998480082,0.00523949973285198,275.344268798828,288.799987792969,282.899993896484,290.773223876953,300.600006103516,299.100006103516
0,5.067214012146,9.39999961853027,8,0.470776855945587,1.89999997615814,1.1599999666214,13.3110570907593,22.7999992370605,18.1000003814697,15.6632976531982,25.1000003814697,19.8999996185303,0.00492993090301752,0.00846999976783991,0.00698000006377697,275.183532714844,288.399993896484,283.399993896484,286.212890625,300.399993896484,295.399993896484
0,3.26631712913513,7.69999980926514,4.90000009536743,0.460569888353348,1.25,0.759999990463257,14.1411094665527,23.2000007629395,18.8999996185303,15.7888269424438,25.3999996185303,20.0950012207031,0.00334756402298808,0.00634999992325902,0.00510999979451299,271.032257080078,285.5,278.600006103516,283.511810302734,294.799987792969,291.299987792969
0,3.93340373039246,8.80000019073486,6.69999980926514,0.40031424164772,1.41999995708466,0.990000009536743,14.4522609710693,24.8999996185303,20.3999996185303,16.0597534179688,26.7000007629395,20.7000007629395,0.00378463603556156,0.0062899999320507,0.0053400001488626,272.658325195312,283.299987792969,278.5,282.709442138672,296.399993896484,292.200012207031
0,2.92773151397705,6.40000009536743,4.90000009536743,0.408539205789566,1.39999997615814,1.00999999046326,15.587384223938,24.7999992370605,20.7000007629395,16.220329284668,26.7000007629395,20.8999996185303,0.00522284861654043,0.00913999974727631,0.00772000011056662,274.745880126953,285,281.5,286.443969726562,298.299987792969,294.595001220703
0,2.94338631629944,5,4.5,0.465703547000885,1.37999999523163,0.800000011920929,15.8935651779175,23.6000003814697,20.2000007629395,16.1992168426514,26.6000003814697,20.7999992370605,0.00454745907336473,0.00817000027745962,0.00736000016331673,273.213073730469,285.600006103516,279.600006103516,286.448944091797,297.200012207031,293.700012207031
0,2.84902667999268,6.09999990463257,4.59999990463257,0.524070143699646,1.13999998569489,0.790000021457672,15.7071723937988,22.6000003814697,19.7999992370605,16.1141242980957,26.2999992370605,20.7000007629395,0.00348408846184611,0.00820000004023314,0.00597949977964163,272.286895751953,286.799987792969,279.5,284.789276123047,294.799987792969,293.100006103516
0,3.86610341072083,8.5,6.5,0.830887973308563,1.82000005245209,1.32000005245209,14.6299839019775,22.1000003814697,19.3999996185303,16.0920295715332,26.3999996185303,20.9950008392334,0.00300713791511953,0.005729999858886,0.00486999982967973,273.150146484375,284.200012207031,279.200012207031,289.061584472656,300.899993896484,297.5
0,8.56489849090576,17.8999996185303,14.5,0.48417004942894,1.92999994754791,1.42999994754791,16.2880172729492,23.7999992370605,22,16.7447414398193,26.8999996185303,21.8999996185303,0.00463520362973213,0.00812000036239624,0.0071000000461936,276.587677001953,286.899993896484,282.100006103516,284.994842529297,300.299987792969,296.494995117188
0,4.21668577194214,8.80000019073486,6.5,0.443231523036957,1.72000002861023,0.930000007152557,16.8910579681396,23.3999996185303,21.8999996185303,16.9262943267822,27.1000003814697,22.1000003814697,0.00461965193971992,0.008220000192523,0.00731999985873699,274.957153320312,289.100006103516,282.994995117188,284.998992919922,298.600006103516,294.5
0,2.54425597190857,5,3.70000004768372,0.711623311042786,1.98000001907349,1.26999998092651,16.046178817749,24.6000003814697,21.2999992370605,16.9712085723877,27,22.1000003814697,0.0036783772520721,0.00626999977976084,0.00536999991163611,273.71142578125,283.600006103516,279.600006103516,288.301300048828,301.299987792969,296.600006103516
0,3.63370728492737,8.10000038146973,5.90000009536743,0.881637990474701,2.21000003814697,1.55999994277954,14.2143659591675,23.2999992370605,19.2999992370605,16.7152729034424,26.5,21.7999992370605,0.00402065925300121,0.00692000007256866,0.00598999997600913,278.0341796875,289.100006103516,283.899993896484,290.180511474609,302.600006103516,297.799987792969
0,5.46325206756592,10.8000001907349,8.60000038146973,0.363715440034866,1.69000005722046,0.939999997615814,16.7471866607666,24.8999996185303,22,17.4305458068848,27.3999996185303,22.7999992370605,0.00515820644795895,0.00884999986737967,0.00748950010165572,276.078002929688,288,282.600006103516,284.493438720703,298.100006103516,294
0,3.35031771659851,7.80000019073486,5.5,0.292094111442566,1.11000001430511,0.589999973773956,18.8127479553223,26.2000007629394,24.1000003814697,18.2276134490967,28.2999992370605,23.7999992370605,0.00468664988875389,0.00870999973267317,0.00705950008705258,274.323577880859,285.299987792969,280.899993896484,282.425018310547,293.899993896484,290.799987792969
0,6.99975538253784,11.6999998092651,9.60000038146973,0.231034263968468,0.870000004768372,0.469999998807907,21.3321228027344,27.5,25.5,19.3463840484619,29.2000007629395,24.7999992370605,0.00422477023676038,0.00718000018969178,0.00632000016048551,272.063690185547,282.799987792969,280,280.295928955078,292.799987792969,289.494995117188
0,3.2848014831543,7.69999980926514,5.19999980926514,0.28931075334549,0.990000009536743,0.620000004768372,20.7059535980225,28.7000007629395,26,19.4533290863037,29.5,25.2000007629395,0.00334924133494496,0.0062899999320507,0.00528000015765429,269.079345703125,281.799987792969,277.200012207031,280.167205810547,293.399993896484,288.600006103516
0,4.8573055267334,14,9.10000038146973,0.316697776317596,1.41999995708466,0.949999988079071,20.4754047393799,29.6000003814697,26.8999996185303,19.9707851409912,30.5,26.2999992370605,0.00410617468878627,0.00725999986752868,0.006010000128299,273.293151855469,282.299987792969,278.899993896484,281.658447265625,295.299987792969,290.399993896484
0,5.43318557739258,14.3999996185303,9.60000038146973,0.377442866563797,1.61000001430511,1.07000005245209,20.8691082000732,30.5,27.7999992370605,20.6071224212646,31.2999992370606,27.2950000762939,0.00497002713382244,0.00867999996989965,0.00724949967116117,275.454620361328,284.5,280.899993896484,284.618225097656,298.799987792969,294.200012207031
0,6.73858547210693,14,10.6999998092651,0.352825939655304,1.53999996185303,0.9200000166893,21.1130752563477,30.7999992370605,28.2999992370605,21.3011207580566,32.2999992370605,28.3999996185303,0.00490675261244178,0.00953000038862228,0.00757999997586012,275.995300292969,287.899993896484,282.299987792969,283.671844482422,297.399993896484,291.899993896484
0,6.99297904968262,12.6999998092651,9.69999980926514,0.234168961644173,0.819999992847443,0.490000009536743,22.8312492370605,31,28.6000003814697,22.1483898162842,33.2000007629395,29.2999992370605,0.00446477765217423,0.00779999978840351,0.00665999995544553,272.321685791016,283.799987792969,280.600006103516,281.207092285156,293.799987792969,289.600006103516
0,2.29081439971924,3.59999990463257,3,0.311005443334579,0.97000002861023,0.629999995231628,21.5251121520996,29.7000007629395,26.7000007629395,22.0538444519043,33,29.3950004577637,0.00353307044133544,0.00688999984413385,0.00592999998480082,269.943878173828,283.100006103516,278.100006103516,280.948211669922,293.899993896484,289.095001220703
0,3.11069774627686,7.30000019073486,5.19999980926514,0.369269877672195,1.20000004768372,0.769999980926514,19.6010627746582,28.6000003814697,26.6000003814697,21.8114948272705,33,29.5,0.00372286280617118,0.0072099999524653,0.00621999986469746,273.045288085938,283.100006103516,279.399993896484,281.702789306641,295.100006103516,290.794982910156
0,2.73517251014709,6.09999990463257,4.30000019073486,0.231000185012817,0.800000011920929,0.389999985694885,20.2403182983398,29,26.6000003814697,22.0615539550781,33,29.7000007629395,0.00444318493828178,0.0080800000578165,0.00682999985292554,272.954223632812,283.5,280,280.869201660156,292,288.100006103516
0,2.73804306983948,7,4.40000009536743,0.308300673961639,0.819999992847443,0.479999989271164,20.2193584442139,28.2999992370605,26.2000007629394,22.3022651672363,33.5,30.3999996185303,0.00407052505761385,0.00775999994948506,0.00664999987930059,271.596496582031,282.600006103516,278.299987792969,282.299194335938,292.799987792969,289.700012207031
0,3.60466003417969,7.30000019073486,5.30000019073486,0.215376913547516,0.8299999833107,0.449999988079071,20.3421783447266,28,25.7000007629394,22.478084564209,33.7000007629395,30.5,0.00453514419496059,0.00798999983817339,0.00689999992027879,272.665100097656,284,280.399993896484,280.739562988281,292.5,289.799987792969
0,2.26628565788269,5.30000019073486,3.20000004768372,0.34950390458107,0.949999988079071,0.610000014305115,19.753339767456,26.5,24.5,22.5269603729248,33.5999984741211,30.5,0.00368507555685937,0.00686000008136034,0.00594950001686811,270.923889160156,282.899993896484,277.799987792969,282.247314453125,293.600006103516,289.700012207031
0,3.99207615852356,9,6.79500007629395,0.268604010343552,1.24000000953674,0.759999990463257,20.6713771820068,27.2000007629395,25.7999992370605,22.7469959259033,34.2000007629395,31.1000003814697,0.00414345413446426,0.00796000007539988,0.00646999990567565,273.072387695312,282.799987792969,279.799987792969,280.567443847656,295.5,289.600006103516
0,4.00768613815308,11.3999996185303,7.09999990463257,0.18854184448719,0.490000009536743,0.379999995231628,21.7745704650879,26.3999996185303,24.6000003814697,23.2486019134521,34.4000015258789,31,0.00403706822544336,0.00685000000521541,0.0058699999935925,271.364501953125,280.899993896484,277.799987792969,278.899291992188,289.200012207031,286.799987792969
0,3.10909843444824,7,5.09999990463257,0.292044371366501,0.709999978542328,0.52999997138977,21.3745460510254,25.3999996185303,23.5,23.3400764465332,33.7000007629395,30.2999992370605,0.00378402648493648,0.00694000022485852,0.0054199998266995,270.810729980469,280.899993896484,276.899993896484,281.116546630859,291,288.700012207031
0,2.88625383377075,6.90000009536743,4.59999990463257,0.317115932703018,0.6700000166893,0.509999990463257,21.0267639160156,24.8999996185303,23.2999992370605,23.552116394043,33.7999992370605,30.7000007629395,0.00377606670372188,0.00662000011652708,0.00554999988526106,271.263092041016,279.200012207031,276.700012207031,281.693176269531,291.799987792969,288.799987792969
