"caliFire.idx_winter.","caliMean_ws.idx_winter.","caliMax_ws.idx_winter.","caliPct95_ws.idx_winter.","caliMean_vpd.idx_winter.","caliMax_vpd.idx_winter.","caliPct95_vpd.idx_winter.","caliMean_fm100.idx_winter.","caliMax_fm100.idx_winter.","caliPct95_fm100.idx_winter.","caliMean_fm1000.idx_winter.","caliMax_fm1000.idx_winter.","caliPct95_fm1000.idx_winter.","caliMean_sph.idx_winter.","caliMax_sph.idx_winter.","caliPct95_sph.idx_winter.","caliMean_tmmn.idx_winter.","caliMax_tmmn.idx_winter.","caliPct95_tmmn.idx_winter.","caliMean_tmmx.idx_winter.","caliMax_tmmx.idx_winter.","caliPct95_tmmx.idx_winter."
0,3.44525790214539,9,6.69999980926514,0.736654937267303,1.35000002384186,1.12000000476837,12.6761054992676,21,17.7999992370605,18.6139430999756,26.5,22.7999992370605,0.00311713526025414,0.00596000021323562,0.00516000017523766,273.417114257812,282.100006103516,279.399993896484,287.762817382812,295.5,293.5
0,3.33403086662292,8.60000038146973,6.29500007629395,0.738278567790985,1.36000001430511,1.14999997615814,11.6739320755005,20.1000003814697,16.3999996185303,18.0904178619385,25.7000007629394,22.2999992370605,0.00308146188035607,0.00615999987348914,0.00527000008150935,274.220336914062,282.299987792969,279.600006103516,287.340881347656,295.399993896484,293.100006103516
0,3.01601076126099,5.80000019073486,4.80000019073486,0.767171144485474,1.48000001907349,1.25,11.0866327285767,19.8999996185303,15.8000001907349,17.6044178009033,25,21.7999992370605,0.00323823327198625,0.0064300000667572,0.00552000012248755,273.543548583984,282.799987792969,279.600006103516,288.463439941406,296.799987792969,294.799987792969
0,2.5997724533081,5.59999990463257,4,0.679669737815857,1.73000001907349,1.19000005722046,10.762225151062,19.5,15.3000001907349,17.2953090667725,24.3999996185303,21.3999996185303,0.00343224033713341,0.00702999997884035,0.00607000011950731,273.495300292969,285,280.600006103516,287.140106201172,299.200012207031,295.299987792969
0,3.33026957511902,7,5.5,0.548982560634613,1.12999999523163,0.860000014305115,11.074634552002,18.5,15.6000003814697,17.0889263153076,23.7999992370605,21.1000003814697,0.00349349109455943,0.00693000014871359,0.00603999989107251,272.631622314453,284,279.095001220703,285.376556396484,294.899993896484,292.299987792969
0,4.47823143005371,10.3999996185303,7.90000009536743,0.662313580513,1.26999998092651,1.03999996185303,11.1423587799072,18.8999996185303,15.8000001907349,16.8101177215576,23,20.7000007629395,0.0029457425698638,0.00659999996423721,0.00561999995261431,272.146514892578,283.299987792969,278.799987792969,286.175384521484,295.899993896484,293.399993896484
0,3.62873768806458,8.69999980926514,6.30000019073486,0.754648685455322,1.62999999523163,1.17999994754791,10.469235420227,18.7999992370605,15.3000001907349,16.4286327362061,22.3999996185303,20.2000007629395,0.00277343252673745,0.00620000017806888,0.00521000009030104,272.487762451172,285.600006103516,279.5,287.397430419922,297.299987792969,294
0,3.30760192871094,7.5,6.09999990463257,0.705665707588196,1.51999998092651,1.12999999523163,10.1675357818604,18.7000007629395,15,16.0206146240234,22,19.7000007629395,0.00303178699687123,0.0059799998998642,0.0052000000141561,272.768798828125,283.899993896484,279.200012207031,286.977386474609,297.299987792969,294
0,2.31609988212585,4.19999980926514,3.40000009536743,0.637273907661438,1.37999999523163,1.04999995231628,10.2498760223389,19.1000003814697,15.6000003814697,15.6975412368774,21.7000007629395,19.3999996185303,0.00324045680463314,0.00669000018388033,0.00577000016346574,272.318664550781,283.600006103516,279.100006103516,286.609497070312,296.799987792969,293.200012207031
0,2.37248063087463,3.90000009536743,3.20000004768372,0.612930595874786,1.35000002384186,0.999499976634979,10.9835329055786,19.3999996185303,16,15.481686592102,21.6000003814697,19.2999992370605,0.00339342560619116,0.00704000005498528,0.00616999994963408,271.873107910156,282.799987792969,278.100006103516,286.844207763672,297.100006103516,293
0,2.29251384735107,4.69999980926514,3.59999990463257,0.767885684967041,1.70000004768372,1.24000000953674,10.7390069961548,19.5,16.3999996185303,15.2697191238403,21.3999996185303,19.1000003814697,0.00308887124992907,0.00679000001400709,0.00590999983251095,272.906372070312,283.299987792969,279.399993896484,288.385864257812,299.299987792969,294.700012207031
0,3.14776301383972,6.80000019073486,5.19999980926514,0.541112065315247,1.46000003814697,1,11.9004316329956,19.7999992370605,17.2999992370605,15.3841438293457,21.5,19.1000003814697,0.00391848711296916,0.0076600001193583,0.00645000021904707,273.164581298828,283.200012207031,279.600006103516,286.234100341797,297.899993896484,293.100006103516
0,6.52315092086792,13,10.1000003814697,0.22054897248745,1.01999998092651,0.569999992847443,15.9470157623291,21.6000003814697,19.7999992370605,16.3442974090576,22,20,0.00439546583220363,0.00759000005200505,0.00683999992907047,271.620422363281,283.200012207031,279.600006103516,281.079467773438,293.100006103516,287.799987792969
0,4.01257944107056,9.10000038146973,6.19999980926514,0.219089850783348,0.689999997615814,0.439999997615814,17.861988067627,21.6000003814697,20.5,16.869800567627,22,20.2999992370605,0.00333968224003911,0.0059000002220273,0.0052195000462234,267.662200927734,280.200012207031,276.5,278.599609375,289.700012207031,287
0,2.73921179771423,6.30000019073486,4.40000009536743,0.244562119245529,0.8299999833107,0.579499959945679,18.3054313659668,23.7000007629395,22.3999996185303,17.2245903015137,23,20.8999996185303,0.00324215576983988,0.00553000019863248,0.00487999990582466,267.692596435547,277.799987792969,275.299987792969,279.343841552734,289.899993896484,286
0,3.00119352340698,8.19999980926514,5.5,0.203391268849373,0.980000019073486,0.600000023841858,20.0147075653076,25.5,24.5,18.0583915710449,24.2000007629395,22,0.00442105252295732,0.00810000021010637,0.00588000006973743,271.096984863281,280.100006103516,277.100006103516,281.203399658203,293.299987792969,288.299987792969
0,6.36417150497437,13.1999998092651,10.1999998092651,0.222764909267426,0.97000002861023,0.550000011920929,21.9769554138184,26.8999996185303,25.7999992370605,19.1259670257568,25.2999992370606,23.2000007629395,0.00492956070229411,0.00858000013977289,0.00726999994367361,272.345977783203,282.799987792969,279.399993896484,282.708129882812,294.5,289.299987792969
0,3.39396286010742,8.10000038146973,5.30000019073486,0.306201308965683,0.870000004768372,0.560000002384186,21.1417999267578,26.1000003814697,24.5,19.468729019165,25.7999992370605,23.5,0.00299231568351388,0.00577999977394938,0.00498000020161271,266.826110839844,279.600006103516,274.700012207031,280.326385498047,290.799987792969,287.700012207031
0,4.75588369369507,11.6999998092651,7.80000019073486,0.192647665739059,0.8299999833107,0.540000021457672,22.5310859680176,26.6000003814697,25.5,20.5719337463379,26.8999996185303,24.7000007629395,0.00421747658401728,0.00744999991729856,0.00603999989107251,270.219909667969,280.600006103516,277.200012207031,280.56787109375,291.200012207031,286.299987792969
0,4.89862012863159,9.89999961853027,8,0.203095614910126,0.629999995231628,0.370000004768372,22.6758098602295,27.5,25.5,20.8879280090332,27.1000003814697,24.7000007629395,0.00326424976810813,0.00619000010192394,0.00510000018402934,267.664215087891,280.700012207031,276.600006103516,278.045745849609,288,285
0,2.7653079032898,8,4.69999980926514,0.302116423845291,0.699999988079071,0.479999989271164,20.9369411468506,26.7999992370605,23.7999992370605,20.8297119140625,26.7999992370605,24.6000003814697,0.00260191573761404,0.00485000014305115,0.00426949979737401,265.26416015625,278.299987792969,272.899993896484,279.250701904297,289.299987792969,286.899993896484
0,1.93378472328186,3.70000004768372,3,0.361182272434235,0.889999985694885,0.649999976158142,18.4533634185791,22.8999996185303,21.7950000762939,20.5985298156738,26,24.2999992370605,0.00256899371743202,0.00498000020161271,0.00436000013723969,267.031951904297,277.799987792969,274.100006103516,280.286315917969,290.299987792969,287.100006103516
0,2.42704582214355,5.69999980926514,3.59999990463257,0.420652002096176,1,0.75,17.357027053833,22.5,21.1000003814697,20.3685073852539,25.7999992370605,24,0.00312085053883493,0.00579999992623925,0.00526000000536442,268.695922851562,278.899993896484,275,283.153015136719,292.5,289.799987792969
0,3.31494688987732,7.09999990463257,5.09999990463257,0.436566174030304,1.30999994277954,0.980000019073486,17.0501480102539,24.1000003814697,21.8999996185303,20.2595958709717,26.5,24.2999992370605,0.00362807186320424,0.00730999978259206,0.00627999985590577,271.84423828125,282.899993896484,278.799987792969,283.875701904297,295,291.100006103516
0,4.6714677810669,9,6.90000009536743,0.258212983608246,1.04999995231628,0.689999997615814,18.7387180328369,25.5,23.7999992370605,21.0238723754883,27.7000007629395,25.3999996185303,0.00359234819188714,0.00652999989688396,0.00578949972987175,268.951324462891,281.399993896484,277.799987792969,280.389312744141,292.399993896484,287.200012207031
0,3.04972958564758,6.90000009536743,4.80000019073486,0.341463625431061,0.800000011920929,0.550000011920929,17.951753616333,23.7000007629395,22.2999992370605,20.7073154449463,27.2999992370605,25,0.00256462674587965,0.00529999984428287,0.00416000001132488,265.681365966797,277.5,272.894989013672,280.208343505859,290.700012207031,287.200012207031
0,2.4130482673645,5.69999980926514,4,0.464645534753799,1.12999999523163,0.839999973773956,16.0564880371094,22.1000003814697,20.6000003814697,20.1604423522949,26.6000003814697,24.3999996185303,0.00268371170386672,0.00504999980330467,0.00443000020459294,268.32666015625,278.200012207031,274.5,282.921020507812,292.700012207031,289.5
0,6.43150424957275,11.1000003814697,9.80000019073486,0.274673879146576,1.10000002384186,0.699999988079071,16.5478343963623,22.8999996185303,21.3999996185303,20.3252143859863,27.5,25.2000007629395,0.00334041798487306,0.00591999990865588,0.00527950003743172,269.349609375,279.899993896484,277.100006103516,279.509613037109,292.799987792969,288.5
0,4.36726665496826,8.5,6.40000009536743,0.310137182474136,0.810000002384186,0.560000002384186,16.7333965301514,22.2000007629395,20.8999996185303,20.3426284790039,27.2999992370605,25.1000003814697,0.00310011045075953,0.00570000009611249,0.00497000012546778,268.147491455078,280,276.299987792969,280.184112548828,290.5,288.399993896484
0,2.8939859867096,7.19999980926514,4.59999990463257,0.494356542825699,1.08000004291534,0.77999997138977,15.4880304336548,21.2000007629395,20,20.0437316894531,27.3999996185303,24.7000007629395,0.00256669451482594,0.00503000011667609,0.00439999997615814,268.058746337891,279.5,274.5,283.254180908203,293.700012207031,290.100006103516
0,2.85702610015869,6.69999980926514,4.40000009536743,0.604835629463196,1.44000005722046,1,13.883617401123,20.5,18,19.5054244995117,26.5,24,0.00286132632754743,0.006010000128299,0.00498000020161271,271.058013916016,281.600006103516,277.399993896484,285.357238769531,296.200012207031,293.200012207031
0,2.72128295898438,6.69999980926514,4.5,0.603894293308258,1.75,1.21000003814697,12.795407295227,20.2000007629395,17.3999996185303,19.0302028656006,25.7999992370605,23.3999996185303,0.00295917084440589,0.00622999994084239,0.00535000022500753,271.739074707031,284.100006103516,279.600006103516,285.208251953125,297.5,294.100006103516
0,2.95314264297485,6.09999990463257,4.59999990463257,0.593315780162811,1.60000002384186,1.13999998569489,12.4156360626221,20,17.6000003814697,18.6022911071777,25.6000003814697,23.1000003814697,0.00332283065654337,0.00686000008136034,0.00584000023081899,272.015045166016,282.600006103516,278.100006103516,286.184844970703,297.799987792969,293.799987792969
0,2.01564931869507,4.09999990463257,3,0.2394710034132,0.810000002384186,0.449999988079071,20.3149967193604,25.5,23.6000003814697,25.3228988647461,34.7000007629395,31.5,0.00330547336488962,0.00639000022783875,0.00553000019863248,267.326171875,279.100006103516,276,279.531463623047,290.399993896484,286.595001220703
0,2.89992833137512,6.69999980926514,5.09999990463257,0.308585554361343,0.899999976158142,0.569999992847443,20.0957946777344,26.6000003814697,24.8999996185303,25.4570598602295,35.4000015258789,32,0.00355206220410764,0.00669999979436398,0.00551000004634261,270.264312744141,279.899993896484,277.100006103516,281.201477050781,291.899993896484,287.600006103516
0,2.08570981025696,3.70000004768372,3,0.161574378609657,0.430000007152557,0.270000010728836,20.3077545166016,25.6000003814697,24.2000007629395,25.3805732727051,35,31.7000007629395,0.00399865722283721,0.00670999987050891,0.00583950011059642,269.873626708984,280.799987792969,277.299987792969,279.014129638672,287.600006103516,285
0,2.54014301300049,4.69999980926514,3.70000004768372,0.232835665345192,0.660000026226044,0.389999985694885,20.0237121582031,24.6000003814697,23.2000007629395,24.7837886810303,34.2000007629395,30.8999996185303,0.00354319764301181,0.0062899999320507,0.00558000011369586,268.271667480469,280.100006103516,276,280.036804199219,291,286.399993896484
0,3.23417925834656,7.19999980926514,4.90000009536743,0.245199680328369,0.629999995231628,0.419999986886978,19.8607044219971,24.7000007629395,23.1000003814697,24.4829120635986,33.7000007629395,30.7000007629395,0.00390152027830482,0.00716000003740191,0.00596999982371926,270.221008300781,283,278.994995117188,280.599609375,290,287.5
0,3.04544758796692,9.5,6.09999990463257,0.392387300729752,0.8299999833107,0.629999995231628,18.8349514007568,23,21.5,24.2647113800049,33.4000015258789,30.2999992370605,0.00364302354864776,0.00683999992907047,0.00582950003445148,271.071350097656,284.899993896484,279.994995117188,282.912200927734,291.600006103516,290.299987792969
0,2.04468393325806,5.80000019073486,3.90000009536743,0.523520588874817,1.13999998569489,0.839999973773956,16.9266242980957,21.6000003814697,20.2999992370605,23.8316612243652,32.5,29.5,0.0033053036313504,0.0059000002220273,0.0053099999204278,272.168701171875,284,279.899993896484,284.376739501953,294.200012207031,291.399993896484
0,2.18949484825134,4.19999980926514,3.29999995231628,0.325586289167404,0.6700000166893,0.509999990463257,16.2922534942627,21.2999992370605,19.5,23.4015216827393,31.5,28.6000003814697,0.00400930130854249,0.00803000014275312,0.00612000003457069,272.533477783203,283.100006103516,280.5,281.966705322266,291.200012207031,288.600006103516
0,2.69644784927368,5.80000019073486,4.19999980926514,0.266084760427475,0.759999990463257,0.509999990463257,17.2743320465088,21.1000003814697,19.8999996185303,23.2943687438965,31,28.2999992370605,0.00450838869437575,0.00767999980598688,0.00662000011652708,272.531707763672,283.399993896484,280,282.282897949219,292,289.600006103516
0,4.14779949188232,8.69999980926514,6.59999990463257,0.145013347268105,0.379999995231628,0.280000001192093,20.2465324401855,23.6000003814697,22.3999996185303,24.0032424926758,31.7000007629395,29,0.00462031038478017,0.00789000000804663,0.00671949982643127,271.945159912109,282.600006103516,279.399993896484,279.783142089844,288.5,286.399993896484
0,2.46738624572754,5.19999980926514,4.09999990463257,0.181194812059402,0.509999990463257,0.319499999284744,20.675594329834,24.2999992370605,22.5,23.7683792114258,31.5,28.6000003814697,0.00415926426649094,0.00755999982357025,0.00641999999061227,270.0322265625,281.100006103516,278.700012207031,279.9375,290.5,287.100006103516
0,6.23625469207764,10.8999996185303,9.39999961853027,0.175418630242348,0.589999973773956,0.340000003576279,20.7745590209961,25.8999996185303,22.8999996185303,23.665693283081,31.2000007629395,28.6000003814697,0.00392088340595365,0.0072400001809001,0.00586949987336993,268.865814208984,281.799987792969,278,279.408111572266,290,285.894989013672
0,7.32041645050049,13.5,11.3000001907349,0.227820128202438,0.589999973773956,0.379999995231628,19.9900932312012,24.8999996185303,22.5,23.6186618804932,31,28.3999996185303,0.00239871977828443,0.00444999989122152,0.00368999992497265,265.734619140625,275.799987792969,273.100006103516,275.580871582031,285.600006103516,283
0,3.31954860687256,7.40000009536743,5.69499969482422,0.36179107427597,0.699999988079071,0.540000021457672,18.5550785064697,25.2999992370606,22.2000007629395,23.539867401123,31.2999992370606,28.3999996185303,0.00210183509625494,0.00400999980047345,0.00331000005826354,265.308868408203,275.899993896484,272.394989013672,279.1328125,287.100006103516,285
0,5.19004392623901,10.1000003814697,7.80000019073486,0.16248844563961,0.589999973773956,0.300000011920929,20.6197032928467,26.3999996185303,23.5,24.2591323852539,32,29,0.00320219085551798,0.0054500000551343,0.00461999978870153,267.826721191406,277.100006103516,275.095001220703,276.571594238281,286.200012207031,281.899993896484
0,3.7100031375885,6.69999980926514,5.5,0.128254845738411,0.409999996423721,0.25,22.0306968688965,26.6000003814697,24.2999992370605,24.7569122314453,32,29.1000003814697,0.00282614142633975,0.00503000011667609,0.00441000005230308,264.901672363281,277.5,274.799987792969,274.4169921875,284.200012207031,282.399993896484
0,2.42100048065186,4.40000009536743,3.40000009536743,0.176056250929832,0.389999985694885,0.310000002384186,21.5371685028076,25.2000007629395,23.6000003814697,24.4843444824219,31.3999996185303,28.6000003814697,0.00243557384237647,0.0047499998472631,0.00380000006407499,264.282348632812,275.700012207031,273.200012207031,274.526641845703,284.799987792969,282.299987792969
0,2.76456546783447,4.90000009536743,3.79999995231628,0.197559043765068,0.490000009536743,0.379999995231628,20.8102512359619,25.5,23.2999992370605,24.2499599456787,30.8999996185303,28.2000007629395,0.00268548657186329,0.00553999980911613,0.00419999985024333,265.063079833984,277.799987792969,273.994995117188,276.246276855469,286,284
0,2.25827527046204,6,3.70000004768372,0.163643628358841,0.430000007152557,0.360000014305115,20.8896884918213,26.7999992370605,24.7999992370605,24.2820777893066,30.3999996185303,27.7999992370605,0.00297590252012014,0.00679000001400709,0.00516000017523766,265.834625244141,279.700012207031,275.700012207031,276.010589599609,285.399993896484,283.200012207031
0,2.59892392158508,5.40000009536743,4.09999990463257,0.178801327943802,0.409999996423721,0.330000013113022,20.2489471435547,26.6000003814697,24.2999992370605,24.2638111114502,29.8999996185303,27.5,0.00278354901820421,0.00582000007852912,0.00480000022798777,264.600067138672,278.700012207031,274.399993896484,276.306365966797,285.399993896484,283.700012207031
0,2.16581439971924,3.79999995231628,3,0.203026980161667,0.550000011920929,0.310000002384186,19.8480243682861,25.2999992370606,23.0950012207031,24.2587642669678,29.6000003814697,27.2999992370605,0.00283946702256799,0.00529999984428287,0.00442000012844801,265.879577636719,276.100006103516,274,277.1513671875,287.100006103516,283.399993896484
0,2.19043612480164,5.19999980926514,3.90000009536743,0.332515448331833,0.850000023841858,0.519999980926514,18.6051158905029,23.2000007629395,21.5,23.743408203125,29,26.7000007629395,0.00232244376093149,0.0049200002104044,0.00406000018119812,266.005798339844,277,273,279.019653320312,289,284.799987792969
0,2.37837696075439,6.09999990463257,3.70000004768372,0.430806785821915,1.07000005245209,0.6700000166893,16.6126537322998,22.1000003814697,20.6000003814697,23.1446475982666,28.2000007629395,25.7999992370605,0.00237067881971598,0.00475999992340803,0.00394000019878149,268.498138427734,278.5,274.5,280.922088623047,291.399993896484,286.700012207031
0,3.42605423927307,8.10000038146973,6.40000009536743,0.374812245368958,1.05999994277954,0.660000026226044,15.5886125564575,21.8999996185303,20.5,22.5593643188477,27.7999992370605,25.2000007629395,0.0024765192065388,0.00480999983847141,0.003969999961555,267.950103759766,278.600006103516,274.700012207031,279.832672119141,291,286.299987792969
0,3.44046926498413,8,5.69999980926514,0.394600242376328,0.899999976158142,0.6700000166893,14.6827068328857,21.6000003814697,20.6000003814697,21.9918270111084,27.2000007629395,24.6000003814697,0.00243410584516823,0.00496000004932284,0.003969999961555,267.696533203125,278,274.200012207031,280.366180419922,290.200012207031,287.299987792969
