"caliFire.idx_spring.","caliMean_ws.idx_spring.","caliMax_ws.idx_spring.","caliPct95_ws.idx_spring.","caliMean_vpd.idx_spring.","caliMax_vpd.idx_spring.","caliPct95_vpd.idx_spring.","caliMean_fm100.idx_spring.","caliMax_fm100.idx_spring.","caliPct95_fm100.idx_spring.","caliMean_fm1000.idx_spring.","caliMax_fm1000.idx_spring.","caliPct95_fm1000.idx_spring.","caliMean_sph.idx_spring.","caliMax_sph.idx_spring.","caliPct95_sph.idx_spring.","caliMean_tmmn.idx_spring.","caliMax_tmmn.idx_spring.","caliPct95_tmmn.idx_spring.","caliMean_tmmx.idx_spring.","caliMax_tmmx.idx_spring.","caliPct95_tmmx.idx_spring."
0,2.51933479309082,4.69999980926514,3.70000004768372,0.474273413419724,1.48000001907349,1.01999998092651,12.5853385925293,19.7999992370605,18.2000007629395,18.283390045166,25.2999992370606,23,0.00411794660612941,0.00736999977380037,0.00618000002577901,274.270446777344,284.899993896484,281.399993896484,284.827362060547,297.5,293.195007324219
0,2.5754246711731,5.69999980926514,4.09999990463257,0.538598775863647,1.51999998092651,0.889999985694885,13.1494808197021,19.5,18.2000007629395,18.060037612915,24.6000003814697,22.6000003814697,0.00385888642631471,0.00744999991729856,0.0062794997356832,272.579376220703,284,278.899993896484,286.228179931641,297.200012207031,294.100006103516
0,3.22515058517456,7,4.59999990463257,0.737987041473389,1.51999998092651,1.10000002384186,12.5919895172119,19.1000003814697,17.3999996185303,17.8165264129639,24,22.2000007629395,0.00325005641207099,0.00694999983534217,0.00553000019863248,272.798309326172,284.700012207031,279.200012207031,288.215942382812,300,295.600006103516
0,4.92295694351196,10.8000001907349,7.90000009536743,0.705354630947113,1.52999997138977,1.12000000476837,11.5282344818115,18.2999992370605,16.2000007629395,17.448429107666,23.3999996185303,21.7000007629395,0.00270712841302156,0.00614000018686056,0.00486999982967973,272.383697509766,284.5,279.5,285.997253417969,298.799987792969,295.200012207031
0,3.0389301776886,7.19999980926514,5.09999990463257,0.73996764421463,1.5,1.08000004291534,10.6031131744385,17.7000007629395,14.6999998092651,16.9959087371826,22.7000007629395,21,0.00268666748888791,0.00539000006392598,0.00424000015482306,271.259582519531,282.700012207031,278.399993896484,287.319122314453,296.600006103516,294.600006103516
0,1.56996154785156,2.79999995231628,2.20000004768372,0.754613637924194,1.67999994754791,1.10000002384186,10.2019338607788,16.2999992370605,13.6000003814697,16.6149215698242,22.1000003814697,20.5,0.0034674929920584,0.00615999987348914,0.00511999987065792,273.479705810547,283.5,279.200012207031,288.925262451172,298.5,295.100006103516
0,1.73187434673309,3,2.40000009536743,0.735970318317413,1.63999998569489,1.12000000476837,10.2406644821167,16.6000003814697,13.8999996185303,16.2628192901611,21.6000003814697,20.1000003814697,0.0039376886561513,0.00718000018969178,0.00604999996721745,275.103820800781,285,281.200012207031,289.023742675781,299.200012207031,295.600006103516
0,2.465984582901,4.30000019073486,3.70000004768372,0.683925628662109,1.64999997615814,1.12999999523163,10.5303373336792,17,14.6000003814697,15.9379138946533,21.3999996185303,19.7999992370605,0.00422613462433219,0.00754000013694167,0.00634999992325902,275.140960693359,286.299987792969,281.799987792969,288.675415039062,299.399993896484,296
0,2.22582745552063,6,3.90000009536743,0.635785520076752,1.44000005722046,0.990000009536743,11.36399269104,17.7999992370605,15.6999998092651,15.7338056564331,21.2999992370605,19.6000003814697,0.00438156304880977,0.00793999992311001,0.00665999995544553,274.486267089844,285.399993896484,281.5,288.585327148438,298.100006103516,295.700012207031
0,2.92509770393372,6.19999980926514,4.59999990463257,0.629497826099396,1.41999995708466,1,11.8953456878662,18.6000003814697,16.2999992370605,15.6391744613647,21.2999992370605,19.6000003814697,0.00440720608457923,0.00846000015735626,0.00704000005498528,275.336090087891,285.600006103516,282.700012207031,288.055725097656,298.399993896484,295.799987792969
0,3.6099112033844,6.5,5.5,0.560255825519562,1.37999999523163,0.930000007152557,12.0704650878906,17.8999996185303,16.1000003814697,15.5449571609497,21.2999992370605,19.5,0.00385431875474751,0.00759000005200505,0.00614000018686056,273.990966796875,285.100006103516,281.600006103516,285.948974609375,297.899993896484,293.494995117188
0,4.12357139587402,9.5,6.80000019073486,0.496676504611969,1.51999998092651,1.00999999046326,12.5776586532593,18.5,16.8999996185303,15.4687004089355,21.2000007629395,19.5,0.00398334814235568,0.00749000022187829,0.00614000018686056,273.746246337891,284.799987792969,280.899993896484,285.174743652344,296.899993896484,292.799987792969
0,7.38319826126099,16.3999996185303,12,0.321253418922424,1.21000003814697,0.75,16.4718589782715,21.2999992370605,19.8999996185303,16.567476272583,22.2999992370605,20.5,0.00497003784403205,0.00863999966531992,0.0070699998177588,273.864166259766,285.399993896484,281.5,284.308166503906,297.200012207031,291.600006103516
0,5.94513320922852,11.6000003814697,9,0.301389098167419,0.939999997615814,0.5799999833107,18.8251991271973,23.2999992370605,22.1000003814697,17.392427444458,23.2999992370605,21.3999996185303,0.00434006890282035,0.00819000042974949,0.0063999998383224,272.669860839844,285.799987792969,280.600006103516,282.097076416016,294.700012207031,291
0,6.20641279220581,12.1999998092651,9.10000038146973,0.31029087305069,1.16999995708466,0.689999997615814,19.5302677154541,24.8999996185303,23.7999992370605,17.9315662384033,24.3999996185303,22.5,0.00395239470526576,0.00719999987632036,0.00577000016346574,272.097045898438,285.600006103516,280.100006103516,281.086639404297,294.799987792969,290.799987792969
0,5.03260946273804,11.1999998092651,7.59999990463257,0.376220375299454,1.22000002861023,0.810000002384186,19.5126247406006,25.7000007629394,24.8999996185303,18.3906421661377,25.3999996185303,23.5,0.00349382171407342,0.00594000006094575,0.00523999985307455,270.30126953125,282.100006103516,277.600006103516,282.450592041016,295.799987792969,290.600006103516
0,4.57486248016357,10.6000003814697,7.40000009536743,0.348222732543945,1.02999997138977,0.629999995231628,19.8170051574707,26.3999996185303,24.7000007629395,18.9442157745361,25.6000003814697,24,0.00343504920601845,0.00608999980613589,0.00514000002294779,270.196166992188,283.700012207031,278,281.320373535156,292.799987792969,290.200012207031
0,2.82047271728516,5.80000019073486,4.5,0.53721672296524,1.29999995231628,0.899999976158142,17.7703914642334,24.2000007629395,22.2000007629395,18.9363574981689,25.7000007629394,24,0.00347925280220807,0.00596000021323562,0.00522949965670705,270.557495117188,280.600006103516,277.100006103516,286.092559814453,296.799987792969,292.299987792969
0,2.91988158226013,7.40000009536743,5.09999990463257,0.783669948577881,1.87999999523163,1.23000001907349,15.8508100509644,21.7000007629395,19.6000003814697,18.7826728820801,25.5,23.7000007629395,0.0045425551943481,0.00817999988794327,0.00684949988499284,275.075988769531,284.5,281.299987792969,291.048004150391,301.899993896484,298.100006103516
0,3.53082871437073,6.69999980926514,5.59999990463257,0.804785132408142,2.14000010490417,1.37000000476837,14.4214353561401,20.8999996185303,18.7000007629395,18.2963123321533,25.2000007629395,23.1000003814697,0.00500697921961546,0.00908999983221292,0.00763999996706843,276.800476074219,287.399993896484,284.200012207031,291.5478515625,304.100006103516,299.600006103516
0,4.86608409881592,9.39999961853027,7.19999980926514,0.59011971950531,1.8400000333786,1.07950007915497,14.1060256958008,21.7000007629395,18.6000003814697,17.9470977783203,24.7999992370605,22.7000007629395,0.00406636251136661,0.00767000019550323,0.00597949977964163,274.233062744141,288.799987792969,282.299987792969,286.895263671875,300.299987792969,294.700012207031
0,3.68389248847961,7.69999980926514,5.90000009536743,0.704354286193848,1.46000003814697,1.05999994277954,13.1756572723389,20.6000003814697,18.2000007629395,17.557165145874,24.2000007629395,22.1000003814697,0.00330256181769073,0.00615999987348914,0.00509000010788441,271.980895996094,282.200012207031,278.200012207031,288.096527099609,298.399993896484,295.100006103516
0,2.42036008834839,3.79999995231628,3.29999995231628,0.745503306388855,1.87000000476837,1.20000004768372,11.9100685119629,17.7999992370605,15.8999996185303,17.0951442718506,23.5,21.3999996185303,0.0039211381226778,0.00714999996125698,0.00616999994963408,274.71484375,284.899993896484,281.799987792969,289.17822265625,300.899993896484,296.600006103516
0,3.12633514404297,6.09999990463257,4.69999980926514,0.696405112743378,1.83000004291534,1.23000001907349,12.0551376342773,17.7999992370605,16.2000007629395,16.8289318084717,23.2000007629395,21.1000003814697,0.00414999201893806,0.00780999986454844,0.00651000021025538,275.007781982422,287,281.899993896484,288.694641113281,301,296.5
0,3.10131144523621,5.40000009536743,4.30000019073486,0.654899716377258,1.50999999046326,1.07000005245209,11.8325300216675,19.1000003814697,17.1000003814697,16.7550029754639,23.7000007629395,21.1000003814697,0.00427284371107817,0.00749000022187829,0.00659999996423721,274.289916992188,286,281,288.664306640625,300.600006103516,295.799987792969
0,6.3664493560791,12.8000001907349,9.89999961853027,0.425714612007141,1.52999997138977,0.8299999833107,13.1302862167358,21.6000003814697,19.2000007629395,16.944522857666,24.7999992370605,21.7000007629395,0.00506891589611769,0.00813999958336353,0.00704000005498528,275.142242431641,287.700012207031,283.100006103516,285.849182128906,298.299987792969,294.200012207031
0,4.32893657684326,7.80000019073486,6.5,0.582567393779755,1.28999996185303,0.899999976158142,13.1795673370361,21.6000003814697,18.7999992370605,16.6749286651611,24.7000007629395,21.3999996185303,0.00331714656203985,0.00662000011652708,0.0053099999204278,271.546356201172,284.399993896484,279.100006103516,285.787261962891,298.299987792969,293.899993896484
0,3.21388339996338,5.90000009536743,4.40000009536743,0.673327505588531,1.48000001907349,1.07000005245209,12.2238817214966,22.8999996185303,18.8950004577637,16.3064727783203,25.3999996185303,21.3999996185303,0.0034620959777385,0.00639000022783875,0.00541000021621585,273.414855957031,284.200012207031,280.299987792969,287.149078369141,298.200012207031,295.5
0,6.17765235900879,10.3999996185303,8.19999980926514,0.523771941661835,1.4099999666214,0.930000007152557,11.9110565185547,21.8999996185303,18,16.0443534851074,25.3999996185303,21.1000003814697,0.00303321587853134,0.00527000008150935,0.00442000012844801,271.139038085938,284.399993896484,278.899993896484,283.584136962891,297.200012207031,292.700012207031
0,3.45867133140564,6.30000019073486,4.90000009536743,0.578574419021606,1.38999998569489,0.9200000166893,11.7688665390015,19.7999992370605,16.8999996185303,15.8335876464844,25.2000007629395,20.8999996185303,0.00295484252274036,0.00536999991163611,0.00431000022217631,269.138885498047,280,276,285.715789794922,297,293.100006103516
0,4.8001184463501,9.60000038146973,7.19999980926514,0.328325003385544,0.860000014305115,0.589999973773956,14.3595514297485,21.8999996185303,18.2999992370605,16.378454208374,26.2000007629394,21.3950004577637,0.00340242078527808,0.00571999978274107,0.00498999981209636,270.866638183594,281.5,278.600006103516,280.500335693359,290.399993896484,287.799987792969
0,3.98688244819641,10.3999996185303,7,0.392800509929657,0.980000019073486,0.689999997615814,15.2046279907227,21.6000003814697,18.3999996185303,16.5511054992676,26.2000007629394,21.2999992370605,0.00373800611123443,0.00631000008434057,0.00524949980899692,269.738372802734,280.299987792969,277.799987792969,283.737213134766,295.399993896484,291.5
0,1.88357102870941,3.90000009536743,2.70000004768372,0.49945929646492,1.12999999523163,0.8299999833107,14.9814004898071,20.3999996185303,18.1000003814697,16.5086517333984,25.7999992370605,21,0.00394033594056964,0.00655000004917383,0.00560999987646937,272.100189208984,283.799987792969,279.799987792969,285.811553955078,296.200012207031,293.100006103516
0,2.3951473236084,4.69999980926514,3.40000009536743,0.627096116542816,1.48000001907349,1.03999996185303,14.0642566680908,18.5,16.8999996185303,16.2634983062744,25.1000003814697,20.7000007629395,0.00406188098713756,0.00698000006377697,0.00591999990865588,273.37060546875,282.600006103516,279.5,288.149169921875,300.100006103516,295.100006103516
0,3.58077144622803,6.30000019073486,5,0.575344741344452,1.4099999666214,0.990000009536743,13.8610334396362,19.6000003814697,17.2999992370605,16.1922073364258,24.7000007629395,20.7000007629395,0.00448699295520782,0.00749999983236194,0.00630000000819564,275.182800292969,285.299987792969,281.799987792969,287.472869873047,299.100006103516,294.700012207031
0,2.91488432884216,5.30000019073486,4.5,0.423800349235535,1.11000001430511,0.790000021457672,14.7557096481323,21,18.1000003814697,16.3176231384277,24.8999996185303,20.7999992370605,0.0046316753141582,0.00732999993488193,0.00634999992325902,274.208984375,284.600006103516,281.899993896484,285.244354248047,295.299987792969,293
0,3.97599077224731,7.80000019073486,6.09999990463257,0.496752768754959,1.05999994277954,0.889999985694885,15.4403495788574,21.2999992370605,18.2000007629395,16.5301609039307,25.2999992370606,20.7000007629395,0.00416306406259537,0.00805999990552664,0.0062899999320507,273.115844726562,285.799987792969,280.600006103516,285.670928955078,296.5,294.200012207031
0,3.69494986534119,6.5,5.40000009536743,0.66379189491272,1.72000002861023,1.0900000333786,14.8572063446045,21.2000007629395,18,16.3698234558105,25.2000007629395,20.8999996185303,0.00404475862160325,0.00638000015169382,0.00542999990284443,273.4970703125,283.5,279.600006103516,288.678314208984,299.700012207031,296.200012207031
0,6.56471014022827,10.8999996185303,9.39999961853027,0.408785611391068,1.62999999523163,0.9200000166893,16.5075836181641,23.2000007629395,20.5,17.0122966766357,26.1000003814697,21.7999992370605,0.00411882577463984,0.00651000021025538,0.005729999858886,272.339904785156,285.5,281.600006103516,283.905853271484,298.299987792969,293.100006103516
0,3.56106233596802,7.40000009536743,5.09999990463257,0.458975940942764,1.45000004768372,0.879999995231628,15.4506645202637,22.7999992370605,19.7000007629395,16.9800243377686,25.7999992370605,22,0.00312762171961367,0.0051699997857213,0.00439999997615814,269.362060546875,280.200012207031,276.399993896484,283.509674072266,296.5,292.100006103516
