Time,mean_vapor_pressure_deficit[unit:kPa]_0
2013-01-01 00:00:00Z,0.3805088996887207
2013-01-02 00:00:00Z,0.49791020154953003
2013-01-03 00:00:00Z,0.5424648523330688
2013-01-04 00:00:00Z,0.5601576566696167
2013-01-05 00:00:00Z,0.5205221772193909
2013-01-06 00:00:00Z,0.30462345480918884
2013-01-07 00:00:00Z,0.3667972683906555
2013-01-08 00:00:00Z,0.5663358569145203
2013-01-09 00:00:00Z,0.5638844966888428
2013-01-10 00:00:00Z,0.28712353110313416
2013-01-11 00:00:00Z,0.29773956537246704
2013-01-12 00:00:00Z,0.31266120076179504
2013-01-13 00:00:00Z,0.35346120595932007
2013-01-14 00:00:00Z,0.35405629873275757
2013-01-15 00:00:00Z,0.47661176323890686
2013-01-16 00:00:00Z,0.599631130695343
2013-01-17 00:00:00Z,0.7536789774894714
2013-01-18 00:00:00Z,0.7826153635978699
2013-01-19 00:00:00Z,0.8137974143028259
2013-01-20 00:00:00Z,0.8329625129699707
2013-01-21 00:00:00Z,0.8280173540115356
2013-01-22 00:00:00Z,0.9356863498687744
2013-01-23 00:00:00Z,0.9026920795440674
2013-01-24 00:00:00Z,0.46702954173088074
2013-01-25 00:00:00Z,0.22695288062095642
2013-01-26 00:00:00Z,0.20767048001289368
2013-01-27 00:00:00Z,0.2295808494091034
2013-01-28 00:00:00Z,0.3458249568939209
2013-01-29 00:00:00Z,0.46671217679977417
2013-01-30 00:00:00Z,0.5891356468200684
2013-01-31 00:00:00Z,0.7188804745674133
2013-02-01 00:00:00Z,0.8159990906715393
2013-02-02 00:00:00Z,0.7977730631828308
2013-02-03 00:00:00Z,0.6783431172370911
2013-02-04 00:00:00Z,0.7059546709060669
2013-02-05 00:00:00Z,0.6953162550926208
2013-02-06 00:00:00Z,0.5710027813911438
2013-02-07 00:00:00Z,0.5640237927436829
2013-02-08 00:00:00Z,0.35197603702545166
2013-02-09 00:00:00Z,0.4235799014568329
2013-02-10 00:00:00Z,0.4802020788192749
2013-02-11 00:00:00Z,0.4943004846572876
2013-02-12 00:00:00Z,0.5858736038208008
2013-02-13 00:00:00Z,0.6731465458869934
2013-02-14 00:00:00Z,0.7534135580062866
2013-02-15 00:00:00Z,0.8971340656280518
2013-02-16 00:00:00Z,0.9456791281700134
2013-02-17 00:00:00Z,0.8240363001823425
2013-02-18 00:00:00Z,0.6750468611717224
2013-02-19 00:00:00Z,0.35548651218414307
2013-02-20 00:00:00Z,0.3717207908630371
2013-02-21 00:00:00Z,0.4430500864982605
2013-02-22 00:00:00Z,0.6040596961975098
2013-02-23 00:00:00Z,0.5846579670906067
2013-02-24 00:00:00Z,0.5645673871040344
2013-02-25 00:00:00Z,0.6995882987976074
2013-02-26 00:00:00Z,0.7070055603981018
2013-02-27 00:00:00Z,0.7841659188270569
2013-02-28 00:00:00Z,0.8724842667579651
2013-03-01 00:00:00Z,1.0584520101547241
2013-03-02 00:00:00Z,1.172536015510559
2013-03-03 00:00:00Z,0.8358568549156189
2013-03-04 00:00:00Z,0.7110024690628052
2013-03-05 00:00:00Z,0.681373655796051
2013-03-06 00:00:00Z,0.4810597896575928
2013-03-07 00:00:00Z,0.5066370964050293
2013-03-08 00:00:00Z,0.4190988838672638
2013-03-09 00:00:00Z,0.5414261817932129
2013-03-10 00:00:00Z,0.8631458282470703
2013-03-11 00:00:00Z,1.0919926166534424
2013-03-12 00:00:00Z,1.2365355491638184
2013-03-13 00:00:00Z,1.421035885810852
2013-03-14 00:00:00Z,1.5057499408721924
