"Time","dead_fuel_moisture_1000hr.unit.Percent._0"
"1984-01-01 00:00:00Z",28.101692199707
"1984-01-02 00:00:00Z",27.4204120635986
"1984-01-03 00:00:00Z",26.8491039276123
"1984-01-04 00:00:00Z",26.4369926452637
"1984-01-05 00:00:00Z",25.7092838287354
"1984-01-06 00:00:00Z",24.821310043335
"1984-01-07 00:00:00Z",24.050443649292
"1984-01-08 00:00:00Z",23.4926338195801
"1984-01-09 00:00:00Z",23.1285057067871
"1984-01-10 00:00:00Z",22.9622821807861
"1984-01-11 00:00:00Z",22.8608283996582
"1984-01-12 00:00:00Z",22.3340702056885
"1984-01-13 00:00:00Z",21.8515071868896
"1984-01-14 00:00:00Z",21.636323928833
"1984-01-15 00:00:00Z",21.5965003967285
"1984-01-16 00:00:00Z",21.9756336212158
"1984-01-17 00:00:00Z",21.8855419158936
"1984-01-18 00:00:00Z",21.538257598877
"1984-01-19 00:00:00Z",21.1229972839355
"1984-01-20 00:00:00Z",20.7089614868164
"1984-01-21 00:00:00Z",20.4661388397217
"1984-01-22 00:00:00Z",20.2537937164307
"1984-01-23 00:00:00Z",20.0179672241211
"1984-01-24 00:00:00Z",19.9215278625488
"1984-01-25 00:00:00Z",19.8068313598633
"1984-01-26 00:00:00Z",19.5870742797852
"1984-01-27 00:00:00Z",19.1385822296143
"1984-01-28 00:00:00Z",18.6139430999756
"1984-01-29 00:00:00Z",18.0904178619385
"1984-01-30 00:00:00Z",17.6044178009033
"1984-01-31 00:00:00Z",17.2953090667725
"1984-02-01 00:00:00Z",17.0889263153076
"1984-02-02 00:00:00Z",16.8101177215576
"1984-02-03 00:00:00Z",16.4286327362061
"1984-02-04 00:00:00Z",16.0206146240234
"1984-02-05 00:00:00Z",15.6975412368774
"1984-02-06 00:00:00Z",15.481686592102
"1984-02-07 00:00:00Z",15.2697191238403
"1984-02-08 00:00:00Z",15.3841438293457
"1984-02-09 00:00:00Z",16.3442974090576
"1984-02-10 00:00:00Z",16.869800567627
"1984-02-11 00:00:00Z",17.2245903015137
"1984-02-12 00:00:00Z",18.0583915710449
"1984-02-13 00:00:00Z",19.1259670257568
"1984-02-14 00:00:00Z",19.468729019165
"1984-02-15 00:00:00Z",20.5719337463379
"1984-02-16 00:00:00Z",20.8879280090332
"1984-02-17 00:00:00Z",20.8297119140625
"1984-02-18 00:00:00Z",20.5985298156738
"1984-02-19 00:00:00Z",20.3685073852539
"1984-02-20 00:00:00Z",20.2595958709717
"1984-02-21 00:00:00Z",21.0238723754883
"1984-02-22 00:00:00Z",20.7073154449463
"1984-02-23 00:00:00Z",20.1604423522949
"1984-02-24 00:00:00Z",20.3252143859863
"1984-02-25 00:00:00Z",20.3426284790039
"1984-02-26 00:00:00Z",20.0437316894531
"1984-02-27 00:00:00Z",19.5054244995117
"1984-02-28 00:00:00Z",19.0302028656006
"1984-02-29 00:00:00Z",18.6022911071777
"1984-03-01 00:00:00Z",18.283390045166
"1984-03-02 00:00:00Z",18.060037612915
"1984-03-03 00:00:00Z",17.8165264129639
"1984-03-04 00:00:00Z",17.448429107666
"1984-03-05 00:00:00Z",16.9959087371826
"1984-03-06 00:00:00Z",16.6149215698242
"1984-03-07 00:00:00Z",16.2628192901611
"1984-03-08 00:00:00Z",15.9379138946533
"1984-03-09 00:00:00Z",15.7338056564331
