"fire[idx_winter]","pct95_wind[idx_winter]","mean_ws[idx_winter]","max_ws[idx_winter]","pct95_vpd[idx_winter]","mean_vpd[idx_winter]","max_vpd[idx_winter]","pct95_fm100[idx_winter]","mean_fm100[idx_winter]","max_fm100[idx_winter]","pct95_fm1000[idx_winter]","mean_fm1000[idx_winter]","max_fm1000[idx_winter]","pct95_pdsi[idx_winter]","mean_pdsi[idx_winter]","max_pdsi[idx_winter]","pct95_pet[idx_winter]","mean_pet[idx_winter]","max_pet[idx_winter]","pct95_spei90[idx_winter]","mean_spei90[idx_winter]","max_spei90[idx_winter]","pct95_sph[idx_winter]","mean_sph[idx_winter]","max_sph[idx_winter]","pct95_spi90[idx_winter]","mean_spi90[idx_winter]","max_spi90[idx_winter]","pct95_tmmn[idx_winter]","mean_tmmn[idx_winter]","max_tmmn[idx_winter]","pct95_tmmx[idx_winter]","mean_tmmx[idx_winter]","max_tmmx[idx_winter]"
0,4.6000000834465,3.37905079126358,6.39999985694885,0.180000008549541,0.101596373133361,0.27000003028661,21.5000009536743,19.7087132930756,23.199999332428,23.8000011444092,18.9746844768524,28.3999991416931,NA,NA,NA,1.00000001490116,0.586787387728691,1.40000000596046,NA,NA,NA,0.00279000005320995,0.00201569818614189,0.0034700001094734,NA,NA,NA,2363.20007324219,2358.50631713867,2364.90005493164,2476.00006103516,2470.69854736328,2477.79998779297
0,6.700000166893,4.57550555467606,10.5999994277954,0.139999983366579,0.0733738066628575,0.210000015795231,23.199999332428,20.977156162262,25.4999995231628,24.5000004768372,19.4417607784271,29.2000007629395,NA,NA,NA,0.799999982118607,0.499231033027172,1.29999995231628,NA,NA,NA,0.0023800000192864,0.00165348357228368,0.00343999992935551,NA,NA,NA,2358.89999389648,2355.41748046875,2365.09994506836,2471.90002441406,2468.2600402832,2477.10006713867
0,7.60000050067902,4.20321613550186,11.800000667572,0.19000000320375,0.103298726025969,0.289999996311963,22.8999996185303,21.0867357254028,25.7999992370605,24.5000004768372,19.5172727108002,28.9000010490417,6.14499998092651,1.89265263080597,7.42999982833862,1.00000001490116,0.549019835889339,1.40000000596046,208.999991416931,110.366487503052,208.999991416931,0.00173999996633256,0.00119789618224786,0.00255000003335226,208.999991416931,105.826842784882,208.999991416931,2356.19995117188,2351.34460449219,2359.29992675781,2473.60000610352,2467.37518310547,2477.29995727539
0,5.10000050067902,3.18384259939194,8.30000042915344,0.19000000320375,0.1268649706617,0.26000002399087,22.5999999046326,20.7571315765381,25.2999997138977,24.5000004768372,19.6184742450714,29.2000007629395,NA,NA,NA,0.900000035762787,0.65295621752739,1.19999997317791,NA,NA,NA,0.00152999994895708,0.00111234204069888,0.00179999997129698,NA,NA,NA,2357.70004272461,2352.55630493164,2359.70001220703,2473.09997558594,2468.02139282227,2474.49996948242
0,5.90000033378601,3.49646538496017,8.89999985694885,0.109999999403954,0.0543128640856594,0.180000008549541,22.5,20.8230757713318,24.7000002861023,24.5000004768372,19.6755349636078,29.2000007629395,NA,NA,NA,0.599999986588955,0.351943708956242,1.00000001490116,NA,NA,NA,0.00161999995640372,0.00106572475289113,0.00206999999363688,NA,NA,NA,2353.50006103516,2349.36721801758,2355.70007324219,2468.00003051758,2463.58520507812,2472.59994506836
0,9.200000166893,4.27484214305878,13.6000001430511,0.119999994058162,0.0789374054875225,0.170000013895333,22.2000002861023,20.7765126228333,24.9000000953674,24.300000667572,19.7439098358154,28.6999988555908,NA,NA,NA,0.700000002980232,0.448191054165363,1.00000001490116,NA,NA,NA,0.000999999993922529,0.000604649352808906,0.00123000001295281,NA,NA,NA,2349.29992675781,2344.78256225586,2351.39999389648,2466.60003662109,2461.9401550293,2469.90005493164
0,7.40000009536743,3.62204313278198,10,0.199999986216426,0.130098697263747,0.300000002607703,21.7000007629395,19.9631488323212,22.9999995231628,24.2000007629395,19.7545576095581,28.4999990463257,NA,NA,NA,1.00000001490116,0.680496394634247,1.40000000596046,NA,NA,NA,0.0012000000104706,0.000795566190703312,0.00150999994730228,NA,NA,NA,2353.20007324219,2348.53103637695,2355.70007324219,2471.90002441406,2466.6569519043,2475
0,6.80000007152557,3.74178320169449,12.0000004768372,0.19000000320375,0.121175916865468,0.26000002399087,21.7000007629395,19.8955881595612,22.7999997138977,24.0000009536743,19.7631084918976,27.9999995231628,6.26000022888184,1.97618472576141,7.46999979019165,1.00000001490116,0.677696764469147,1.40000000596046,208.999991416931,110.484147071838,208.999991416931,0.00122000001212541,0.000838712477246872,0.00141000002784608,208.999991416931,111.470949649811,208.999991416931,2352.5,2348.24661254883,2355.89996337891,2471.19995117188,2466.3493347168,2473.99993896484
0,5.80000042915344,3.66842567920685,9.80000078678131,0.360000017099082,0.237585254944861,0.469999993219972,21.0999989509583,18.9767718315124,22.2000002861023,23.3999991416931,19.6103847026825,27.2000002861023,NA,NA,NA,1.70000001788139,1.12432681024075,2.09999993443489,NA,NA,NA,0.00155999995143929,0.00123257022366374,0.00173999996633256,NA,NA,NA,2359.19998168945,2353.72756958008,2362.79998779297,2478.89999389648,2473.76892089844,2481.00006103516
0,5,3.39041620492935,7.90000021457672,0.31999999191612,0.202338444069028,0.439999997615814,20.7999992370605,18.0987167358398,21.7000007629395,23.199999332428,19.4679951667786,27.2000002861023,NA,NA,NA,1.40000000596046,0.970131158828735,1.80000007152557,NA,NA,NA,0.00199999998784506,0.00159613495753774,0.00224000000770275,NA,NA,NA,2363.60000610352,2358.34808349609,2365.50003051758,2477.79998779297,2473.05847167969,2480
0,7.30000019073486,4.17752504348755,11.3999998569489,0.31999999191612,0.187465304043144,0.460000010207295,20.8999991416931,18.3614575862884,22.3000001907349,23.0999994277954,19.444180727005,27.2000002861023,NA,NA,NA,1.50000005960464,0.990209355950356,2.00000002980232,NA,NA,NA,0.00195999998453544,0.00170832770152174,0.00227000001018496,NA,NA,NA,2362.10006713867,2357.77252197266,2364.19998168945,2478.20007324219,2473.15475463867,2480.29998779297
0,8.19999992847443,4.644555747509,13.5000002384186,0.459999963641167,0.227774353697896,0.549999997019768,21.1999988555908,18.4602427482605,22.7999997138977,22.9999995231628,19.3440127372742,27.2000002861023,NA,NA,NA,2.00000002980232,1.11873723566532,2.19999998807907,NA,NA,NA,0.00233000001514938,0.00203884376048791,0.00282000005569216,NA,NA,NA,2363.50006103516,2358.90060424805,2365.59997558594,2482.20001220703,2475.85250854492,2483.30001831055
0,6.60000085830688,4.20546293258667,13.0000007152557,0.559999933466315,0.279400171712041,0.610000034794211,21.3000011444092,18.3231341838837,23.8000011444092,22.8999996185303,19.2761754989624,27.0000004768372,6.15999984741211,1.99132668972015,7.3600001335144,2.19999998807907,1.26969993114471,2.5,208.999991416931,127.886986732483,208.999991416931,0.00290000006231139,0.00243513813558138,0.00341000010450898,208.999991416931,118.453550338745,208.999991416931,2367.10006713867,2362.63153076172,2369.49996948242,2484.40002441406,2478.02032470703,2485.39993286133
0,5,3.50845664739609,6.89999997615814,0.360000017099082,0.182520074304193,0.430000014603138,22.0000004768372,18.7526738643646,24.9000000953674,23.199999332428,19.337066411972,27.9999995231628,NA,NA,NA,1.50000005960464,0.925059467554092,1.80000007152557,NA,NA,NA,0.00323999991280743,0.0026607267500367,0.00375999995583243,NA,NA,NA,2368.39996337891,2362.19985961914,2370,2482.10006713867,2475.85876464844,2483.50006103516
0,8.50000023841858,4.56492513418198,13.7999999523163,0.489999959245324,0.268008839339018,0.570000009611249,21.5000009536743,18.838883638382,23.0999994277954,23.0999994277954,19.3529748916626,27.5999999046326,NA,NA,NA,2.00000002980232,1.29299223423004,2.70000010728836,NA,NA,NA,0.00258000003583447,0.00224568950102366,0.00339999992604589,NA,NA,NA,2366.19995117188,2360.62484741211,2367.79998779297,2484.10003662109,2477.25479125977,2485.80001831055
0,7.70000040531158,4.15751188993454,12.8999996185303,0.630000000819564,0.334733026102185,0.740000000223517,21.5000009536743,18.123517036438,23.2999992370605,22.8999996185303,19.1654348373413,27.3000001907349,NA,NA,NA,2.19999998807907,1.46672129631042,3.10000002384186,NA,NA,NA,0.00301000007141283,0.00265791548770267,0.00351999993597474,NA,NA,NA,2369.79995727539,2365.53298950195,2371.90002441406,2486.99996948242,2478.99536132812,2488.80004882812
0,7.5,4.3282812833786,11.4999997615814,0.650000013411045,0.364824780263007,0.800000037997961,21.0999989509583,17.2995162010193,22.6999998092651,22.7999997138977,19.0345275402069,27.1000003814697,NA,NA,NA,2.39999994635582,1.64225935935974,3.00000011920929,NA,NA,NA,0.00280000005403736,0.00223418279432508,0.00321000008796091,NA,NA,NA,2369.49996948242,2364.14886474609,2371.30004882812,2487.10006713867,2479.11102294922,2488.60000610352
0,5.80000042915344,3.26715707778931,8.70000004768372,0.479999976232648,0.300067733041942,0.730000017210841,20.2999997138977,16.7724645137787,22.0000004768372,22.4000000953674,18.8823938369751,26.4000010490417,6.01500034332275,1.95680105686188,7.23000001907349,2.00000002980232,1.31095305085182,2.70000010728836,208.999991416931,165.515041351318,208.999991416931,0.00259000003666188,0.0019121980443515,0.00288000006065658,208.999991416931,157.741057872772,208.999991416931,2366.00006103516,2361.3720703125,2368.39996337891,2481.69998168945,2477.38906860352,2486.19995117188
0,4.69999998807907,3.05167526006699,6.80000007152557,0.700000021606684,0.450658285990357,0.870000012218952,19.8000001907349,15.8829069137573,21.1999988555908,22.0000004768372,18.671201467514,25.7999992370605,NA,NA,NA,2.39999994635582,1.65665149688721,2.8999999165535,NA,NA,NA,0.00253000003169745,0.00174384684470397,0.00296000006727581,NA,NA,NA,2368.20007324219,2364.05090332031,2371.90002441406,2486.19995117188,2480.61340332031,2488.39996337891
0,5.69999992847443,3.72936069965363,10.2999997138977,0.8500000461936,0.524226250126958,1.02000003680587,18.7999999523163,14.1733658313751,20.4999995231628,21.6000008583069,18.2949566841125,25.1999998092651,NA,NA,NA,3.00000011920929,1.96612492203712,3.60000014305115,NA,NA,NA,0.00279000005320995,0.00176685599484472,0.00303000007306764,NA,NA,NA,2370.09994506836,2365.86303710938,2373.39996337891,2488.30001831055,2482.09594726562,2490.20004272461
0,7.90000021457672,4.749476313591,12.6000010967255,0.519999954849482,0.338186929002404,0.63999998383224,18.400000333786,13.7465262413025,20.4999995231628,21.4000010490417,18.06720495224,24.6000003814697,NA,NA,NA,2.19999998807907,1.71679317951202,3.00000011920929,NA,NA,NA,0.00236000001763159,0.00177272578838483,0.00254000003252486,NA,NA,NA,2368.69995117188,2363.53469848633,2369.90005493164,2483.09997558594,2477.41333007812,2484.60006713867
0,9.60000038146973,4.74840670824051,13.7999999523163,0.730000017210841,0.434721168130636,0.800000037997961,18.5000002384186,12.9523146152496,20.3999996185303,21.0999989509583,17.6786494255066,24.2000007629395,NA,NA,NA,2.59999990463257,1.91474944353104,3.70000004768372,NA,NA,NA,0.00242000002259601,0.00201428385082636,0.00273000004824553,NA,NA,NA,2368.99993896484,2365.24154663086,2371.49993896484,2487.59994506836,2480.2311706543,2489.19998168945
0,7.00000047683716,3.74390989542007,11.1000001430511,0.459999963641167,0.294816331006586,0.549999997019768,18.8999998569489,14.1900515556335,20.699999332428,20.9999990463257,17.6050662994385,23.9000010490417,5.8600001335144,1.91561102867126,7.09999990463257,1.89999997615814,1.40649914741516,2.39999994635582,208.999991416931,164.263296127319,208.999991416931,0.00289000006148399,0.0023787888991933,0.00311999990287859,208.999991416931,127.757334709167,208.999991416931,2368.89999389648,2363.87451171875,2369.90005493164,2483.20007324219,2478.17733764648,2484.79995727539
0,4.69999998807907,3.0959078669548,9.10000085830688,0.509999971836805,0.357104372233152,0.630000000819564,19.099999666214,14.6456563472748,20.8999991416931,20.8999991416931,17.4604392051697,23.6999988555908,NA,NA,NA,1.89999997615814,1.5615625679493,2.5,NA,NA,NA,0.00272000004741812,0.00216996518531687,0.0029200000639662,NA,NA,NA,2368.09997558594,2364.55963134766,2370.20004272461,2483.80004882812,2479.2707824707,2485.50003051758
0,4.50000017881393,3.09417814016342,7.40000009536743,0.799999944865704,0.555366231128573,0.980000011622906,18.8999998569489,13.7982428073883,20.3999996185303,20.5999994277954,17.1985614299774,23.4999990463257,NA,NA,NA,2.70000010728836,2.06090673804283,3.19999992847443,NA,NA,NA,0.00259000003666188,0.00178083965352016,0.00301000007141283,NA,NA,NA,2369.49996948242,2365.97045898438,2372.29995727539,2488.69995117188,2483.26049804688,2489.79995727539
0,4.6000000834465,3.25832456350327,6.10000014305115,0.680000009015203,0.382982264272869,0.750000029802322,18.8999998569489,12.8227543830872,20.2999997138977,20.5999994277954,16.8858921527863,23.4999990463257,NA,NA,NA,2.39999994635582,1.67293578386307,2.59999990463257,NA,NA,NA,0.00276000005072774,0.00225891927385646,0.00297000006810322,NA,NA,NA,2371.00006103516,2365.82077026367,2372.10006713867,2486.90002441406,2479.29351806641,2488.30001831055
0,4.09999996423721,2.94654071331024,5,0.399999972432852,0.237788143567741,0.480000022798777,19.6000003814697,14.8022925853729,21.0999989509583,20.7999992370605,17.1014332771301,23.4999990463257,NA,NA,NA,1.59999996423721,1.1566948145628,1.80000007152557,NA,NA,NA,0.00347500019870495,0.00262005439566337,0.00405000015746282,NA,NA,NA,2368.89999389648,2364.07638549805,2370.09994506836,2482.89993286133,2477.22671508789,2484.49996948242
0,7.40000009536743,4.17105674743652,10.4999983310699,0.59000002220273,0.371189601719379,0.650000059977174,19.8000001907349,15.142080783844,21.7000007629395,20.7999992370605,17.0648753643036,23.3999991416931,5.71999979019165,1.89403164386749,6.96000003814697,2.30000004172325,1.74928426742554,3.19999992847443,208.999991416931,139.063549041748,208.999991416931,0.00229000001183977,0.00193188540720257,0.00282000005569216,208.999991416931,116.85483455658,208.999991416931,2368.20007324219,2363.18420410156,2370,2484.90005493164,2479.06646728516,2486.49993896484
0,6.39999985694885,4.17954653501511,8.89999985694885,0.720000034198165,0.441870931535959,0.82999998703599,20.0999999046326,14.5626950263977,21.9000005722046,20.8999991416931,16.9866073131561,23.5999989509583,NA,NA,NA,2.80000001192093,1.93134307861328,3.30000013113022,NA,NA,NA,0.00260000003748928,0.00228544774216743,0.00289000006148399,NA,NA,NA,2368.80004882812,2364.93499755859,2371.10000610352,2488.00003051758,2481.72805786133,2489.90005493164
0,9.200000166893,6.71440482139587,10.8000004291534,0.469999946653843,0.232961727306247,0.549999997019768,20.5999994277954,16.0431158542633,22.5999999046326,20.9999990463257,17.1192491054535,23.6999988555908,NA,NA,NA,2.39999994635582,1.43080711364746,2.59999990463257,NA,NA,NA,0.00305999989791417,0.00228696155346597,0.00327000009292533,NA,NA,NA,2370,2362.49816894531,2371.60003662109,2482.59994506836,2475.94390869141,2484.29992675781
0,10.4000008106232,5.38715362548828,15,0.540000014007092,0.270821014419198,0.610000034794211,20.9999990463257,16.5027749538422,23.5999989509583,21.0999989509583,17.1654438972473,24.0000009536743,NA,NA,NA,2.19999998807907,1.42592921853065,3.00000011920929,NA,NA,NA,0.00229000001183977,0.00183466148939715,0.00259000003666188,NA,NA,NA,2366.49993896484,2359.74960327148,2367.59994506836,2483.50006103516,2475.84060668945,2484.90005493164
0,7.90000021457672,4.24829244613647,11.800000667572,0.720000034198165,0.337700406089425,0.810000021010637,21.6000008583069,16.6435241699219,25,21.4000010490417,17.1379506587982,24.9000000953674,NA,NA,NA,2.70000010728836,1.52870267629623,3.30000013113022,NA,NA,NA,0.00319999990949782,0.00269153090926011,0.0037300001309859,NA,NA,NA,2367.5,2363.19473266602,2368.69995117188,2488.39996337891,2480.02578735352,2489.79995727539
0,6.80000007152557,4.5394778251648,8.60000014305115,0.979999918490648,0.44133304618299,1.11999996006489,22.7999997138977,17.4329221248627,26.0999989509583,22.0000004768372,17.3671281337738,25.9999990463257,5.59000015258789,1.86104071140289,6.82999992370605,3.60000014305115,1.87928199768066,4.19999986886978,208.999991416931,152.244818210602,208.999991416931,0.00371999995252281,0.00303464702255951,0.00407999998230935,208.999991416931,144.696378707886,208.999991416931,2371.30004882812,2367.24899291992,2373.60000610352,2492.40005493164,2482.42263793945,2494.29992675781
0,9.00000035762787,5.98710119724274,10.7000017166138,0.509999971836805,0.246252841316164,0.600000005215406,22.3000001907349,17.9412364959717,24.9000000953674,22.0000004768372,17.4859535694122,26.0999989509583,NA,NA,NA,2.70000010728836,1.47829353809357,3.30000013113022,NA,NA,NA,0.00308499998880052,0.00251288270192163,0.00355999993928435,NA,NA,NA,2368.69995117188,2362.58895874023,2370,2484.79995727539,2477.07824707031,2486.39999389648
0,4.90000039339066,3.11945825815201,6.50000035762787,0.559999933466315,0.312720634974539,0.630000000819564,21.4000010490417,17.5104606151581,24.4000005722046,22.0000004768372,17.4725985527039,26.1999988555908,NA,NA,NA,2.09999993443489,1.46905347704887,2.5,NA,NA,NA,0.00235000001680419,0.00191307751862269,0.00254000003252486,NA,NA,NA,2366.39999389648,2361.34719848633,2367.40005493164,2484.19998168945,2476.99096679688,2485.50003051758
0,6.19999945163727,4.14427667856216,9.80000078678131,0.549999997019768,0.244656158611178,0.779999932274222,21.6000008583069,18.205132484436,25.3999996185303,22.1000003814697,17.785781621933,27.1000003814697,NA,NA,NA,2.39999994635582,1.20009392499924,3.49999994039536,NA,NA,NA,0.00289000006148399,0.00241618955953982,0.00335000009954456,NA,NA,NA,2367.20001220703,2362.27920532227,2369.29992675781,2486.19995117188,2475.70449829102,2489.19998168945
0,7.7999997138977,4.76890414953232,9.7000002861023,0.209999992512167,0.124102353584021,0.300000002607703,21.5500020980835,18.8353168964386,25,22.1000003814697,17.9621875286102,27.3000001907349,NA,NA,NA,1.29999995231628,0.949588418006897,1.89999997615814,NA,NA,NA,0.00281000005486476,0.00209363708592036,0.00309000007803206,NA,NA,NA,2363.80004882812,2359.50241088867,2364.90005493164,2477.10006713867,2472.03552246094,2479.70001220703
0,3.89999985694885,2.5335431098938,5.40000021457672,0.259999977424741,0.159986258950084,0.360000017099082,21.1999988555908,18.9827382564545,23.5999989509583,22.0000004768372,18.0156207084656,27.1000003814697,5.44999980926514,1.84583485126495,6.67999982833862,1.19999997317791,1.00758507847786,1.70000001788139,208.999991416931,128.093039989471,208.999991416931,0.00220000000439313,0.0016475569353247,0.0026400000407989,169.000005722046,109.623348712921,208.999991416931,2362.79998779297,2357.91488647461,2364.70001220703,2476.00006103516,2471.98226928711,2478.09997558594
0,4.69999998807907,3.51588547229767,7.30000019073486,0.399999972432852,0.255883927457035,0.490000005811453,20.4999995231628,18.5370361804962,21.800000667572,21.9000005722046,18.0958354473114,26.4000010490417,NA,NA,NA,1.89999997615814,1.46616756916046,2.5,NA,NA,NA,0.00217000000191092,0.00160772177792978,0.00235000001680419,NA,NA,NA,2361.99996948242,2357.51037597656,2363.30001831055,2480.39993286133,2475.59631347656,2483.00003051758
0,4.39999997615814,3.30178260803223,6.89999997615814,0.769999949261546,0.463467603549361,0.889999978244305,19.1999995708466,16.8449485301971,20.5999994277954,21.5000009536743,17.9393219947815,25.7999992370605,NA,NA,NA,3.00000011920929,2.00317993760109,3.49999994039536,NA,NA,NA,0.00247000002673303,0.00190634033003789,0.00262000003914409,NA,NA,NA,2367.29995727539,2363.06396484375,2370.39993286133,2488.00003051758,2481.05422973633,2490.20004272461
0,6.80000007152557,4.18662458658218,9.30000007152557,0.94999996945262,0.46864259056747,1.20000001043081,18.5000002384186,14.8847460746765,19.8000001907349,21.1999988555908,17.5581848621368,25.3999996185303,NA,NA,NA,3.40000003576279,2.12345212697983,4.00000005960464,NA,NA,NA,0.00287000005982918,0.00190770865771128,0.00307000007637726,NA,NA,NA,2370.20004272461,2365.38101196289,2371.79992675781,2490.59997558594,2480.87005615234,2493.69995117188
0,6.94999992847443,3.82851719856262,10.5999994277954,0.399999972432852,0.255318195559084,0.54000006057322,18.5000002384186,15.092294216156,20,21.0999989509583,17.5238609313965,25.1999998092651,NA,NA,NA,1.89999997615814,1.46728277206421,2.59999990463257,NA,NA,NA,0.0026600000424537,0.00173567098471494,0.00297000006810322,NA,NA,NA,2367.20001220703,2362.31903076172,2368.99993896484,2480.89996337891,2475.33477783203,2483.69995117188
0,7.30000019073486,3.89681607484818,9.49999988079071,0.479999976232648,0.292270886711776,0.589999975636602,19.099999666214,15.1944887638092,21.0999989509583,21.3000011444092,17.4440169334412,25.5999994277954,5.28999996185303,1.80186808109283,6.53000020980835,2.19999998807907,1.58652752637863,2.80000001192093,169.000005722046,103.247666358948,208.999991416931,0.00257000003500707,0.00189281035289923,0.00287000005982918,145.000004768372,67.349523305893,208.999991416931,2366.30004882812,2361.77017211914,2368.89999389648,2482.5,2477.10906982422,2484.60006713867
0,4.90000039339066,3.56033980846405,6.10000014305115,0.579999992623925,0.294215558096766,0.779999932274222,19.8000001907349,16.2729442119598,22.3000001907349,21.4000010490417,17.5162625312805,25.8999991416931,NA,NA,NA,2.59999990463257,1.53080716729164,3.30000013113022,NA,NA,NA,0.00305999989791417,0.00236257946539808,0.00331999991942666,NA,NA,NA,2368.09997558594,2363.81912231445,2369.70001220703,2486.10000610352,2477.75054931641,2488.00003051758
0,7.2000002861023,4.81993705034256,10.4000008106232,0.199999986216426,0.123616610653698,0.329999998211861,20.3999996185303,17.3345875740051,24.0000009536743,21.6000008583069,17.7034389972687,26.800000667572,NA,NA,NA,1.29999995231628,0.949812456965446,1.89999997615814,NA,NA,NA,0.00325000009127052,0.00244277611471944,0.00357000011774744,NA,NA,NA,2366.30004882812,2361.4501953125,2367.59994506836,2477.5,2473.02108764648,2479.60006713867
