Time,Grid2D Area Average11
1984-06-24 00:00:00 UTC,0.3082103729248047
1984-06-25 00:00:00 UTC,0.28305450081825256
1984-06-26 00:00:00 UTC,0.30477097630500793
1984-06-27 00:00:00 UTC,0.2340596467256546
1984-06-28 00:00:00 UTC,0.2552756071090698
1984-06-29 00:00:00 UTC,0.3023863136768341
1984-06-30 00:00:00 UTC,0.27966031432151794
1984-07-01 00:00:00 UTC,0.27497467398643494
1984-07-02 00:00:00 UTC,0.29224517941474915
1984-07-03 00:00:00 UTC,0.3201407492160797
1984-07-04 00:00:00 UTC,0.29003623127937317
1984-07-05 00:00:00 UTC,0.2327633500099182
1984-07-06 00:00:00 UTC,0.3154136836528778
1984-07-07 00:00:00 UTC,0.3455193042755127
1984-07-08 00:00:00 UTC,0.317288875579834
1984-07-09 00:00:00 UTC,0.28999248147010803
1984-07-10 00:00:00 UTC,0.3030669391155243
1984-07-11 00:00:00 UTC,0.30411404371261597
1984-07-12 00:00:00 UTC,0.26079267263412476
1984-07-13 00:00:00 UTC,0.2792969346046448
1984-07-14 00:00:00 UTC,0.2814526855945587
1984-07-15 00:00:00 UTC,0.2139102667570114
1984-07-16 00:00:00 UTC,0.24658210575580597
1984-07-17 00:00:00 UTC,0.24579863250255585
1984-07-18 00:00:00 UTC,0.2950915992259979
1984-07-19 00:00:00 UTC,0.2524629235267639
1984-07-20 00:00:00 UTC,0.2690574824810028
1984-07-21 00:00:00 UTC,0.4122104346752167
1984-07-22 00:00:00 UTC,0.3431098759174347
1984-07-23 00:00:00 UTC,0.2939784526824951
1984-07-24 00:00:00 UTC,0.29516661167144775
1984-07-25 00:00:00 UTC,0.2639993131160736
1984-07-26 00:00:00 UTC,0.2851649224758148
1984-07-27 00:00:00 UTC,0.2898048460483551
1984-07-28 00:00:00 UTC,0.2823422849178314
1984-07-29 00:00:00 UTC,0.24165859818458557
1984-07-30 00:00:00 UTC,0.23274435102939606
1984-07-31 00:00:00 UTC,0.21690522134304047
1984-08-01 00:00:00 UTC,0.20350922644138336
1984-08-02 00:00:00 UTC,0.2232643961906433
1984-08-03 00:00:00 UTC,0.2162189781665802
1984-08-04 00:00:00 UTC,0.18663127720355988
1984-08-05 00:00:00 UTC,0.2602284550666809
1984-08-06 00:00:00 UTC,0.2211723029613495
1984-08-07 00:00:00 UTC,0.3159230947494507
1984-08-08 00:00:00 UTC,0.23396392166614532
1984-08-09 00:00:00 UTC,0.26481714844703674
1984-08-10 00:00:00 UTC,0.3025830388069153
1984-08-11 00:00:00 UTC,0.28526318073272705
1984-08-12 00:00:00 UTC,0.2692670226097107
1984-08-13 00:00:00 UTC,0.31064409017562866
1984-08-14 00:00:00 UTC,0.2269890159368515
1984-08-15 00:00:00 UTC,0.21278215944766998
1984-08-16 00:00:00 UTC,0.25767022371292114
1984-08-17 00:00:00 UTC,0.24545560777187347
1984-08-18 00:00:00 UTC,0.24000291526317596
1984-08-19 00:00:00 UTC,0.31386423110961914
