Time,air_temperature[unit:K]
1984-07-06 00:00:00 UTC,238.4889678955078
1984-07-07 00:00:00 UTC,238.41537475585938
1984-07-08 00:00:00 UTC,238.53843688964844
1984-07-09 00:00:00 UTC,238.55206298828125
1984-07-10 00:00:00 UTC,238.57481384277344
1984-07-11 00:00:00 UTC,238.18109130859375
1984-07-12 00:00:00 UTC,238.28663635253906
1984-07-13 00:00:00 UTC,238.46328735351562
1984-07-14 00:00:00 UTC,238.52394104003906
1984-07-15 00:00:00 UTC,238.6170196533203
1984-07-16 00:00:00 UTC,238.5266876220703
1984-07-17 00:00:00 UTC,238.47267150878906
1984-07-18 00:00:00 UTC,238.37522888183594
1984-07-19 00:00:00 UTC,238.50054931640625
1984-07-20 00:00:00 UTC,238.63287353515625
1984-07-21 00:00:00 UTC,238.58360290527344
1984-07-22 00:00:00 UTC,238.55332946777344
1984-07-23 00:00:00 UTC,238.5098114013672
1984-07-24 00:00:00 UTC,238.4988555908203
1984-07-25 00:00:00 UTC,238.33993530273438
1984-07-26 00:00:00 UTC,238.33595275878906
1984-07-27 00:00:00 UTC,238.19097900390625
1984-07-28 00:00:00 UTC,238.3316650390625
1984-07-29 00:00:00 UTC,238.34056091308594
1984-07-30 00:00:00 UTC,238.4618682861328
1984-07-31 00:00:00 UTC,238.61221313476562
1984-08-01 00:00:00 UTC,238.35928344726562
1984-08-02 00:00:00 UTC,238.39788818359375
1984-08-03 00:00:00 UTC,238.42446899414062
1984-08-04 00:00:00 UTC,238.5229034423828
1984-08-05 00:00:00 UTC,238.4607696533203
1984-08-06 00:00:00 UTC,238.459228515625
1984-08-07 00:00:00 UTC,238.47128295898438
1984-08-08 00:00:00 UTC,238.41970825195312
1984-08-09 00:00:00 UTC,238.3890380859375
1984-08-10 00:00:00 UTC,238.26890563964844
1984-08-11 00:00:00 UTC,238.16990661621094
1984-08-12 00:00:00 UTC,238.29696655273438
1984-08-13 00:00:00 UTC,238.35208129882812
1984-08-14 00:00:00 UTC,238.3812713623047
1984-08-15 00:00:00 UTC,238.478515625
1984-08-16 00:00:00 UTC,238.50369262695312
