"fire[idx_summer]","pct95_wind[idx_summer]","mean_ws[idx_summer]","max_ws[idx_summer]","pct95_vpd[idx_summer]","mean_vpd[idx_summer]","max_vpd[idx_summer]","pct95_fm100[idx_summer]","mean_fm100[idx_summer]","max_fm100[idx_summer]","pct95_fm1000[idx_summer]","mean_fm1000[idx_summer]","max_fm1000[idx_summer]","pct95_pdsi[idx_summer]","mean_pdsi[idx_summer]","max_pdsi[idx_summer]","pct95_pet[idx_summer]","mean_pet[idx_summer]","max_pet[idx_summer]","pct95_spei90[idx_summer]","mean_spei90[idx_summer]","max_spei90[idx_summer]","pct95_sph[idx_summer]","mean_sph[idx_summer]","max_sph[idx_summer]","pct95_spi90[idx_summer]","mean_spi90[idx_summer]","max_spi90[idx_summer]","pct95_tmmn[idx_summer]","mean_tmmn[idx_summer]","max_tmmn[idx_summer]","pct95_tmmx[idx_summer]","mean_tmmx[idx_summer]","max_tmmx[idx_summer]"
0,5.2999997138977,4.38042253255844,6.30000054836273,1.83999985456467,1.14895580336452,2.10999995470047,16.2000000476837,11.5041530132294,17.7999997138977,17.6999998092651,13.5666060447693,21.6000008583069,5.52500009536743,1.73156046867371,8.39999961853027,7.2000002861023,5.81451714038849,7.90000021457672,145.000004768372,63.8865113258362,208.999991416931,0.0116800002558648,0.00848838226374937,0.012280000305509,145.000004768372,31.9467514753342,208.999991416931,2387.29995727539,2381.13159179688,2389.29992675781,2505.70007324219,2499.29443359375,2508.00003051758
0,4.90000039339066,3.1952041387558,6.89999997615814,1.67999994009733,1.28604304045439,1.87000017613173,15.8000004291534,11.6652822494507,17.0000004768372,17.0000004768372,13.6460304260254,20.9999990463257,NA,NA,NA,6.80000007152557,5.91512262821198,7.59999990463257,NA,NA,NA,0.0103700003251106,0.00787069538432661,0.0112000002161494,NA,NA,NA,2385.89996337891,2381.49368286133,2387.79998779297,2505,2499.92202758789,2506.99996948242
0,3.40000003576279,2.24643662571907,6.19999945163727,1.63000002503395,1.21145071461797,1.8300000578165,17.1000003814697,12.6337397098541,18.2000005245209,17.0000004768372,13.940007686615,20.699999332428,NA,NA,NA,6.20000004768372,5.21248579025269,6.700000166893,NA,NA,NA,0.0109200001929821,0.0082779983756609,0.0116499997204755,NA,NA,NA,2386.79992675781,2382.83905029297,2388.20007324219,2505,2499.12307739258,2506.90002441406
0,4.30000007152557,2.82660782337189,6.30000054836273,1.91999990493059,1.23320408165455,2.12999992072582,16.4999997615814,12.756462097168,17.8999996185303,17.1000003814697,14.0982985496521,20.699999332428,NA,NA,NA,6.60000026226044,5.35564720630646,7.30000019073486,NA,NA,NA,0.0102299999582556,0.00741285717253959,0.011619999895629,NA,NA,NA,2388.80004882812,2383.00857543945,2390.09994506836,2505.50003051758,2497.97378540039,2507.79998779297
0,3.89999985694885,3.02073240280151,5,1.8300000578165,1.19068510830402,2.07000002264977,15.3999996185303,11.8983042240143,18.6000001430512,17.0000004768372,14.0375149250031,20.5999994277954,NA,NA,NA,6.60000026226044,5.48766732215881,6.99999988079071,NA,NA,NA,0.00851999999440523,0.00610658261734898,0.00954999990199213,NA,NA,NA,2387.20001220703,2380.22491455078,2388.60000610352,2503.50006103516,2496.86630249023,2505.89996337891
0,4.90000039339066,3.82850885391235,5.60000002384186,1.63999982178211,1.17496950551867,1.87000017613173,15.7000005245209,12.0678925514221,19.4000005722046,16.9000005722046,14.1695737838745,20.5999994277954,5.69999980926514,1.6781952381134,8.57999992370605,6.99999988079071,5.79522550106049,7.69999980926514,145.000004768372,64.3906474113464,208.999991416931,0.00973000027215676,0.0071975115645273,0.010330000321801,145.000004768372,26.1963158845901,208.999991416931,2384.90005493164,2380.00030517578,2387.70004272461,2504.60006713867,2498.31832885742,2506.60003662109
0,4.00000005960464,3.01842629909515,5,1.62000004202127,1.22782718390226,1.78999993950129,15.0999999046326,11.3711535930634,17.8999996185303,16.599999666214,14.0335893630981,20.2999997138977,NA,NA,NA,6.49999976158142,5.61691462993622,6.80000007152557,NA,NA,NA,0.0100699999450171,0.00714884365038415,0.0107500000012806,NA,NA,NA,2385.50003051758,2380.54794311523,2387.40005493164,2504.29992675781,2498.85894775391,2506.00006103516
0,4.39999997615814,3.01475435495377,5.80000042915344,1.77999995648861,1.29670947790146,1.97000000625849,14.5000004768372,11.2842679023743,16.9000005722046,16.3999998569489,13.9682304859161,19.9000000953674,NA,NA,NA,6.39999985694885,5.71424007415771,7.09999978542328,NA,NA,NA,0.0102500003151818,0.00734264347101998,0.0114599998823905,NA,NA,NA,2386.79992675781,2381.93893432617,2388.50006103516,2505.20004272461,2499.3212890625,2507.29995727539
0,5.2999997138977,3.68061512708664,6.19999945163727,2.34999973326921,1.55615843832493,2.65000015497208,13.9999997615814,10.5754840373993,15.0999999046326,16.2999999523163,13.717143535614,19.2999994754791,NA,NA,NA,7.30000019073486,6.43355965614319,7.90000021457672,NA,NA,NA,0.00972000009369367,0.00672285338509937,0.0104900003350394,NA,NA,NA,2388.69995117188,2382.75192260742,2390.29998779297,2507.70004272461,2500.45867919922,2510.20004272461
0,4.50000017881393,3.03158640861511,5.40000021457672,2.63999998569489,1.69425643980503,3.03000006824732,12.5999999046326,9.28497910499573,14.1999995708466,15.8000004291534,13.2092666625977,18.400000333786,NA,NA,NA,7.5,6.24084651470184,8.10000002384186,NA,NA,NA,0.00882999984241906,0.00513919218292358,0.0099799997599348,NA,NA,NA,2387.85003662109,2382.48733520508,2389.60006713867,2507.5,2500.23513793945,2510.39993286133
0,4.39999997615814,3.12140673398972,5.20000040531158,1.77999995648861,1.20431529358029,1.99999995529652,12.9999995231628,8.91575276851654,14.6000003814697,15.5999994277954,13.0073583126068,18.0999994277954,5.84000015258789,1.63347029685974,8.61999988555908,6.99999988079071,5.47964990139008,7.69999980926514,145.000004768372,36.1056268215179,169.000005722046,0.0106999998195079,0.00757699538667112,0.0114899997072371,127.999997138977,-8.41624811291695,208.999991416931,2389.10003662109,2382.50305175781,2390.50003051758,2504.49996948242,2497.85400390625,2506.39999389648
0,4.6000000834465,3.07873219251633,5.49999952316284,1.79999973624945,1.38658015057445,1.98999997228384,13.3000004291534,10.330286026001,14.1999995708466,15.5999994277954,13.0757522583008,18.0999994277954,NA,NA,NA,6.49999976158142,5.82240521907806,7.2000002861023,NA,NA,NA,0.0104800001565764,0.00693965915843364,0.0114400002360071,NA,NA,NA,2385.29998779297,2380.55694580078,2386.99996948242,2506.19995117188,2500.31799316406,2508.20007324219
0,4.200000166893,2.8331395983696,5.49999952316284,2.41999998688698,1.62526965141296,2.74999998509884,12.2000002861023,9.95168209075928,15.3999996185303,15.1999998092651,12.9634499549866,18.2000005245209,NA,NA,NA,6.60000026226044,5.68660378456116,7.40000009536743,NA,NA,NA,0.00885000019934523,0.00641525943478882,0.00976000009700329,NA,NA,NA,2389.10003662109,2383.10150146484,2391.00006103516,2507.59994506836,2500.73165893555,2510.09994506836
0,3.80000025033951,3.05253177881241,4.90000039339066,2.17000003904104,1.44504094496369,2.44000013917685,12.5,9.64204132556915,16.3999998569489,14.9000000953674,12.8963816165924,18.2000005245209,NA,NA,NA,7.2000002861023,6.00845873355865,7.59999990463257,NA,NA,NA,0.00901999968050404,0.00687535290921915,0.00969000026884714,NA,NA,NA,2389.90005493164,2382.52975463867,2391.49993896484,2505.59997558594,2499.5246887207,2508.00003051758
0,4.30000007152557,2.34978184103966,5.69999992847443,2.36999988555908,1.58827323466539,2.67000012099743,12.0000004768372,9.24114525318146,16.6999995708466,14.8000001907349,12.7061402797699,17.9999995231628,NA,NA,NA,6.60000026226044,5.80648005008698,7.40000009536743,NA,NA,NA,0.0086699998291806,0.0069116936174396,0.0095200000771456,NA,NA,NA,2390.09994506836,2383.52416992188,2391.69998168945,2506.60003662109,2500.63003540039,2508.80004882812
0,3.19999992847443,2.55853682756424,3.60000014305115,2.34999973326921,1.6637459397316,2.63999998569489,11.599999666214,8.87903153896332,16.9000005722046,14.6000003814697,12.4764800071716,18.6000001430512,5.96999979019165,1.61264395713806,8.68000030517578,7.2000002861023,6.12876236438751,7.59999990463257,145.000004768372,20.4822763800621,169.000005722046,0.00851999999440523,0.00660495160786922,0.00924000005397829,127.999997138977,-22.0711544156074,169.000005722046,2387.79998779297,2383.193359375,2389.19998168945,2507.29995727539,2501.38229370117,2509.60006713867
0,4.39999997615814,3.02787601947784,4.90000039339066,2.0499998703599,1.52098825201392,2.29000002145767,11.3999998569489,9.6062159538269,15.2999997138977,14.5000004768372,12.5612354278564,18.400000333786,NA,NA,NA,7.2000002861023,6.16793513298035,7.69999980926514,NA,NA,NA,0.00985000028208561,0.00773007968746242,0.0106299999913517,NA,NA,NA,2388.30001831055,2383.34533691406,2391.39999389648,2506.49993896484,2501.28326416016,2508.30001831055
0,3.70000004768372,2.79994249343872,4.6000000834465,2.18000002205372,1.55777540057898,2.4100000038743,12.9999995231628,10.4622900485992,16.0000002384186,14.8000001907349,12.7187645435333,18.8999998569489,NA,NA,NA,6.700000166893,5.90056359767914,7.40000009536743,NA,NA,NA,0.0104249998855721,0.00799331090206579,0.0113900000542344,NA,NA,NA,2387.79998779297,2383.84140014648,2389.70001220703,2508.00003051758,2501.81243896484,2509.79995727539
0,3.89999985694885,2.75355070829391,4.80000019073486,1.5599999576807,1.02035775780678,1.75000000745058,15.1999998092651,11.4348995685577,17.3000001907349,15.3999996185303,12.8559172153473,19.2999994754791,NA,NA,NA,6.00000023841858,5.19519627094269,6.39999985694885,NA,NA,NA,0.0120999999353444,0.00947544407381429,0.0126900005170683,NA,NA,NA,2389.19998168945,2383.19793701172,2390.59997558594,2503.89999389648,2498.57177734375,2505.89996337891
0,5.20000040531158,2.92732864618301,6.50000035762787,2.01999992132187,1.41073744744062,2.280000038445,15.1999998092651,11.8022978305817,16.7999994754791,15.3999996185303,12.9595363140106,19.099999666214,NA,NA,NA,6.60000026226044,5.91645121574402,7.30000019073486,NA,NA,NA,0.0111100000310671,0.00881852741940748,0.0122700001270459,NA,NA,NA,2388.09997558594,2382.81600952148,2389.49996948242,2507.20001220703,2501.74240112305,2509.40002441406
0,4.50000017881393,3.20603907108307,5.10000050067902,2.34999973326921,1.60476230084896,2.69000008702278,13.7999999523163,10.8462905883789,15,15.2999997138977,12.8384399414062,18.7000000476837,6.09000015258789,1.59725964069366,8.65999984741211,7.2000002861023,6.29526793956757,7.5,145.000004768372,20.3691154718399,169.000005722046,0.0110300000244479,0.00774324036001417,0.0120500004641144,145.000004768372,-17.6061794161797,169.000005722046,2391.39999389648,2384.71832275391,2393.00003051758,2508.00003051758,2501.53778076172,2510.80001831055
0,4.39999997615814,2.90205270051956,5.60000002384186,1.66999995708466,1.19422515854239,1.85000002384186,14.099999666214,10.6128752231598,16.1000001430511,15.5999994277954,12.7712965011597,18.3000004291534,NA,NA,NA,6.80000007152557,5.55525243282318,7.2000002861023,NA,NA,NA,0.0114999998857002,0.00893082301445247,0.0121499994065744,NA,NA,NA,2390.39993286133,2383.39233398438,2392.59994506836,2504.49996948242,2499.42932128906,2506.10000610352
0,3.19999992847443,2.33037054538727,4.39999997615814,2.15000007301569,1.56406424939632,2.40000002086163,13.8999998569489,10.8611965179443,15.0999999046326,15.7000005245209,12.6639103889465,17.8999996185303,NA,NA,NA,6.60000026226044,5.86797893047333,7.09999978542328,NA,NA,NA,0.010685000262356,0.00749262056842781,0.0119200002757225,NA,NA,NA,2387.59994506836,2382.72994995117,2388.80004882812,2507.59994506836,2501.78604125977,2510.09994506836
0,4.69999998807907,3.15699815750122,5.60000002384186,2.85999979823828,1.84453818947077,3.29000018537045,13.0999994277954,9.81105089187622,14.1999995708466,15.3999996185303,12.3861229419708,17.5999999046326,NA,NA,NA,7.69999980926514,6.52957737445831,8.89999985694885,NA,NA,NA,0.0112800002227686,0.00773644259766115,0.0121699997635005,NA,NA,NA,2391.49993896484,2384.88967895508,2393.39996337891,2509.64996337891,2503.36639404297,2512.29995727539
0,5.20000040531158,3.44951540231705,6.89999997615814,2.75999996811152,1.82801578193903,3.18000018596649,13.2000005245209,9.82864081859589,14.5000004768372,15.1999998092651,12.2991478443146,18.0999994277954,NA,NA,NA,8.50000023841858,6.39755964279175,9.59999978542328,NA,NA,NA,0.0104800001565764,0.00764000347430738,0.0113900000542344,NA,NA,NA,2389.40002441406,2384.15374755859,2391.00006103516,2509.60006713867,2503.32000732422,2512.10006713867
0,4.6000000834465,3.17044109106064,6.60000085830688,2.84000001847744,1.84543188661337,3.22000049054623,11.7999994754791,9.92269575595856,15.1999998092651,14.7000002861023,12.290997505188,18.0999994277954,6.09000015258789,1.56565046310425,8.57999992370605,7.7999997138977,6.32685363292694,9.90000009536743,127.999997138977,13.3617341518402,169.000005722046,0.0092299998755152,0.0079426115462411,0.0104999998029598,127.999997138977,-25.7005006074905,169.000005722046,2390.29998779297,2385.38436889648,2391.90002441406,2509.70001220703,2503.20755004883,2512.29995727539
0,4.200000166893,2.90094971656799,5.49999952316284,2.58999988436699,1.51241961866617,2.96999998390675,14.9000000953674,11.0866487026215,17.7999997138977,14.6000003814697,12.7062022686005,18.7999999523163,NA,NA,NA,6.700000166893,5.43880999088287,8.79999995231628,NA,NA,NA,0.0100299999417075,0.0088136438591846,0.0114599998823905,NA,NA,NA,2391.10000610352,2385.52062988281,2393.20007324219,2508.50006103516,2501.15158081055,2511.39999389648
0,4.00000005960464,3.03317189216614,5.20000040531158,2.01999992132187,1.32689066231251,2.23999992012978,16.3999998569489,12.0033764839172,20.0999999046326,15,13.1937837600708,19.4000005722046,NA,NA,NA,6.20000004768372,5.4185289144516,6.700000166893,NA,NA,NA,0.0109799998426752,0.00877113635056048,0.0118599999154867,NA,NA,NA,2391.10000610352,2385.74813842773,2393.09997558594,2505.70007324219,2499.68307495117,2507.5
0,4.09999996423721,3.04372221231461,4.90000039339066,1.52499992400408,1.17396172136068,1.7400000244379,14.8000001907349,12.2909665107727,18.400000333786,15,13.2321774959564,19.5000004768372,NA,NA,NA,6.60000026226044,5.59002995491028,7.09999978542328,NA,NA,NA,0.0120799995784182,0.00847554630922787,0.0128899998230736,NA,NA,NA,2386.69998168945,2381.81091308594,2388.39996337891,2504.70001220703,2499.92889404297,2506.79992675781
0,4.00000005960464,2.60984271764755,5.2999997138977,2.15000007301569,1.54538564383984,2.38000005483627,13.9999997615814,11.7016971111298,18.2000005245209,15,13.2620394229889,20.0999999046326,NA,NA,NA,7.2000002861023,5.8528059720993,7.7999997138977,NA,NA,NA,0.0110599998492944,0.00760195035809375,0.0119600002790321,NA,NA,NA,2388.30001831055,2382.86636352539,2389.90005493164,2507.10006713867,2501.56036376953,2509.49996948242
0,4.200000166893,2.78564840555191,6.700000166893,2.53999978303909,1.68134346604347,2.76999995112419,14.1999995708466,11.071115732193,18.8999998569489,15.2999997138977,13.1915593147278,20.4999995231628,6.17999982833862,1.52408564090729,8.57999992370605,7.7999997138977,5.82440316677094,8.50000023841858,127.999997138977,10.8388878405094,169.000005722046,0.0104900003350394,0.00796407064740379,0.0120600006425775,127.999997138977,-24.8445451259613,208.999991416931,2389.49996948242,2384.63287353516,2390.80001831055,2508.69995117188,2502.3503112793,2511.10000610352
0,4.00000005960464,2.81675398349762,5.10000050067902,2.5000000372529,1.52239734306931,2.87000015377998,15.1999998092651,11.2168884277344,19.6000003814697,15.4999995231628,13.0960440635681,20.7999992370605,NA,NA,NA,7.09999978542328,5.74036478996277,8.39999973773956,NA,NA,NA,0.00993000028870483,0.00905792347793977,0.010769999647664,NA,NA,NA,2391.10000610352,2385.23941040039,2392.59994506836,2508.39996337891,2501.60659790039,2511.10000610352
0,3.40000003576279,2.14376986026764,3.89999985694885,1.999999769032,1.4359176158905,2.17000003904104,15.4999995231628,13.066565990448,20.699999332428,15.8000004291534,13.5754454135895,21.3000011444092,NA,NA,NA,6.29999995231628,5.34168541431427,6.80000007152557,NA,NA,NA,0.0127299998098351,0.00976759721993403,0.0136300002395728,NA,NA,NA,2391.69998168945,2386.1701965332,2392.79998779297,2507.10006713867,2501.92794799805,2509.19998168945
0,3.60000014305115,2.46952593326569,4.30000007152557,1.77999995648861,1.28835560753942,1.97999998927116,15.7000005245209,13.2644641399384,20.3999996185303,15.7000005245209,13.68408203125,20.8999991416931,NA,NA,NA,6.10000014305115,5.40831327438354,6.60000026226044,NA,NA,NA,0.0133000000346328,0.00960918384862453,0.0144500006626913,NA,NA,NA,2390.59997558594,2385.2668762207,2392.59994506836,2505.29998779297,2500.89630126953,2506.49993896484
0,3.50000023841858,2.4601486325264,4.200000166893,1.89999993890524,1.42294140532613,2.03000009059906,15.3999996185303,12.82998919487,20.1999998092651,15.5999994277954,13.6076021194458,20.7999992370605,NA,NA,NA,6.60000026226044,5.64763426780701,7.09999978542328,NA,NA,NA,0.0112199998625329,0.00857855511071648,0.0118499997370236,NA,NA,NA,2389.10003662109,2384.72671508789,2390.89996337891,2505.70007324219,2501.00158691406,2507.70004272461
0,4.30000007152557,2.95001894235611,4.80000019073486,2.36999988555908,1.69123951345682,2.56999991834164,14.4000005722046,12.0480537414551,18.7000000476837,15.5999994277954,13.4996235370636,20.8999991416931,6.25,1.46060585975647,8.52000045776367,7.09999978542328,6.06303155422211,7.7999997138977,127.999997138977,9.2900350689888,169.000005722046,0.0101399997731733,0.00774415198634415,0.0107399998228175,127.999997138977,-22.1260875463486,208.999991416931,2388.39996337891,2383.75228881836,2390.29998779297,2507.89993286133,2502.53799438477,2509.29992675781
0,3.30000042915344,2.52629667520523,4.6000000834465,2.66999993473291,1.85708273202181,2.88000013679266,12.9999995231628,10.8093953132629,16.2999999523163,15.4999995231628,13.4365022182465,20.699999332428,NA,NA,NA,7.09999978542328,6.06719017028809,7.69999980926514,NA,NA,NA,0.00990999993177866,0.0076334806919931,0.0106299999913517,NA,NA,NA,2390,2385.00549316406,2391.49993896484,2508.89999389648,2503.45748901367,2510.39993286133
0,3.50000023841858,2.69361853599548,4.00000005960464,2.37999986857176,1.67007856070995,2.63999998569489,13.400000333786,10.6331753730774,16.3999998569489,15.7000005245209,13.4790420532227,20.8999991416931,NA,NA,NA,6.89999997615814,5.94167232513428,7.40000009536743,NA,NA,NA,0.0111799998592232,0.00957343928575938,0.0118400002691033,NA,NA,NA,2391.39999389648,2386.32873535156,2392.89993286133,2508.60000610352,2503.22296142578,2510.70007324219
0,5.20000040531158,4.11848932504654,6.10000014305115,2.62999981641769,1.78315993398428,2.92000006884336,13.0999994277954,10.6038951873779,15.8000004291534,15.4999995231628,13.3988082408905,20.5999994277954,NA,NA,NA,8.39999973773956,6.79583072662354,9.10000026226044,NA,NA,NA,0.0103600001466475,0.00912125841523448,0.0113200002260783,NA,NA,NA,2390.89996337891,2385.83602905273,2392.89993286133,2509.49996948242,2503.64456176758,2511.60003662109
0,4.39999997615814,3.4280851483345,6.00000023841858,2.58999988436699,1.70003082603216,2.85000000149012,13.8999998569489,10.3734350204468,16.6999995708466,15.3999996185303,13.1835496425629,20.3999996185303,NA,NA,NA,7.90000021457672,6.33678019046783,8.70000004768372,NA,NA,NA,0.00982999992515943,0.00867411245053518,0.0111200002095302,NA,NA,NA,2390.20004272461,2385.53329467773,2392.40005493164,2508.89999389648,2502.68951416016,2511.10000610352
0,4.09999996423721,2.94236898422241,4.6000000834465,2.34999973326921,1.43367145210505,2.61000003665686,15.5999994277954,10.4365122318268,17.8999996185303,15.5499994754791,13.1346642971039,20.3999996185303,6.32000017166138,1.40186953544617,8.38000011444092,7.09999978542328,5.85884511470795,7.69999980926514,145.000004768372,-28.7209063768387,169.000005722046,0.0105600001631956,0.00921076619420091,0.0117799999088675,145.000004768372,-45.2102720737457,208.999991416931,2390.20004272461,2385.09811401367,2391.90002441406,2507.5,2501.17614746094,2509.90005493164
0,4.200000166893,2.94842630624771,4.50000017881393,2.2299999371171,1.41352722421288,2.47000008821487,17.8999996185303,11.3839542865753,20.2999997138977,16.3999998569489,13.2532775402069,21.0999989509583,NA,NA,NA,7.69999980926514,5.57594060897827,8.299999833107,NA,NA,NA,0.0116599998989386,0.00931627113232025,0.0133499995058628,NA,NA,NA,2389.79995727539,2384.9885559082,2391.39999389648,2507.10006713867,2501.58309936523,2508.89999389648
0,3.30000042915344,2.63922065496445,3.50000023841858,1.83999985456467,1.22622447088361,2.03000009059906,18.2000005245209,12.4061131477356,20.8999991416931,17.0000004768372,13.5543584823608,21.7000007629395,NA,NA,NA,6.39999985694885,5.07270634174347,6.89999997615814,NA,NA,NA,0.0104599997996502,0.00906498698327596,0.0118199999121771,NA,NA,NA,2388.09997558594,2383.39935302734,2389.70001220703,2505,2499.97314453125,2506.69998168945
0,3.80000025033951,2.85408347845078,4.69999998807907,1.59999988973141,1.01260747760534,1.88999995589256,17.9999995231628,13.3488118648529,22.1000003814697,17.4000000953674,13.8546597957611,22.8999996185303,NA,NA,NA,6.00000023841858,4.58481073379517,6.700000166893,NA,NA,NA,0.0108199998294367,0.00952004342025248,0.0120899997568813,NA,NA,NA,2389.49996948242,2383.35952758789,2391.39999389648,2503.50006103516,2498.06610107422,2506.49993896484
