"fire[idx_spring]","pct95_wind[idx_spring]","mean_ws[idx_spring]","max_ws[idx_spring]","pct95_vpd[idx_spring]","mean_vpd[idx_spring]","max_vpd[idx_spring]","pct95_fm100[idx_spring]","mean_fm100[idx_spring]","max_fm100[idx_spring]","pct95_fm1000[idx_spring]","mean_fm1000[idx_spring]","max_fm1000[idx_spring]","pct95_pdsi[idx_spring]","mean_pdsi[idx_spring]","max_pdsi[idx_spring]","pct95_pet[idx_spring]","mean_pet[idx_spring]","max_pet[idx_spring]","pct95_spei90[idx_spring]","mean_spei90[idx_spring]","max_spei90[idx_spring]","pct95_sph[idx_spring]","mean_sph[idx_spring]","max_sph[idx_spring]","pct95_spi90[idx_spring]","mean_spi90[idx_spring]","max_spi90[idx_spring]","pct95_tmmn[idx_spring]","mean_tmmn[idx_spring]","max_tmmn[idx_spring]","pct95_tmmx[idx_spring]","mean_tmmx[idx_spring]","max_tmmx[idx_spring]"
0,5.69999992847443,3.30635219812393,7.60000050067902,0.575000001117587,0.348566402681172,0.63999998383224,19.4000005722046,15.5300629138947,23.4999990463257,20.4999995231628,16.9663858413696,24.300000667572,NA,NA,NA,2.59999990463257,1.87380403280258,2.8999999165535,NA,NA,NA,0.00343999992935551,0.00301321954054856,0.00379999995914204,NA,NA,NA,2370.59997558594,2367.03659057617,2372.20001220703,2486.99996948242,2481.11450195312,2488.60000610352
0,8.79999995231628,4.99997556209564,13.0000007152557,0.700000021606684,0.446604192256927,0.770000042393804,19.4000005722046,15.4951274394989,23.3999991416931,20.4999995231628,16.8548500537872,24.4000005722046,NA,NA,NA,3.19999992847443,2.60998696088791,4.30000007152557,NA,NA,NA,0.00303999989625936,0.00256687204824857,0.00359999994259397,NA,NA,NA,2370.80001831055,2366.93756103516,2371.99996948242,2488.20007324219,2482.41485595703,2489.70001220703
0,7.00000047683716,4.15822207927704,9.60000038146973,0.97000002861023,0.597583036869764,1.07000004500151,18.5000002384186,13.7984621524811,22.7999997138977,20.2999997138977,16.6181397438049,24.6000003814697,NA,NA,NA,3.75,2.91724741458893,4.6000000834465,NA,NA,NA,0.00295000006644841,0.00258540353570425,0.00365000012436667,NA,NA,NA,2372.79998779297,2368.74694824219,2373.99993896484,2491.19995117188,2485.24002075195,2492.79998779297
0,9.10000085830688,5.87144732475281,11.3999998569489,1.24000003561378,0.731473974883556,1.41000002622604,19.4000005722046,12.6248455047607,24.300000667572,20.699999332428,16.3425266742706,25.5999994277954,NA,NA,NA,5.19999980926514,3.52578520774841,6.00000023841858,NA,NA,NA,0.00345999993101032,0.0030200922651602,0.00415000016573686,NA,NA,NA,2374.29992675781,2370.80291748047,2376.39999389648,2495.35003662109,2487.89916992188,2497.40005493164
0,5.20000040531158,3.97961139678955,7.70000040531158,0.879999995231628,0.515578920021653,0.989999994635582,20.2999997138977,13.065744638443,25.4999995231628,21.1999988555908,16.3521289825439,26.800000667572,4.79500007629395,1.74517023563385,6.05999994277954,3.79999995231628,2.68643707036972,4.19999986886978,145.000004768372,75.2576172351837,208.999991416931,0.0040100001541532,0.00351275488696956,0.00440000000878627,89.9999976158142,31.4993560314178,208.999991416931,2376.30004882812,2370.81695556641,2377.29995727539,2491.00006103516,2485.02380371094,2492.40005493164
0,7.60000050067902,5.22529721260071,10.900000333786,0.740000000223517,0.401743082329631,0.860000029206276,21.7000007629395,14.3824172019958,26.1999988555908,21.9000005722046,16.4693450927734,27.7999997138977,NA,NA,NA,3.70000004768372,2.31025397777557,4.30000007152557,NA,NA,NA,0.00416500007816012,0.00322518189932453,0.00446000001375069,NA,NA,NA,2372.20001220703,2367.88009643555,2374.40002441406,2490.09994506836,2482.74459838867,2491.39999389648
0,6.19999945163727,4.65920507907867,9.30000007152557,0.899999868124723,0.550107751041651,0.97000002861023,21.0999989509583,14.6868455410004,25.2999997138977,21.9000005722046,16.3561248779297,27.8999996185303,NA,NA,NA,4.09999996423721,2.98640996217728,4.6000000834465,NA,NA,NA,0.00329999991777186,0.0026717311030211,0.00353999993762955,NA,NA,NA,2371.69998168945,2367.27401733398,2373.20007324219,2491.39999389648,2484.79675292969,2492.70004272461
0,7.7999997138977,6.25437498092651,10.4999983310699,0.310000008903444,0.169641117099673,0.469999993219972,22.1000003814697,17.1248495578766,25.9999990463257,22.6999998092651,16.9500136375427,28.3999991416931,NA,NA,NA,2.19999998807907,1.39928415417671,3.00000011920929,NA,NA,NA,0.00436000000547665,0.00355316842615139,0.0047299998584549,NA,NA,NA,2369.60006713867,2366.23199462891,2371.69998168945,2481.60003662109,2478.55743408203,2484.90005493164
0,7.2000002861023,5.03787398338318,9.60000038146973,0.370000000111759,0.207937834784388,0.570000009611249,21.1999988555908,17.7591347694397,24.6000003814697,22.6999998092651,17.0509672164917,28.3999991416931,NA,NA,NA,2.5,1.71069547533989,3.30000013113022,NA,NA,NA,0.0037300001309859,0.00310413028614676,0.00387999996576127,NA,NA,NA,2368.99993896484,2365.39733886719,2370.39993286133,2483.00003051758,2477.68264770508,2485.39993286133
0,5.69999992847443,3.21961581707001,8.79999995231628,0.600000051781535,0.389804411679506,0.779999932274222,20,17.160074710846,23.5999989509583,22.5999999046326,17.1038138866425,28.4999990463257,4.73000001907349,1.72332370281219,6.03000020980835,2.8999999165535,2.36771568655968,3.60000014305115,169.000005722046,79.9829840660095,208.999991416931,0.00343000010616379,0.00303115399447051,0.00363000012271186,127.999997138977,39.6454960107803,208.999991416931,2369.90005493164,2366.69372558594,2372.10006713867,2486.69998168945,2482.49862670898,2489.10003662109
0,5.10000050067902,3.34260493516922,6.80000007152557,0.659999996423721,0.444519566372037,0.8500000461936,19.099999666214,16.3716578483582,22.4000000953674,22.4000000953674,17.1196031570435,28.2999992370605,NA,NA,NA,3.10000002384186,2.58492529392242,3.79999995231628,NA,NA,NA,0.00407000015911763,0.00341974981665771,0.00444000001209588,NA,NA,NA,2372.35000610352,2368.83499145508,2374.40002441406,2488.39996337891,2484.09378051758,2490.29998779297
0,5.20000040531158,3.84935677051544,6.39999985694885,0.289999996311963,0.157190696336329,0.490000005811453,21.4000010490417,19.0568768978119,24.0000009536743,23.199999332428,18.1929886341095,29.1000008583069,NA,NA,NA,2.00000002980232,1.40627831220627,3.00000011920929,NA,NA,NA,0.00442999983363279,0.00371473163340852,0.00486000004684684,NA,NA,NA,2369.79995727539,2366.53854370117,2371.39999389648,2482.5,2478.22616577148,2485.09994506836
0,5.20000040531158,3.31824213266373,7.2000002861023,0.239999988116324,0.136409420520067,0.499999988824129,21.0999989509583,19.2710399627686,23.5999989509583,23.0999994277954,18.3997702598572,28.6999988555908,NA,NA,NA,1.80000007152557,1.36292815208435,2.59999990463257,NA,NA,NA,0.00375000013264071,0.00325837383741145,0.00419999999223819,NA,NA,NA,2367.89993286133,2364.19692993164,2368.99993896484,2481.00006103516,2476.33361816406,2484.10003662109
0,4.50000017881393,3.13678443431854,7.00000047683716,0.559999933466315,0.385685078799725,0.650000059977174,20,18.7082839012146,22.0000004768372,22.6999998092651,18.330112695694,28.0999994277954,NA,NA,NA,2.8999999165535,2.44261190295219,3.30000013113022,NA,NA,NA,0.00385000014091474,0.00330777929491433,0.00417000016739166,NA,NA,NA,2369.19998168945,2366.29974365234,2370.50003051758,2488.39996337891,2483.35250854492,2489.49996948242
0,5,3.55981916189194,6.80000007152557,0.669999979436398,0.362574448809028,0.810000021010637,21.3000011444092,18.6702835559845,23.8000011444092,23.0999994277954,18.3398354053497,28.4999990463257,4.73999977111816,1.76753973960876,6.03999996185303,3.00000011920929,2.23521456122398,3.60000014305115,208.999991416931,93.8173413276672,208.999991416931,0.00434999982701356,0.00347303981129699,0.00480000004188241,169.000005722046,50.6893992424011,208.999991416931,2373.89999389648,2368.53317260742,2374.90005493164,2489.70001220703,2482.02453613281,2491.39999389648
0,5.20000040531158,3.24003905057907,8.00000011920929,0.449999934062362,0.287239416502416,0.520000047981739,21.5000009536743,18.7237536907196,23.9000010490417,23.2999992370605,18.5357296466827,28.9000010490417,NA,NA,NA,2.5,1.98508054018021,2.70000010728836,NA,NA,NA,0.00369999995086801,0.00301748279696312,0.0039399999707257,NA,NA,NA,2371.00006103516,2365.5793762207,2372.5,2484.90005493164,2480.01663208008,2486.30004882812
0,6.19999945163727,4.83871012926102,6.89999997615814,0.380000006407499,0.225679995492101,0.469999993219972,22.5,18.9499878883362,25.2999997138977,23.6999988555908,18.9077579975128,29.0000009536743,NA,NA,NA,2.39999994635582,1.80068790912628,2.70000010728836,NA,NA,NA,0.00379999995914204,0.00295844220232766,0.00405000015746282,NA,NA,NA,2371.60003662109,2365.5339050293,2373.60000610352,2483.30001831055,2477.66128540039,2485
0,6.19999945163727,4.13949489593506,7.90000021457672,0.370000000111759,0.233789463527501,0.420000031590462,21.1999988555908,18.2115459442139,23.4999990463257,23.5999989509583,19.0424418449402,29.1000008583069,NA,NA,NA,2.30000004172325,1.73441395163536,2.70000010728836,NA,NA,NA,0.00289000006148399,0.0024258811848199,0.0031599999061882,NA,NA,NA,2368.30001831055,2364.07791137695,2369.10003662109,2480.89996337891,2476.42440795898,2482.40005493164
0,3.89999985694885,2.84428954124451,5.2999997138977,0.340000004507601,0.227765133604407,0.44999998062849,20.2999997138977,18.1511449813843,23.6999988555908,23.0999994277954,18.9431893825531,28.5999989509583,NA,NA,NA,2.09999993443489,1.61004424095154,2.5,NA,NA,NA,0.00343999992935551,0.00289933161923273,0.0039599999723805,NA,NA,NA,2367.79998779297,2364.47143554688,2369.29992675781,2482.59994506836,2478.31497192383,2483.80004882812
0,7.5,5.33721268177032,9.00000035762787,0.329999998211861,0.180875405203551,0.439999997615814,21.5000009536743,18.6953794956207,24.6000003814697,23.3999991416931,19.2223012447357,28.8000011444092,4.76000022888184,1.83579754829407,6.05000019073486,2.39999994635582,1.6959086060524,3.00000011920929,208.999991416931,99.307918548584,208.999991416931,0.00397000015084359,0.00339751053957116,0.00425999999720261,145.000004768372,54.9695491790771,208.999991416931,2369.49996948242,2366.32965087891,2370.89996337891,2482.89993286133,2477.45971679688,2484.70001220703
0,4.39999997615814,3.29933494329453,5.40000021457672,0.449999934062362,0.223622960038483,0.549999997019768,20.9999990463257,18.6313545703888,23.8000011444092,23.4999990463257,19.2158031463623,29.5000004768372,NA,NA,NA,2.70000010728836,1.88133403658867,3.10000002384186,NA,NA,NA,0.00397000015084359,0.00324009619134813,0.00444000001209588,NA,NA,NA,2369.40002441406,2366.10397338867,2370.89996337891,2484.29992675781,2478.37432861328,2486.30004882812
0,8.10000002384186,4.66840147972107,11.3999998569489,0.519999954849482,0.281800702214241,0.689999992027879,21.0999989509583,18.7940108776093,24.2000007629395,23.4999990463257,19.1853487491608,29.5000004768372,NA,NA,NA,3.19999992847443,2.13882759213448,3.89999985694885,NA,NA,NA,0.00444000001209588,0.00323959525871942,0.00516000007166895,NA,NA,NA,2369.70001220703,2365.91033935547,2373.20007324219,2488.00003051758,2480.03768920898,2489.70001220703
0,8.40000033378601,6.29455268383026,9.39999997615814,0.419999985024333,0.19164961995557,0.510000018402934,22.5,19.3075180053711,24.8000001907349,23.8000011444092,19.5863664150238,29.5000004768372,NA,NA,NA,2.80000001192093,1.52625009417534,3.19999992847443,NA,NA,NA,0.00373999995417762,0.00294044628645906,0.00415000016573686,NA,NA,NA,2371.60003662109,2365.98281860352,2373.39996337891,2482.79998779297,2475.4296875,2483.99993896484
0,9.10000085830688,6.21337175369263,11.1000001430511,0.409999955445528,0.210482417605817,0.480000022798777,21.6000008583069,18.5331904888153,23.0999994277954,23.5999989509583,19.6208608150482,29.300000667572,NA,NA,NA,2.59999990463257,1.67110607028008,3.00000011920929,NA,NA,NA,0.00307999989956898,0.00252748275642034,0.00337000010119937,NA,NA,NA,2369.29992675781,2364.90295410156,2371.00006103516,2480.80001831055,2475.13595581055,2483.80004882812
0,4.30000007152557,2.76854753494263,6.00000023841858,0.609999988228083,0.35757808946073,0.770000042393804,20.4999995231628,17.4432826042175,21.7000007629395,23.4499979019165,19.6680355072021,28.8000011444092,4.82000017166138,1.9211597442627,6.1100001335144,3.10000002384186,2.32713252305984,3.40000003576279,208.999991416931,116.532862186432,208.999991416931,0.00282000005569216,0.00245928006847862,0.00315000008299649,169.000005722046,53.6443471908569,208.999991416931,2368.20007324219,2363.55270385742,2370.20004272461,2486.39999389648,2479.85427856445,2488.09997558594
0,5,3.05004715919495,6.10000014305115,0.919999927282333,0.556322606280446,1.09999999403954,18.9999997615814,15.2312564849854,20.0999999046326,22.8999996185303,19.2211735248566,27.9999995231628,NA,NA,NA,4.09999996423721,3.04954767227173,4.6000000834465,NA,NA,NA,0.00371999995252281,0.00295507316394605,0.00405000015746282,NA,NA,NA,2371.90002441406,2368.45840454102,2374.79995727539,2492.59994506836,2484.9153137207,2494.19998168945
0,5.20000040531158,3.41812610626221,6.80000007152557,1.20999999344349,0.64470088109374,1.47000001743436,18.8999998569489,13.6701714992523,20.4999995231628,22.3000001907349,18.8348305225372,27.3000001907349,NA,NA,NA,4.79999989271164,3.23120951652527,5.89999973773956,NA,NA,NA,0.00462000002698915,0.00331137748332822,0.00508000006504972,NA,NA,NA,2375.59997558594,2371.14456176758,2378.39996337891,2495.70007324219,2486.455078125,2497.5
0,5,4.14002597332001,6.10000014305115,0.910000037401915,0.576925138011575,1.08000012114644,18.0999994277954,13.3648884296417,19.5000004768372,22.0000004768372,18.6701500415802,26.5000009536743,NA,NA,NA,4.19999986886978,3.42237770557404,4.49999988079071,NA,NA,NA,0.00508999988824144,0.00374392641333543,0.00544999991802797,NA,NA,NA,2377.70004272461,2371.93496704102,2380.39993286133,2492.40005493164,2486.9091796875,2493.89999389648
0,5.40000021457672,3.38139295578003,6.80000007152557,0.97000002861023,0.619659200310707,1.07000004500151,17.1000003814697,13.9379751682281,18.6000001430512,21.7000007629395,18.3979344367981,25.9999990463257,NA,NA,NA,4.00000005960464,3.40883821249008,4.49999988079071,NA,NA,NA,0.00436999982866837,0.00367463037775906,0.0047299998584549,NA,NA,NA,2376.79992675781,2371.39099121094,2378.30001831055,2492.59994506836,2487.70660400391,2493.89999389648
0,6.30000054836273,4.74355310201645,9.00000035762787,1.05999987572432,0.617801630869508,1.16999996826053,17.8999996185303,14.5735156536102,20.4999995231628,22.0000004768372,18.3349215984344,26.3000011444092,4.90000009536743,2.04136633872986,6.19999980926514,4.79999989271164,3.54706704616547,5.2999997138977,208.999991416931,118.62473487854,208.999991416931,0.00534999990975393,0.00382117200103949,0.00578000012296798,208.999991416931,61.9909524917603,208.999991416931,2377.29995727539,2372.98065185547,2378.50006103516,2494.70001220703,2487.34924316406,2496.99996948242
0,6.19999945163727,4.17394042015076,8.19999992847443,0.730000017210841,0.47017578035593,0.820000004023314,18.7000000476837,15.1561784744263,21.7000007629395,22.3000001907349,18.3361577987671,27.1000003814697,NA,NA,NA,3.89999985694885,3.15778732299805,4.30000007152557,NA,NA,NA,0.00552000010145548,0.00418375698529871,0.00619000033452721,NA,NA,NA,2375.80001831055,2370.84381103516,2376.90002441406,2491.30004882812,2486.80114746094,2492.40005493164
0,9.7000002861023,6.74918115139008,12.2000002861023,0.94999996945262,0.408873846754432,1.11999996006489,21.1999988555908,15.1729619503021,23.2999992370605,23.3999991416931,18.411500453949,27.9999995231628,NA,NA,NA,5,2.5335431098938,5.799999833107,NA,NA,NA,0.00379999995914204,0.00308442871244097,0.00401999997734492,NA,NA,NA,2375.39993286133,2367.00988769531,2377.20001220703,2491.60003662109,2481.70654296875,2494.10003662109
0,9.7000002861023,5.80053627490997,13.8999998569489,0.899999868124723,0.486603192985058,1.04000009596348,20.1999998092651,13.2509052753448,23.6999988555908,23.3999991416931,17.988156080246,28.199999332428,NA,NA,NA,4.6000000834465,3.21004658937454,5.19999980926514,NA,NA,NA,0.00254000003252486,0.00220856239963041,0.00311000007968687,NA,NA,NA,2371.10000610352,2364.57717895508,2372.5,2490,2482.57766723633,2491.49993896484
0,10.4000008106232,7.10685789585114,12.6000010967255,0.82999998703599,0.463335402309895,0.97000002861023,19.8000001907349,12.1967756748199,23.2999992370605,23.3999991416931,17.6370930671692,28.0999994277954,NA,NA,NA,4.6000000834465,3.14477205276489,5,NA,NA,NA,0.00276000005072774,0.0024735077985838,0.00331000009623494,NA,NA,NA,2373.99993896484,2368.84170532227,2376.10000610352,2488.50006103516,2481.46911621094,2489.70001220703
0,7.90000021457672,5.47562539577484,9.39999997615814,0.749999983236194,0.503141712397337,0.840000063180923,17.9999995231628,11.1785364151001,20.2999997138977,22.9999995231628,17.2732400894165,27.5999999046326,4.98999977111816,2.16012859344482,6.51000022888184,4.30000007152557,3.49328309297562,4.69999998807907,169.000005722046,90.1262283325195,208.999991416931,0.00254000003252486,0.00218552766995117,0.00272000004741812,145.000004768372,30.9618979692459,208.999991416931,2372.5,2367.8059387207,2373.89999389648,2486.90002441406,2482.45529174805,2488.30001831055
0,5.49999952316284,3.94935995340347,6.39999985694885,0.71000000461936,0.514820870012045,0.910000037401915,15.5999994277954,10.4067933559418,17.5,22.2000002861023,16.7671835422516,26.5000009536743,NA,NA,NA,3.89999985694885,3.21625560522079,4.09999996423721,NA,NA,NA,0.00305000007472245,0.00255131133997111,0.00323000008961571,NA,NA,NA,2373.60000610352,2368.90548706055,2375.39993286133,2486.99996948242,2483.25836181641,2490
0,4.39999997615814,2.55831688642502,5.60000002384186,1.01999994367361,0.779163837432861,1.12999994307756,13.0999994277954,9.81259703636169,14.8000001907349,21.3000011444092,16.1673200130463,25.3999996185303,NA,NA,NA,4.19999986886978,3.66807460784912,4.79999989271164,NA,NA,NA,0.00303999989625936,0.00252203609107937,0.00321000008796091,NA,NA,NA,2373.20007324219,2369.63180541992,2375.20004272461,2492.10006713867,2488.74710083008,2493.30001831055
0,5.10000050067902,3.34014981985092,6.10000014305115,1.40999993309379,0.966901332139969,1.54000008478761,11.599999666214,8.84923458099365,12.8999996185303,20.699999332428,15.7323801517487,24.8000001907349,NA,NA,NA,5.19999980926514,4.38962310552597,6.00000023841858,NA,NA,NA,0.00369000012767629,0.00298434379431001,0.00399999997569012,NA,NA,NA,2376.30004882812,2373.29559326172,2378.30001831055,2496.90002441406,2491.55609130859,2498.20007324219
0,5.60000002384186,3.75015377998352,7.30000019073486,1.31999999284744,0.769676640629768,1.44999995827675,13.7000000476837,9.15194809436798,16.2999999523163,20.5999994277954,15.5524039268494,25.3999996185303,NA,NA,NA,5.09999990463257,3.64347219467163,6.00000023841858,NA,NA,NA,0.00496999987831259,0.00398637318710371,0.00564999993457604,NA,NA,NA,2378.80004882812,2374.70489501953,2380.80001831055,2496.90002441406,2489.32235717773,2498.00003051758
0,7.90000021457672,5.75309872627258,10.5999994277954,0.860000029206276,0.515379244461656,1.09000001102686,16.3999998569489,12.1902406215668,18.400000333786,21.0999989509583,16.016925573349,25.9999990463257,5.03000020980835,2.23132395744324,6.76000022888184,4.69999998807907,3.21842759847641,5.50000011920929,208.999991416931,96.9543397426605,208.999991416931,0.00548000009814587,0.00437767866401373,0.00596999996105296,169.000005722046,37.487718462944,208.999991416931,2375.70007324219,2372.65151977539,2378.09997558594,2493.69995117188,2486.51321411133,2494.60006713867
0,9.60000038146973,6.52790486812592,10.0999999046326,0.540000014007092,0.265919417142868,0.709999958053231,19.099999666214,15.9854912757874,20.7999992370605,21.7000007629395,17.1010744571686,26.7000007629395,NA,NA,NA,3.40000003576279,2.1252553164959,4.09999996423721,NA,NA,NA,0.00524000007828818,0.00397018133924121,0.00558999992961162,NA,NA,NA,2373.69995117188,2369.19342041016,2376.10000610352,2487.64999389648,2481.07772827148,2489.79995727539
0,10,6.43874645233154,11.3000011444092,0.389999989420176,0.225934316404164,0.460000010207295,19.4000005722046,16.7931568622589,20.5999994277954,21.9000005722046,17.398669719696,26.5000009536743,NA,NA,NA,2.59999990463257,1.89352735877037,2.80000001192093,NA,NA,NA,0.00383000013925994,0.0031721889115488,0.00397999997403531,NA,NA,NA,2372.79998779297,2367.88314819336,2374.19998168945,2482.20001220703,2477.58529663086,2483.99993896484
0,7.00000047683716,5.03848254680634,8.30000042915344,0.600000051781535,0.377505249343812,0.680000055581331,18.7999999523163,16.3927555084229,20,21.7000007629395,17.3767614364624,26.0999989509583,NA,NA,NA,3.79999995231628,2.90973156690598,4.00000005960464,NA,NA,NA,0.00357999994093916,0.00310355048327438,0.00379999995914204,NA,NA,NA,2372.29995727539,2366.95983886719,2373.89999389648,2487.29995727539,2482.25860595703,2488.60000610352
0,6.30000054836273,4.15314376354218,9.39999997615814,1.00999996066093,0.64647919498384,1.09000001102686,19.4000005722046,14.871838092804,22.0000004768372,22.2000002861023,17.1557712554932,26.9000005722046,NA,NA,NA,4.6000000834465,3.89424800872803,5,NA,NA,NA,0.00389999996741608,0.0033688106526597,0.00425000017401089,NA,NA,NA,2373.69995117188,2370.67932128906,2375.09994506836,2493.30001831055,2488.00735473633,2494.49996948242
0,6.10000014305115,4.33645308017731,8.10000002384186,1.24000003561378,0.730612268671393,1.36000011116266,18.6000001430512,13.0691063404083,22.7999997138977,22.2000002861023,16.9030749797821,27.6999998092651,5.03999996185303,2.29378604888916,6.8600001335144,5.2999997138977,4.02275055646896,5.69999992847443,208.999991416931,107.789921760559,208.999991416931,0.00468000003195357,0.00401656841120257,0.00514999989320586,208.999991416931,53.057336807251,208.999991416931,2378.60000610352,2373.61724853516,2380,2496.00006103516,2489.28665161133,2497.20001220703
0,9.49999988079071,5.88483035564423,13.3000004291534,1.20999999344349,0.713373441249132,1.37000000104308,20.699999332428,13.2402288913727,23.9000010490417,22.7999997138977,16.9589495658875,28.199999332428,NA,NA,NA,6.10000014305115,4.25800293684006,6.99999988079071,NA,NA,NA,0.00514999989320586,0.00367017207736353,0.00560999993126643,NA,NA,NA,2377.79998779297,2373.29116821289,2379.40002441406,2496.00006103516,2488.78204345703,2498.20007324219
0,8.10000002384186,5.45031785964966,9.7000002861023,0.979999918490648,0.490136910229921,1.09999999403954,19.6000003814697,12.2246921062469,22.1000003814697,22.5999999046326,16.6478884220123,27.6999998092651,NA,NA,NA,5.09999990463257,3.10042381286621,5.50000011920929,NA,NA,NA,0.00343999992935551,0.00198655705219153,0.00377999995748723,NA,NA,NA,2376.49993896484,2368.78921508789,2378.09997558594,2488.69995117188,2480.77041625977,2490.70007324219
