Time,Grid2D Area Average
1984-06-14 00:00:00 UTC,0.012858256697654724
1984-06-15 00:00:00 UTC,0.012117793783545494
1984-06-16 00:00:00 UTC,0.012338990345597267
1984-06-17 00:00:00 UTC,0.011920135468244553
1984-06-18 00:00:00 UTC,0.011759689077734947
1984-06-19 00:00:00 UTC,0.012271233834326267
1984-06-20 00:00:00 UTC,0.012966283597052097
1984-06-21 00:00:00 UTC,0.015576494857668877
1984-06-22 00:00:00 UTC,0.016962232068181038
1984-06-23 00:00:00 UTC,0.012080761604011059
1984-06-24 00:00:00 UTC,0.013861768878996372
1984-06-25 00:00:00 UTC,0.016249889507889748
1984-06-26 00:00:00 UTC,0.014443457126617432
1984-06-27 00:00:00 UTC,0.01588427647948265
1984-06-28 00:00:00 UTC,0.016635147854685783
1984-06-29 00:00:00 UTC,0.015220501460134983
1984-06-30 00:00:00 UTC,0.015585029497742653
1984-07-01 00:00:00 UTC,0.010221515782177448
1984-07-02 00:00:00 UTC,0.01411387324333191
1984-07-03 00:00:00 UTC,0.01606084406375885
1984-07-04 00:00:00 UTC,0.011956635862588882
1984-07-05 00:00:00 UTC,0.0156424418091774
1984-07-06 00:00:00 UTC,0.018467409536242485
1984-07-07 00:00:00 UTC,0.018282413482666016
1984-07-08 00:00:00 UTC,0.018454382196068764
1984-07-09 00:00:00 UTC,0.015145369805395603
1984-07-10 00:00:00 UTC,0.013285255059599876
1984-07-11 00:00:00 UTC,0.011738250963389874
1984-07-12 00:00:00 UTC,0.015435490757226944
1984-07-13 00:00:00 UTC,0.016791777685284615
1984-07-14 00:00:00 UTC,0.015228483825922012
1984-07-15 00:00:00 UTC,0.01435768511146307
1984-07-16 00:00:00 UTC,0.012867620214819908
1984-07-17 00:00:00 UTC,0.01422002725303173
1984-07-18 00:00:00 UTC,0.01688935048878193
1984-07-19 00:00:00 UTC,0.01855100877583027
1984-07-20 00:00:00 UTC,0.016700919717550278
1984-07-21 00:00:00 UTC,0.017821215093135834
1984-07-22 00:00:00 UTC,0.01698579266667366
1984-07-23 00:00:00 UTC,0.014351353980600834
1984-07-24 00:00:00 UTC,0.014160048216581345
1984-07-25 00:00:00 UTC,0.01226371806114912
1984-07-26 00:00:00 UTC,0.010125327855348587
1984-07-27 00:00:00 UTC,0.010712855495512486
1984-07-28 00:00:00 UTC,0.011581706814467907
1984-07-29 00:00:00 UTC,0.011594031006097794
1984-07-30 00:00:00 UTC,0.013075646013021469
1984-07-31 00:00:00 UTC,0.010489334352314472
1984-08-01 00:00:00 UTC,0.00900181196630001
1984-08-02 00:00:00 UTC,0.010942313820123672
1984-08-03 00:00:00 UTC,0.01314125768840313
1984-08-04 00:00:00 UTC,0.014264225959777832
1984-08-05 00:00:00 UTC,0.013138065114617348
1984-08-06 00:00:00 UTC,0.01151751633733511
1984-08-07 00:00:00 UTC,0.012702485546469688
1984-08-08 00:00:00 UTC,0.013351470232009888
1984-08-09 00:00:00 UTC,0.013316675089299679
1984-08-10 00:00:00 UTC,0.011865848675370216
1984-08-11 00:00:00 UTC,0.012350971810519695
1984-08-12 00:00:00 UTC,0.012077568098902702
1984-08-13 00:00:00 UTC,0.011452573351562023
1984-08-14 00:00:00 UTC,0.013331316411495209
1984-08-15 00:00:00 UTC,0.012807703576982021
1984-08-16 00:00:00 UTC,0.01235814020037651
1984-08-17 00:00:00 UTC,0.013534788973629475
1984-08-18 00:00:00 UTC,0.010496285744011402
1984-08-19 00:00:00 UTC,0.00938931480050087
1984-08-20 00:00:00 UTC,0.00899422261863947
1984-08-21 00:00:00 UTC,0.007886327803134918
1984-08-22 00:00:00 UTC,0.007868307642638683
1984-08-23 00:00:00 UTC,0.008738522417843342
1984-08-24 00:00:00 UTC,0.009292514063417912
1984-08-25 00:00:00 UTC,0.010742807760834694
1984-08-26 00:00:00 UTC,0.01312103122472763
1984-08-27 00:00:00 UTC,0.01504357811063528
1984-08-28 00:00:00 UTC,0.01658434420824051
1984-08-29 00:00:00 UTC,0.01607206091284752
1984-08-30 00:00:00 UTC,0.015715081244707108
1984-08-31 00:00:00 UTC,0.015822703018784523
1984-09-01 00:00:00 UTC,0.012927917763590813
1984-09-02 00:00:00 UTC,0.00895670522004366
1984-09-03 00:00:00 UTC,0.011039636097848415
1984-09-04 00:00:00 UTC,0.01308847963809967
1984-09-05 00:00:00 UTC,0.01699739508330822
1984-09-06 00:00:00 UTC,0.018127858638763428
1984-09-07 00:00:00 UTC,0.013411377556622028
1984-09-08 00:00:00 UTC,0.010613343678414822
1984-09-09 00:00:00 UTC,0.013902105391025543
1984-09-10 00:00:00 UTC,0.016763579100370407
1984-09-11 00:00:00 UTC,0.012620924971997738
1984-09-12 00:00:00 UTC,0.013814651407301426
1984-09-13 00:00:00 UTC,0.011996272951364517
1984-09-14 00:00:00 UTC,0.007865728810429573
1984-09-15 00:00:00 UTC,0.0059487647376954556
1984-09-16 00:00:00 UTC,0.009147212840616703
1984-09-17 00:00:00 UTC,0.011070591397583485
1984-09-18 00:00:00 UTC,0.014044581912457943
1984-09-19 00:00:00 UTC,0.015399575233459473
1984-09-20 00:00:00 UTC,0.014382661320269108
1984-09-21 00:00:00 UTC,0.01283204648643732
1984-09-22 00:00:00 UTC,0.010806096717715263
1984-09-23 00:00:00 UTC,0.012186283245682716
1984-09-24 00:00:00 UTC,0.010116762481629848
1984-09-25 00:00:00 UTC,0.005358907859772444
1984-09-26 00:00:00 UTC,0.005799523089081049
1984-09-27 00:00:00 UTC,0.0061236778274178505
1984-09-28 00:00:00 UTC,0.002375746378675103
1984-09-29 00:00:00 UTC,0.0027894156519323587
1984-09-30 00:00:00 UTC,0.0070238737389445305
1984-10-01 00:00:00 UTC,0.008480453863739967
1984-10-02 00:00:00 UTC,0.007400453090667725
1984-10-03 00:00:00 UTC,0.006287967320531607
1984-10-04 00:00:00 UTC,0.002222862560302019
1984-10-05 00:00:00 UTC,0.004243545699864626
1984-10-06 00:00:00 UTC,0.006349134258925915
1984-10-07 00:00:00 UTC,0.007944307290017605
1984-10-08 00:00:00 UTC,0.00816406775265932
1984-10-09 00:00:00 UTC,0.006020891480147839
1984-10-10 00:00:00 UTC,0.00797360111027956
1984-10-11 00:00:00 UTC,0.009366048499941826
1984-10-12 00:00:00 UTC,0.008671627379953861
1984-10-13 00:00:00 UTC,0.00426947046071291
1984-10-14 00:00:00 UTC,0.002385407453402877
1984-10-15 00:00:00 UTC,0.0024823069106787443
1984-10-16 00:00:00 UTC,0.001374493120238185
