Time,PPPPP
1984-04-16 00:00:00 UTC,0.010199999436736107
1984-04-17 00:00:00 UTC,0.014099999330937862
1984-04-18 00:00:00 UTC,0.013199999928474426
1984-04-19 00:00:00 UTC,0.00860000029206276
1984-04-20 00:00:00 UTC,0.005400000140070915
1984-04-21 00:00:00 UTC,0.0038999998942017555
1984-04-22 00:00:00 UTC,0.0060000005178153515
1984-04-23 00:00:00 UTC,0.010099999606609344
1984-04-24 00:00:00 UTC,0.012400000356137753
1984-04-25 00:00:00 UTC,0.01209999993443489
1984-04-26 00:00:00 UTC,0.009799999184906483
1984-04-27 00:00:00 UTC,0.006800000090152025
1984-04-28 00:00:00 UTC,0.006300000008195639
1984-04-29 00:00:00 UTC,0.0038999998942017555
1984-04-30 00:00:00 UTC,0.007000000216066837
1984-05-01 00:00:00 UTC,0.008899999782443047
1984-05-02 00:00:00 UTC,0.010199999436736107
1984-05-03 00:00:00 UTC,0.01080000028014183
1984-05-04 00:00:00 UTC,0.009799999184906483
1984-05-05 00:00:00 UTC,0.009700000286102295
1984-05-06 00:00:00 UTC,0.008899999782443047
1984-05-07 00:00:00 UTC,0.0066999997943639755
1984-05-08 00:00:00 UTC,0.01080000028014183
1984-05-09 00:00:00 UTC,0.01799999736249447
1984-05-10 00:00:00 UTC,0.02214999683201313
1984-05-11 00:00:00 UTC,0.02019999921321869
1984-05-12 00:00:00 UTC,0.019199999049305916
1984-05-13 00:00:00 UTC,0.018599998205900192
1984-05-14 00:00:00 UTC,0.014999999664723873
1984-05-15 00:00:00 UTC,0.016200000420212746
1984-05-16 00:00:00 UTC,0.013299999758601189
1984-05-17 00:00:00 UTC,0.012899999506771564
1984-05-18 00:00:00 UTC,0.014000000432133675
1984-05-19 00:00:00 UTC,0.012799999676644802
1984-05-20 00:00:00 UTC,0.017500001937150955
1984-05-21 00:00:00 UTC,0.021900000050663948
1984-05-22 00:00:00 UTC,0.015399998985230923
1984-05-23 00:00:00 UTC,0.01720000058412552
1984-05-24 00:00:00 UTC,0.02800000086426735
1984-05-25 00:00:00 UTC,0.015599999576807022
1984-05-26 00:00:00 UTC,0.014400000683963299
1984-05-27 00:00:00 UTC,0.019199999049305916
1984-05-28 00:00:00 UTC,0.013500000350177288
1984-05-29 00:00:00 UTC,0.015799999237060547
1984-05-30 00:00:00 UTC,0.021800000220537186
1984-05-31 00:00:00 UTC,0.02419999986886978
1984-06-01 00:00:00 UTC,0.01809999905526638
1984-06-02 00:00:00 UTC,0.010199999436736107
1984-06-03 00:00:00 UTC,0.013899998739361763
1984-06-04 00:00:00 UTC,0.015499998815357685
1984-06-05 00:00:00 UTC,0.017100000753998756
1984-06-06 00:00:00 UTC,0.014600000344216824
1984-06-07 00:00:00 UTC,0.017500001937150955
1984-06-08 00:00:00 UTC,0.01799999736249447
1984-06-09 00:00:00 UTC,0.014400000683963299
1984-06-10 00:00:00 UTC,0.012600000016391277
1984-06-11 00:00:00 UTC,0.017899999395012856
1984-06-12 00:00:00 UTC,0.020899998024106026
1984-06-13 00:00:00 UTC,0.018399998545646667
1984-06-14 00:00:00 UTC,0.01679999940097332
1984-06-15 00:00:00 UTC,0.016300000250339508
1984-06-16 00:00:00 UTC,0.019199999049305916
1984-06-17 00:00:00 UTC,0.018300000578165054
1984-06-18 00:00:00 UTC,0.01639999821782112
1984-06-19 00:00:00 UTC,0.016200000420212746
1984-06-20 00:00:00 UTC,0.017799999564886093
1984-06-21 00:00:00 UTC,0.023499997332692146
1984-06-22 00:00:00 UTC,0.026399999856948853
1984-06-23 00:00:00 UTC,0.017799999564886093
1984-06-24 00:00:00 UTC,0.01799999736249447
1984-06-25 00:00:00 UTC,0.02419999986886978
1984-06-26 00:00:00 UTC,0.021700000390410423
1984-06-27 00:00:00 UTC,0.02369999885559082
1984-06-28 00:00:00 UTC,0.023499997332692146
1984-06-29 00:00:00 UTC,0.020499998703598976
1984-06-30 00:00:00 UTC,0.021800000220537186
1984-07-01 00:00:00 UTC,0.015599999576807022
1984-07-02 00:00:00 UTC,0.02019999921321869
1984-07-03 00:00:00 UTC,0.023499997332692146
1984-07-04 00:00:00 UTC,0.016699999570846558
1984-07-05 00:00:00 UTC,0.0215000007301569
1984-07-06 00:00:00 UTC,0.028599997982382774
1984-07-07 00:00:00 UTC,0.02759999968111515
1984-07-08 00:00:00 UTC,0.0284000001847744
1984-07-09 00:00:00 UTC,0.02589999884366989
1984-07-10 00:00:00 UTC,0.02019999921321869
1984-07-11 00:00:00 UTC,0.015249999240040779
1984-07-12 00:00:00 UTC,0.0215000007301569
1984-07-13 00:00:00 UTC,0.02539999783039093
1984-07-14 00:00:00 UTC,0.02500000037252903
1984-07-15 00:00:00 UTC,0.019999997690320015
1984-07-16 00:00:00 UTC,0.017799999564886093
1984-07-17 00:00:00 UTC,0.01899999938905239
1984-07-18 00:00:00 UTC,0.02369999885559082
1984-07-19 00:00:00 UTC,0.02669999934732914
1984-07-20 00:00:00 UTC,0.023799998685717583
1984-07-21 00:00:00 UTC,0.02629999816417694
1984-07-22 00:00:00 UTC,0.02589999884366989
1984-07-23 00:00:00 UTC,0.023499997332692146
1984-07-24 00:00:00 UTC,0.022299999371170998
