Time,specific_humidity[unit:kg/kg]
1990-07-11 00:00:00 UTC,1.32200000280136E-7
1990-07-12 00:00:00 UTC,1.0480000156576352E-7
1990-07-13 00:00:00 UTC,8.770000192726002E-8
1990-07-14 00:00:00 UTC,9.320000060597522E-8
1990-07-15 00:00:00 UTC,8.930000205964461E-8
1990-07-16 00:00:00 UTC,9.050000215893306E-8
1990-07-17 00:00:00 UTC,1.0139999773173258E-7
1990-07-18 00:00:00 UTC,9.909999931778657E-8
1990-07-19 00:00:00 UTC,1.1009999667521697E-7
1990-07-20 00:00:00 UTC,1.2489999789977446E-7
1990-07-21 00:00:00 UTC,1.2530000503829797E-7
1990-07-22 00:00:00 UTC,1.0560000163195582E-7
1990-07-23 00:00:00 UTC,1.1240000219459034E-7
1990-07-24 00:00:00 UTC,1.0650000348277899E-7
1990-07-25 00:00:00 UTC,1.0920000192982116E-7
1990-07-26 00:00:00 UTC,1.0779999826127096E-7
1990-07-27 00:00:00 UTC,1.1779999908867467E-7
1990-07-28 00:00:00 UTC,1.1089999674140927E-7
1990-07-29 00:00:00 UTC,1.1819999912177082E-7
1990-07-30 00:00:00 UTC,1.0844999565051694E-7
1990-07-31 00:00:00 UTC,1.1240000219459034E-7
1990-08-01 00:00:00 UTC,1.1049999670831312E-7
1990-08-02 00:00:00 UTC,9.779999743386725E-8
1990-08-03 00:00:00 UTC,9.669999911920968E-8
1990-08-04 00:00:00 UTC,9.789999921849812E-8
1990-08-05 00:00:00 UTC,1.0280000140028278E-7
1990-08-06 00:00:00 UTC,1.0029999941707501E-7
1990-08-07 00:00:00 UTC,9.120000044049448E-8
1990-08-08 00:00:00 UTC,7.85000011660486E-8
1990-08-09 00:00:00 UTC,7.989999772917145E-8
1990-08-10 00:00:00 UTC,9.379999710290576E-8
1990-08-11 00:00:00 UTC,1.1440000236007108E-7
1990-08-12 00:00:00 UTC,1.1129999677450542E-7
1990-08-13 00:00:00 UTC,1.1440000236007108E-7
1990-08-14 00:00:00 UTC,1.1249999687379386E-7
1990-08-15 00:00:00 UTC,1.152999971054669E-7
1990-08-16 00:00:00 UTC,1.1089999674140927E-7
1990-08-17 00:00:00 UTC,1.0629999991351724E-7
1990-08-18 00:00:00 UTC,1.0779999826127096E-7
1990-08-19 00:00:00 UTC,1.1150000034376717E-7
1990-08-20 00:00:00 UTC,1.1630000074092095E-7
1990-08-21 00:00:00 UTC,1.1160000212839805E-7
1990-08-22 00:00:00 UTC,1.0589999988042109E-7
1990-08-23 00:00:00 UTC,9.859999750005954E-8
1990-08-24 00:00:00 UTC,8.530000172868313E-8
1990-08-25 00:00:00 UTC,6.679999842162943E-8
1990-08-26 00:00:00 UTC,5.9499999593981556E-8
1990-08-27 00:00:00 UTC,7.290000070270253E-8
1990-08-28 00:00:00 UTC,8.340000334783326E-8
1990-08-29 00:00:00 UTC,8.709999832490212E-8
1990-08-30 00:00:00 UTC,8.250000149701009E-8
1990-08-31 00:00:00 UTC,8.749999835799827E-8
1990-09-01 00:00:00 UTC,1.0779999826127096E-7
1990-09-02 00:00:00 UTC,1.0969999664212082E-7
1990-09-03 00:00:00 UTC,9.419999713600191E-8
1990-09-04 00:00:00 UTC,9.869999928469042E-8
1990-09-05 00:00:00 UTC,9.229999875515205E-8
1990-09-06 00:00:00 UTC,9.354999974675593E-8
1990-09-07 00:00:00 UTC,9.909999931778657E-8
1990-09-08 00:00:00 UTC,8.130000139772164E-8
1990-09-09 00:00:00 UTC,7.31999989511678E-8
1990-09-10 00:00:00 UTC,7.330000073579868E-8
1990-09-11 00:00:00 UTC,8.39999998447638E-8
1990-09-12 00:00:00 UTC,8.170000143081779E-8
1990-09-13 00:00:00 UTC,7.554999825742925E-8
1990-09-14 00:00:00 UTC,6.57500009992873E-8
1990-09-15 00:00:00 UTC,6.474999736383324E-8
1990-09-16 00:00:00 UTC,8.829999842419056E-8
1990-09-17 00:00:00 UTC,1.0139999773173258E-7
1990-09-18 00:00:00 UTC,8.960000030810988E-8
1990-09-19 00:00:00 UTC,9.939999756625184E-8
1990-09-20 00:00:00 UTC,9.299999703671347E-8
1990-09-21 00:00:00 UTC,1.0099999769863643E-7
1990-09-22 00:00:00 UTC,9.050000215893306E-8
1990-09-23 00:00:00 UTC,7.879999941451388E-8
1990-09-24 00:00:00 UTC,7.59499982905254E-8
1990-09-25 00:00:00 UTC,7.260000245423726E-8
1990-09-26 00:00:00 UTC,7.140000235494881E-8
1990-09-27 00:00:00 UTC,7.810000113295246E-8
1990-09-28 00:00:00 UTC,9.699999736767495E-8
1990-09-29 00:00:00 UTC,9.480000073835981E-8
1990-09-30 00:00:00 UTC,9.179999693742502E-8
1990-10-01 00:00:00 UTC,8.490000169558698E-8
1990-10-02 00:00:00 UTC,8.650000182797157E-8
1990-10-03 00:00:00 UTC,6.879999858711017E-8
1990-10-04 00:00:00 UTC,5.480000098145865E-8
1990-10-05 00:00:00 UTC,4.560000022024724E-8
1990-10-06 00:00:00 UTC,5.009999881622207E-8
1990-10-07 00:00:00 UTC,5.5000000998006726E-8
1990-10-08 00:00:00 UTC,4.844999779152204E-8
1990-10-09 00:00:00 UTC,3.479999932665123E-8
1990-10-10 00:00:00 UTC,4.139999987273768E-8
1990-10-11 00:00:00 UTC,4.729999858454903E-8
1990-10-12 00:00:00 UTC,4.90999987334817E-8
1990-10-13 00:00:00 UTC,3.4999999343199306E-8
1990-10-14 00:00:00 UTC,3.9500001491887815E-8
1990-10-15 00:00:00 UTC,4.079999982309346E-8
1990-10-16 00:00:00 UTC,3.859999964106464E-8
1990-10-17 00:00:00 UTC,2.9800000689306216E-8
1990-10-18 00:00:00 UTC,2.900000062311392E-8
1990-10-19 00:00:00 UTC,5.049999884931822E-8
1990-10-20 00:00:00 UTC,4.8899998716933624E-8
1990-10-21 00:00:00 UTC,3.6100001210570554E-8
1990-10-22 00:00:00 UTC,3.9900001524983963E-8
1990-10-23 00:00:00 UTC,4.720000035263183E-8
1990-10-24 00:00:00 UTC,5.1299998915510514E-8
1990-10-25 00:00:00 UTC,4.700000033608376E-8
1990-10-26 00:00:00 UTC,4.105000073195697E-8
1990-10-27 00:00:00 UTC,4.07500024834917E-8
1990-10-28 00:00:00 UTC,3.7799999574872345E-8
1990-10-29 00:00:00 UTC,3.7399999541776197E-8
1990-10-30 00:00:00 UTC,3.7399999541776197E-8
1990-10-31 00:00:00 UTC,3.7799999574872345E-8
1990-11-01 00:00:00 UTC,4.90999987334817E-8
1990-11-02 00:00:00 UTC,5.7499999428500814E-8
1990-11-03 00:00:00 UTC,3.890000144224359E-8
1990-11-04 00:00:00 UTC,3.150000082996485E-8
1990-11-05 00:00:00 UTC,3.9100001458791667E-8
1990-11-06 00:00:00 UTC,3.559999939284353E-8
1990-11-07 00:00:00 UTC,3.070000076377255E-8
1990-11-08 00:00:00 UTC,3.3300000978897515E-8
1990-11-09 00:00:00 UTC,3.279999916117049E-8
1990-11-10 00:00:00 UTC,3.6100001210570554E-8
1990-11-11 00:00:00 UTC,3.590000119402248E-8
1990-11-12 00:00:00 UTC,3.590000119402248E-8
1990-11-13 00:00:00 UTC,3.65000012436667E-8
1990-11-14 00:00:00 UTC,3.459999931010316E-8
1990-11-15 00:00:00 UTC,3.4999999343199306E-8
1990-11-16 00:00:00 UTC,3.799999959142042E-8
1990-11-17 00:00:00 UTC,3.619999944248775E-8
1990-11-18 00:00:00 UTC,4.0599999806545384E-8
1990-11-19 00:00:00 UTC,4.150000165736856E-8
1990-11-20 00:00:00 UTC,4.3299998253587546E-8
1990-11-21 00:00:00 UTC,2.350000016804188E-8
1990-11-22 00:00:00 UTC,1.9899999870176543E-8
1990-11-23 00:00:00 UTC,2.170000001910921E-8
1990-11-24 00:00:00 UTC,2.0199999894998655E-8
1990-11-25 00:00:00 UTC,2.2300000068753434E-8
1990-11-26 00:00:00 UTC,3.359999922736279E-8
1990-11-27 00:00:00 UTC,2.7500000499003363E-8
1990-11-28 00:00:00 UTC,1.829999973779195E-8
1990-11-29 00:00:00 UTC,2.069999993636884E-8
1990-11-30 00:00:00 UTC,2.620000039144088E-8
1990-12-01 00:00:00 UTC,2.5300000316974547E-8
1990-12-02 00:00:00 UTC,1.9950000762491982E-8
1990-12-03 00:00:00 UTC,1.5599999514392948E-8
1990-12-04 00:00:00 UTC,1.904999891166881E-8
1990-12-05 00:00:00 UTC,2.109999996946499E-8
1990-12-06 00:00:00 UTC,2.2700000101849582E-8
1990-12-07 00:00:00 UTC,2.0099999886724618E-8
1990-12-08 00:00:00 UTC,2.2500000085301508E-8
1990-12-09 00:00:00 UTC,2.1199999977739026E-8
1990-12-10 00:00:00 UTC,2.2700000101849582E-8
1990-12-11 00:00:00 UTC,2.099999996119095E-8
1990-12-12 00:00:00 UTC,2.8700000598291808E-8
1990-12-13 00:00:00 UTC,3.419999927700701E-8
1990-12-14 00:00:00 UTC,2.49000002838784E-8
1990-12-15 00:00:00 UTC,1.51999994812968E-8
1990-12-16 00:00:00 UTC,3.630000122711863E-8
1990-12-17 00:00:00 UTC,3.270000092925329E-8
1990-12-18 00:00:00 UTC,2.3300000151493805E-8
1990-12-19 00:00:00 UTC,2.210000005220536E-8
1990-12-20 00:00:00 UTC,1.9099999803984247E-8
1990-12-21 00:00:00 UTC,1.2700000162624292E-8
1990-12-22 00:00:00 UTC,9.899999930951253E-9
1990-12-23 00:00:00 UTC,8.899999848210882E-9
1990-12-24 00:00:00 UTC,1.210000011298007E-8
1990-12-25 00:00:00 UTC,1.4600000319830997E-8
1990-12-26 00:00:00 UTC,1.4100000278460811E-8
1990-12-27 00:00:00 UTC,1.5099999473022763E-8
1990-12-28 00:00:00 UTC,2.6300000399714918E-8
1990-12-29 00:00:00 UTC,1.759999967987369E-8
1990-12-30 00:00:00 UTC,1.3400000220542552E-8
1990-12-31 00:00:00 UTC,1.6799999613681393E-8
1991-01-01 00:00:00 UTC,2.210000005220536E-8
1991-01-02 00:00:00 UTC,2.5100000300426473E-8
1991-01-03 00:00:00 UTC,2.3300000151493805E-8
1991-01-04 00:00:00 UTC,3.630000122711863E-8
1991-01-05 00:00:00 UTC,3.350000099544559E-8
1991-01-06 00:00:00 UTC,2.7649999623236E-8
1991-01-07 00:00:00 UTC,2.5700000350070695E-8
1991-01-08 00:00:00 UTC,2.420000022596014E-8
1991-01-09 00:00:00 UTC,2.830000056519566E-8
1991-01-10 00:00:00 UTC,3.0900000780320624E-8
1991-01-11 00:00:00 UTC,2.5300000316974547E-8
1991-01-12 00:00:00 UTC,2.4600000259056287E-8
1991-01-13 00:00:00 UTC,2.999999892949745E-8
1991-01-14 00:00:00 UTC,4.010000154153204E-8
1991-01-15 00:00:00 UTC,2.9200000639661994E-8
1991-01-16 00:00:00 UTC,3.079999899568975E-8
1991-01-17 00:00:00 UTC,2.420000022596014E-8
1991-01-18 00:00:00 UTC,2.420000022596014E-8
1991-01-19 00:00:00 UTC,2.8100000548647586E-8
1991-01-20 00:00:00 UTC,2.7500000499003363E-8
1991-01-21 00:00:00 UTC,2.4700000267330324E-8
1991-01-22 00:00:00 UTC,2.2000000043931323E-8
1991-01-23 00:00:00 UTC,2.520000030870051E-8
1991-01-24 00:00:00 UTC,2.8100000548647586E-8
1991-01-25 00:00:00 UTC,2.14499991102457E-8
1991-01-26 00:00:00 UTC,1.759999967987369E-8
1991-01-27 00:00:00 UTC,1.9199999812258284E-8
1991-01-28 00:00:00 UTC,2.2300000068753434E-8
1991-01-29 00:00:00 UTC,1.6849998729639992E-8
1991-01-30 00:00:00 UTC,1.9099999803984247E-8
1991-01-31 00:00:00 UTC,2.13999999942871E-8
1991-02-01 00:00:00 UTC,2.180000002738325E-8
1991-02-02 00:00:00 UTC,2.380000019286399E-8
1991-02-03 00:00:00 UTC,2.3300000151493805E-8
1991-02-04 00:00:00 UTC,2.9500000664484105E-8
1991-02-05 00:00:00 UTC,2.76000005072774E-8
1991-02-06 00:00:00 UTC,3.03999989625936E-8
1991-02-07 00:00:00 UTC,3.4700001094734034E-8
1991-02-08 00:00:00 UTC,3.4999999343199306E-8
1991-02-09 00:00:00 UTC,2.9100000631387957E-8
1991-02-10 00:00:00 UTC,2.5000000292152436E-8
1991-02-11 00:00:00 UTC,2.4300000234234176E-8
1991-02-12 00:00:00 UTC,2.2200000060479397E-8
1991-02-13 00:00:00 UTC,2.76000005072774E-8
1991-02-14 00:00:00 UTC,2.900000062311392E-8
1991-02-15 00:00:00 UTC,3.339999921081471E-8
1991-02-16 00:00:00 UTC,3.359999922736279E-8
1991-02-17 00:00:00 UTC,3.719999952522812E-8
1991-02-18 00:00:00 UTC,2.9500000664484105E-8
1991-02-19 00:00:00 UTC,2.3000000126671694E-8
1991-02-20 00:00:00 UTC,2.550000033352262E-8
1991-02-21 00:00:00 UTC,2.350000016804188E-8
1991-02-22 00:00:00 UTC,2.7100000465907215E-8
1991-02-23 00:00:00 UTC,2.550000033352262E-8
1991-02-24 00:00:00 UTC,2.970000068103218E-8
1991-02-25 00:00:00 UTC,2.550000033352262E-8
1991-02-26 00:00:00 UTC,2.6100000383166844E-8
1991-02-27 00:00:00 UTC,2.2000000043931323E-8
1991-02-28 00:00:00 UTC,3.359999922736279E-8
1991-03-01 00:00:00 UTC,3.6799999492131974E-8
1991-03-02 00:00:00 UTC,3.519999935974738E-8
1991-03-03 00:00:00 UTC,2.690000044935914E-8
1991-03-04 00:00:00 UTC,3.390000102854174E-8
1991-03-05 00:00:00 UTC,4.1900001690464705E-8
1991-03-06 00:00:00 UTC,3.359999922736279E-8
1991-03-07 00:00:00 UTC,2.7000000457633178E-8
1991-03-08 00:00:00 UTC,2.2000000043931323E-8
1991-03-09 00:00:00 UTC,2.2000000043931323E-8
1991-03-10 00:00:00 UTC,2.6100000383166844E-8
1991-03-11 00:00:00 UTC,3.03000007306764E-8
1991-03-12 00:00:00 UTC,2.999999892949745E-8
1991-03-13 00:00:00 UTC,2.5600000341796658E-8
1991-03-14 00:00:00 UTC,2.8800000606565845E-8
1991-03-15 00:00:00 UTC,3.65000012436667E-8
1991-03-16 00:00:00 UTC,4.1199999856189606E-8
1991-03-17 00:00:00 UTC,3.510000112783018E-8
1991-03-18 00:00:00 UTC,3.0900000780320624E-8
1991-03-19 00:00:00 UTC,4.210000170701278E-8
1991-03-20 00:00:00 UTC,3.210000087960907E-8
1991-03-21 00:00:00 UTC,2.8900000614839882E-8
1991-03-22 00:00:00 UTC,3.8500001409147444E-8
1991-03-23 00:00:00 UTC,2.7000000457633178E-8
1991-03-24 00:00:00 UTC,2.6300000399714918E-8
1991-03-25 00:00:00 UTC,2.660000042453703E-8
1991-03-26 00:00:00 UTC,3.310000096234944E-8
1991-03-27 00:00:00 UTC,3.450000107818596E-8
1991-03-28 00:00:00 UTC,3.11000007968687E-8
1991-03-29 00:00:00 UTC,3.310000096234944E-8
1991-03-30 00:00:00 UTC,3.8500001409147444E-8
1991-03-31 00:00:00 UTC,3.519999935974738E-8
1991-04-01 00:00:00 UTC,3.379999924391086E-8
1991-04-02 00:00:00 UTC,5.2299998998250885E-8
1991-04-03 00:00:00 UTC,5.0899998882414366E-8
1991-04-04 00:00:00 UTC,4.9899998799673995E-8
1991-04-05 00:00:00 UTC,4.179999990583383E-8
1991-04-06 00:00:00 UTC,3.530000114437826E-8
1991-04-07 00:00:00 UTC,3.750000132640707E-8
1991-04-08 00:00:00 UTC,4.3699998286683694E-8
1991-04-09 00:00:00 UTC,3.550000116092633E-8
1991-04-10 00:00:00 UTC,2.999999892949745E-8
1991-04-11 00:00:00 UTC,4.19999999223819E-8
1991-04-12 00:00:00 UTC,4.3000000005122274E-8
1991-04-13 00:00:00 UTC,2.8800000606565845E-8
1991-04-14 00:00:00 UTC,3.0199998946045525E-8
1991-04-15 00:00:00 UTC,3.139999904533397E-8
1991-04-16 00:00:00 UTC,4.669999853490481E-8
1991-04-17 00:00:00 UTC,5.409999914718355E-8
1991-04-18 00:00:00 UTC,5.7099999395404666E-8
1991-04-19 00:00:00 UTC,5.4650001857226016E-8
1991-04-20 00:00:00 UTC,5.809999947814504E-8
1991-04-21 00:00:00 UTC,5.480000098145865E-8
1991-04-22 00:00:00 UTC,4.600000025334339E-8
1991-04-23 00:00:00 UTC,4.7400000369179907E-8
1991-04-24 00:00:00 UTC,5.1299998915510514E-8
1991-04-25 00:00:00 UTC,4.869999870038555E-8
1991-04-26 00:00:00 UTC,2.999999892949745E-8
1991-04-27 00:00:00 UTC,2.1199999977739026E-8
1991-04-28 00:00:00 UTC,3.0500000747224476E-8
1991-04-29 00:00:00 UTC,3.390000102854174E-8
1991-04-30 00:00:00 UTC,3.959999972380501E-8
1991-05-01 00:00:00 UTC,4.1199999856189606E-8
1991-05-02 00:00:00 UTC,6.039999789209105E-8
1991-05-03 00:00:00 UTC,5.109999889896244E-8
1991-05-04 00:00:00 UTC,5.309999906444318E-8
1991-05-05 00:00:00 UTC,4.6800000319535684E-8
1991-05-06 00:00:00 UTC,4.409999831977984E-8
1991-05-07 00:00:00 UTC,5.429999916373163E-8
1991-05-08 00:00:00 UTC,5.789999946159696E-8
1991-05-09 00:00:00 UTC,7.30000024873334E-8
1991-05-10 00:00:00 UTC,9.339999706980961E-8
1991-05-11 00:00:00 UTC,8.869999845728671E-8
1991-05-12 00:00:00 UTC,5.109999889896244E-8
1991-05-13 00:00:00 UTC,4.4400000120958794E-8
1991-05-14 00:00:00 UTC,5.380000089871828E-8
1991-05-15 00:00:00 UTC,7.479999908355239E-8
1991-05-16 00:00:00 UTC,6.669999663699855E-8
1991-05-17 00:00:00 UTC,7.199999885187935E-8
1991-05-18 00:00:00 UTC,8.690000186106772E-8
1991-05-19 00:00:00 UTC,9.080000040739833E-8
1991-05-20 00:00:00 UTC,8.979999677194428E-8
1991-05-21 00:00:00 UTC,8.760000014262914E-8
1991-05-22 00:00:00 UTC,8.034999865458303E-8
1991-05-23 00:00:00 UTC,8.260000328164097E-8
1991-05-24 00:00:00 UTC,7.639999921593699E-8
1991-05-25 00:00:00 UTC,7.559999914974469E-8
1991-05-26 00:00:00 UTC,7.690000103366401E-8
1991-05-27 00:00:00 UTC,9.680000090384056E-8
1991-05-28 00:00:00 UTC,9.210000229131765E-8
1991-05-29 00:00:00 UTC,8.199999967928306E-8
1991-05-30 00:00:00 UTC,7.429999726582537E-8
1991-05-31 00:00:00 UTC,8.469999812632523E-8
1991-06-01 00:00:00 UTC,1.0640000169814812E-7
1991-06-02 00:00:00 UTC,9.17000022582215E-8
1991-06-03 00:00:00 UTC,7.749999753059456E-8
1991-06-04 00:00:00 UTC,8.039999954689847E-8
1991-06-05 00:00:00 UTC,9.96000011355136E-8
1991-06-06 00:00:00 UTC,1.1110000031067102E-7
1991-06-07 00:00:00 UTC,9.57999972683865E-8
1991-06-08 00:00:00 UTC,9.469999895372894E-8
1991-06-09 00:00:00 UTC,9.600000083764826E-8
1991-06-10 00:00:00 UTC,9.909999931778657E-8
1991-06-11 00:00:00 UTC,9.549999901992123E-8
1991-06-12 00:00:00 UTC,8.970000209274076E-8
1991-06-13 00:00:00 UTC,8.535000262099857E-8
1991-06-14 00:00:00 UTC,8.989999855657516E-8
1991-06-15 00:00:00 UTC,9.09000021920292E-8
1991-06-16 00:00:00 UTC,8.229999792774834E-8
1991-06-17 00:00:00 UTC,7.090000053722179E-8
1991-06-18 00:00:00 UTC,9.099999687123272E-8
1991-06-19 00:00:00 UTC,1.0389999971494035E-7
1991-06-20 00:00:00 UTC,8.789999839109441E-8
1991-06-21 00:00:00 UTC,1.1350000050924791E-7
1991-06-22 00:00:00 UTC,1.160999971716592E-7
1991-06-23 00:00:00 UTC,1.1769999730404379E-7
1991-06-24 00:00:00 UTC,1.1099999852604014E-7
1991-06-25 00:00:00 UTC,7.629999743130611E-8
1991-06-26 00:00:00 UTC,8.060000311616022E-8
1991-06-27 00:00:00 UTC,9.290000235750995E-8
1991-06-28 00:00:00 UTC,9.36500015313868E-8
1991-06-29 00:00:00 UTC,9.979999759934799E-8
1991-06-30 00:00:00 UTC,9.600000083764826E-8
1991-07-01 00:00:00 UTC,1.0120000126789819E-7
1991-07-02 00:00:00 UTC,1.089999983605594E-7
1991-07-03 00:00:00 UTC,1.0160000130099434E-7
1991-07-04 00:00:00 UTC,8.840000020882144E-8
1991-07-05 00:00:00 UTC,7.074999786027547E-8
1991-07-06 00:00:00 UTC,6.900000215637192E-8
1991-07-07 00:00:00 UTC,9.370000242370224E-8
1991-07-08 00:00:00 UTC,1.199999957179898E-7
1991-07-09 00:00:00 UTC,1.0880000189672501E-7
1991-07-10 00:00:00 UTC,1.215999958503744E-7
1991-07-11 00:00:00 UTC,1.1049999670831312E-7
1991-07-12 00:00:00 UTC,1.0984999931906714E-7
1991-07-13 00:00:00 UTC,1.0730000354897129E-7
1991-07-14 00:00:00 UTC,1.0800000183053271E-7
1991-07-15 00:00:00 UTC,1.0920000192982116E-7
1991-07-16 00:00:00 UTC,1.1009999667521697E-7
1991-07-17 00:00:00 UTC,1.033000032180098E-7
1991-07-18 00:00:00 UTC,9.859999750005954E-8
1991-07-19 00:00:00 UTC,1.1440000236007108E-7
1991-07-20 00:00:00 UTC,1.1760000262484027E-7
1991-07-21 00:00:00 UTC,1.152999971054669E-7
1991-07-22 00:00:00 UTC,1.2099999935344385E-7
1991-07-23 00:00:00 UTC,1.2309999419812812E-7
1991-07-24 00:00:00 UTC,1.1160000212839805E-7
1991-07-25 00:00:00 UTC,1.0730000354897129E-7
1991-07-26 00:00:00 UTC,1.0830000007899798E-7
1991-07-27 00:00:00 UTC,1.0709999997970954E-7
1991-07-28 00:00:00 UTC,1.0370000325110595E-7
1991-07-29 00:00:00 UTC,9.229999875515205E-8
1991-07-30 00:00:00 UTC,8.619999647407894E-8
1991-07-31 00:00:00 UTC,9.549999901992123E-8
1991-08-01 00:00:00 UTC,1.0040000120170589E-7
1991-08-02 00:00:00 UTC,1.0950000017828643E-7
1991-08-03 00:00:00 UTC,1.244000031874748E-7
1991-08-04 00:00:00 UTC,1.2499999968440534E-7
1991-08-05 00:00:00 UTC,1.1989999393335893E-7
1991-08-06 00:00:00 UTC,1.0939999839365555E-7
1991-08-07 00:00:00 UTC,1.050999998142288E-7
1991-08-08 00:00:00 UTC,1.0750000001280569E-7
1991-08-09 00:00:00 UTC,1.160999971716592E-7
1991-08-10 00:00:00 UTC,1.1299999869152089E-7
1991-08-11 00:00:00 UTC,1.175000008402094E-7
1991-08-12 00:00:00 UTC,1.2690000517068256E-7
1991-08-13 00:00:00 UTC,1.2489999789977446E-7
1991-08-14 00:00:00 UTC,1.1619999895629007E-7
1991-08-15 00:00:00 UTC,1.1369999697308231E-7
1991-08-16 00:00:00 UTC,1.1320000226078264E-7
1991-08-17 00:00:00 UTC,1.1760000262484027E-7
1991-08-18 00:00:00 UTC,1.1710000080711325E-7
1991-08-19 00:00:00 UTC,1.159000007078248E-7
1991-08-20 00:00:00 UTC,1.1400000232697494E-7
1991-08-21 00:00:00 UTC,9.650000265537528E-8
1991-08-22 00:00:00 UTC,9.589999905301738E-8
1991-08-23 00:00:00 UTC,9.749999918540198E-8
1991-08-24 00:00:00 UTC,9.760000097003285E-8
1991-08-25 00:00:00 UTC,1.0019999763244414E-7
1991-08-26 00:00:00 UTC,1.1164999591528613E-7
1991-08-27 00:00:00 UTC,1.0840000186362886E-7
1991-08-28 00:00:00 UTC,1.0149999951636346E-7
1991-08-29 00:00:00 UTC,9.789999921849812E-8
1991-08-30 00:00:00 UTC,9.629999908611353E-8
1991-08-31 00:00:00 UTC,9.619999730148265E-8
1991-09-01 00:00:00 UTC,9.54499981276058E-8
1991-09-02 00:00:00 UTC,1.0259999783102103E-7
1991-09-03 00:00:00 UTC,9.730000272156758E-8
1991-09-04 00:00:00 UTC,1.1160000212839805E-7
1991-09-05 00:00:00 UTC,9.890000285395217E-8
1991-09-06 00:00:00 UTC,1.0870000011209413E-7
1991-09-07 00:00:00 UTC,9.709999915230583E-8
1991-09-08 00:00:00 UTC,7.279999891807165E-8
1991-09-09 00:00:00 UTC,8.699999654027124E-8
1991-09-10 00:00:00 UTC,1.1190000037686332E-7
1991-09-11 00:00:00 UTC,1.0019999763244414E-7
1991-09-12 00:00:00 UTC,1.050999998142288E-7
1991-09-13 00:00:00 UTC,9.610000262227913E-8
1991-09-14 00:00:00 UTC,6.380000172612199E-8
1991-09-15 00:00:00 UTC,5.729999941195274E-8
1991-09-16 00:00:00 UTC,7.709999749749841E-8
1991-09-17 00:00:00 UTC,7.51499982243331E-8
1991-09-18 00:00:00 UTC,6.209999980910652E-8
1991-09-19 00:00:00 UTC,6.500000182541044E-8
1991-09-20 00:00:00 UTC,6.719999845472557E-8
1991-09-21 00:00:00 UTC,6.15999979913795E-8
1991-09-22 00:00:00 UTC,5.140000070014139E-8
1991-09-23 00:00:00 UTC,4.769999861764518E-8
1991-09-24 00:00:00 UTC,4.19999999223819E-8
1991-09-25 00:00:00 UTC,4.620000026989146E-8
1991-09-26 00:00:00 UTC,5.5699999279568146E-8
1991-09-27 00:00:00 UTC,5.769999944504889E-8
1991-09-28 00:00:00 UTC,6.119999795828335E-8
1991-09-29 00:00:00 UTC,6.22000015937374E-8
1991-09-30 00:00:00 UTC,8.309999799394063E-8
1991-10-01 00:00:00 UTC,6.604999924775257E-8
1991-10-02 00:00:00 UTC,5.000000058430487E-8
1991-10-03 00:00:00 UTC,5.100000066704524E-8
1991-10-04 00:00:00 UTC,5.040000061740102E-8
1991-10-05 00:00:00 UTC,3.8799999657612716E-8
1991-10-06 00:00:00 UTC,3.7799999574872345E-8
1991-10-07 00:00:00 UTC,3.619999944248775E-8
1991-10-08 00:00:00 UTC,3.550000116092633E-8
1991-10-09 00:00:00 UTC,4.139999987273768E-8
1991-10-10 00:00:00 UTC,4.070000159117626E-8
1991-10-11 00:00:00 UTC,3.839999962451657E-8
1991-10-12 00:00:00 UTC,4.0500001574628186E-8
1991-10-13 00:00:00 UTC,3.690000127676285E-8
1991-10-14 00:00:00 UTC,3.6100001210570554E-8
1991-10-15 00:00:00 UTC,4.0500001574628186E-8
1991-10-16 00:00:00 UTC,3.5749998517076165E-8
1991-10-17 00:00:00 UTC,2.8500000581743734E-8
1991-10-18 00:00:00 UTC,3.179999907843012E-8
1991-10-19 00:00:00 UTC,3.170000084651292E-8
1991-10-20 00:00:00 UTC,4.3699998286683694E-8
1991-10-21 00:00:00 UTC,3.870000142569552E-8
1991-10-22 00:00:00 UTC,3.7799999574872345E-8
1991-10-23 00:00:00 UTC,4.4000000087862645E-8
1991-10-24 00:00:00 UTC,4.5699998452164436E-8
1991-10-25 00:00:00 UTC,3.970000150843589E-8
1991-10-26 00:00:00 UTC,3.719999952522812E-8
1991-10-27 00:00:00 UTC,4.6749999427220246E-8
1991-10-28 00:00:00 UTC,4.409999831977984E-8
1991-10-29 00:00:00 UTC,2.790000053209951E-8
1991-10-30 00:00:00 UTC,3.0900000780320624E-8
1991-10-31 00:00:00 UTC,2.660000042453703E-8
1991-11-01 00:00:00 UTC,2.5100000300426473E-8
1991-11-02 00:00:00 UTC,2.0499999919820766E-8
1991-11-03 00:00:00 UTC,1.4600000319830997E-8
1991-11-04 00:00:00 UTC,2.3600000176315916E-8
1991-11-05 00:00:00 UTC,3.859999964106464E-8
1991-11-06 00:00:00 UTC,4.1599999889285755E-8
1991-11-07 00:00:00 UTC,3.839999962451657E-8
1991-11-08 00:00:00 UTC,3.839999962451657E-8
1991-11-09 00:00:00 UTC,4.219999993892998E-8
1991-11-10 00:00:00 UTC,5.2299998998250885E-8
1991-11-11 00:00:00 UTC,4.769999861764518E-8
1991-11-12 00:00:00 UTC,3.2999999177718564E-8
1991-11-13 00:00:00 UTC,2.9800000689306216E-8
