"fire[idx_fall]","pct95_wind[idx_fall]","mean_ws[idx_fall]","max_ws[idx_fall]","pct95_vpd[idx_fall]","mean_vpd[idx_fall]","max_vpd[idx_fall]","pct95_fm100[idx_fall]","mean_fm100[idx_fall]","max_fm100[idx_fall]","pct95_fm1000[idx_fall]","mean_fm1000[idx_fall]","max_fm1000[idx_fall]","pct95_pdsi[idx_fall]","mean_pdsi[idx_fall]","max_pdsi[idx_fall]","pct95_pet[idx_fall]","mean_pet[idx_fall]","max_pet[idx_fall]","pct95_spei90[idx_fall]","mean_spei90[idx_fall]","max_spei90[idx_fall]","pct95_sph[idx_fall]","mean_sph[idx_fall]","max_sph[idx_fall]","pct95_spi90[idx_fall]","mean_spi90[idx_fall]","max_spi90[idx_fall]","pct95_tmmn[idx_fall]","mean_tmmn[idx_fall]","max_tmmn[idx_fall]","pct95_tmmx[idx_fall]","mean_tmmx[idx_fall]","max_tmmx[idx_fall]"
0,6.50000035762787,4.81337875127792,7.90000021457672,2.26000007241964,1.25773707404733,2.52000000327826,11.7999994754791,8.95604431629181,14.5000004768372,17.5,14.0365469455719,21.0999989509583,7.30000019073486,1.77820098400116,9.73999977111816,6.89999997615814,4.7924616932869,8.19999992847443,208.999991416931,55.7448029518127,208.999991416931,0.00949999972021942,0.00678044216328999,0.0103099999648748,208.999991416931,60.7244551181793,208.999991416931,2387.89993286133,2380.92727661133,2390.20004272461,2505.89996337891,2498.06594848633,2507.5
0,6.19999945163727,4.19220507144928,7.40000009536743,2.21999995410442,1.37983281165361,2.5000000372529,13.7000000476837,9.5487916469574,17.3000001907349,17.5,13.9390337467194,20.8999991416931,NA,NA,NA,5.799999833107,4.909628033638,6.99999988079071,NA,NA,NA,0.00829000015301063,0.00675696014695859,0.00925999970036173,NA,NA,NA,2387.79998779297,2381.57348632812,2390.20004272461,2505.59997558594,2499.00634765625,2507.10006713867
0,4.200000166893,3.12808841466904,5.40000021457672,1.94000005722046,1.19702713564038,2.18000002205372,13.7000000476837,9.57625031471252,16.7999994754791,17.4000000953674,13.8677716255188,20.5999994277954,NA,NA,NA,5.2999997138977,4.07117336988449,5.89999973773956,NA,NA,NA,0.00908000004073983,0.00689550887500445,0.00965000026553753,NA,NA,NA,2388.39996337891,2381.82571411133,2390,2503.60000610352,2497.55233764648,2505.09994506836
0,4.90000039339066,3.56324791908264,5.10000050067902,1.24000003561378,0.783227477222681,1.47000001743436,14.099999666214,11.1586010456085,16.9000005722046,17.1000003814697,13.9438760280609,21.1999988555908,NA,NA,NA,4.79999989271164,3.43134760856628,5.50000011920929,NA,NA,NA,0.00949000025229907,0.0070221950920768,0.0101099999483267,NA,NA,NA,2384.70001220703,2378.6686706543,2386.90002441406,2500.29998779297,2493.2341003418,2501.99996948242
0,5.49999952316284,3.8637587428093,6.30000054836273,0.94999996945262,0.59374668635428,1.20000001043081,15.5999994277954,13.1779384613037,19.2999994754791,17.4000000953674,14.0721499919891,21.9000005722046,NA,NA,NA,3.89999985694885,3.11209082603455,4.69999998807907,NA,NA,NA,0.00833000015632024,0.00655716974051757,0.00990999993177866,NA,NA,NA,2379.60006713867,2376.43432617188,2382.40005493164,2495.59997558594,2491.15692138672,2498.30001831055
0,4.200000166893,2.8282168507576,5.20000040531158,1.24000003561378,0.915043614804745,1.38999996706843,17.6999998092651,14.4174337387085,21.7000007629395,18.0999994277954,14.2442381381989,22.8999996185303,7.38000011444092,1.80787348747253,9.82999992370606,4.30000007152557,3.6219921708107,4.69999998807907,208.999991416931,43.6828374862671,208.999991416931,0.00817000014308178,0.00644448689968158,0.00893999967388481,208.999991416931,49.869167804718,208.999991416931,2380,2376.45004272461,2384.19998168945,2500.20004272461,2496.03149414062,2501.49993896484
0,3.19999992847443,2.52864897251129,4.6000000834465,1.52999991551042,1.10809989273548,1.6499999910593,16.1000001430511,13.9221966266632,19.7000002861023,17.8999996185303,14.2169940471649,22.5999999046326,NA,NA,NA,4.39999997615814,3.93694132566452,4.90000009536743,NA,NA,NA,0.00841000016293947,0.0061470338152958,0.00909000021920292,NA,NA,NA,2383.50006103516,2379.49600219727,2386.60003662109,2501.49993896484,2496.79611206055,2502.5
0,2.80000001192093,2.09471434354782,3.19999992847443,1.95000004023314,1.40526620671153,2.09999997168779,13.8999998569489,12.2240281105042,17.2000002861023,17.5999999046326,14.0042185783386,22.3000001907349,NA,NA,NA,4.79999989271164,4.01746928691864,5,NA,NA,NA,0.00694999968686716,0.00562190578534683,0.0074100000801991,NA,NA,NA,2385.70007324219,2380.60531616211,2387.89993286133,2503.30001831055,2498.65631103516,2504.29992675781
0,3.09999972581863,2.31398403644562,3.80000025033951,2.17000003904104,1.54071468859911,2.35999990254641,12.5999999046326,10.8125805854797,16.0000002384186,17.5,13.7824904918671,22.2000002861023,NA,NA,NA,5.09999990463257,4.13994014263153,5.50000011920929,NA,NA,NA,0.00628999998752988,0.00535347943753095,0.00686999968024793,NA,NA,NA,2385.50003051758,2381.32186889648,2386.60003662109,2504.40002441406,2499.29122924805,2505.39993286133
0,4.6000000834465,3.32489311695099,5.40000021457672,2.05999985337257,1.43857067450881,2.19999998807907,12.0000004768372,9.71327185630799,15.2999997138977,17.4000000953674,13.5769164562225,22.1000003814697,NA,NA,NA,5.89999973773956,4.48804467916489,6.49999976158142,NA,NA,NA,0.00631000034445606,0.00544892415632603,0.00742000025866219,NA,NA,NA,2386.79992675781,2382.28805541992,2388.99993896484,2502.89993286133,2498.09814453125,2503.89999389648
0,6.19999945163727,4.32909339666367,8.10000002384186,1.94000005722046,1.28339184448123,2.05000024288893,14.3499994277954,9.39408659934998,18.3000004291534,17.5,13.3951568603516,22.1000003814697,7.3600001335144,1.69889688491821,9.78999996185303,5.89999973773956,4.6216955780983,6.700000166893,208.999991416931,35.8087331056595,208.999991416931,0.00642000017592181,0.00540689981676223,0.00754999973651138,208.999991416931,41.723245382309,208.999991416931,2384.10003662109,2380.04730224609,2385.50003051758,2503.00003051758,2497.08251953125,2504.29992675781
0,6.00000023841858,4.25848543643951,7.5,1.64999980479479,1.07866758480668,1.82000007480383,14.099999666214,9.4175535440445,16.2999999523163,17.1000003814697,13.0256330966949,21.5000009536743,NA,NA,NA,5.09999990463257,4.35858845710754,5.89999973773956,NA,NA,NA,0.0066100000140068,0.00537575353121156,0.00713000005703179,NA,NA,NA,2383.50006103516,2378.36074829102,2385,2501.30004882812,2495.29113769531,2502.40005493164
0,7.90000021457672,5.50180673599243,10,1.94000005722046,1.21798785403371,2.17000003904104,14.1999995708466,9.99135196208954,17.4000000953674,16.9000005722046,12.8010904788971,21.0999989509583,NA,NA,NA,6.39999985694885,4.8001179099083,7.40000009536743,NA,NA,NA,0.00636999999414911,0.00539190985193727,0.00715999988187832,NA,NA,NA,2385,2378.64898681641,2388.09997558594,2503.00003051758,2496.31393432617,2504.40002441406
0,8.70000004768372,5.54683029651642,11.6999995708466,2.0499998703599,1.00659262388945,2.3199999704957,15.1999998092651,10.6975889205933,20.0999999046326,17.3000001907349,12.8077948093414,21.9000005722046,NA,NA,NA,6.29999995231628,4.16468352079391,7.2000002861023,NA,NA,NA,0.00562000010972952,0.00472024943576344,0.00669000002062603,NA,NA,NA,2384.60006713867,2374.65560913086,2386.90002441406,2503.20007324219,2492.27737426758,2504.90005493164
0,5.60000002384186,3.78940224647522,7.60000050067902,0.899999868124723,0.533417193219066,1.05999996885657,16.0000002384186,11.7336452007294,19.9000000953674,17.5,12.9282367229462,22.0000004768372,NA,NA,NA,3.89999985694885,2.72662043571472,4.90000009536743,NA,NA,NA,0.00425000017401089,0.00357293963304528,0.00546000009649106,NA,NA,NA,2374.29992675781,2369.74822998047,2377.79998779297,2492.10006713867,2485.41351318359,2494.10003662109
0,6.19999945163727,4.06167805194855,7.00000047683716,0.749999983236194,0.579996267333627,0.889999978244305,15.7000005245209,12.1867430210114,19.4000005722046,17.5,13.0200779438019,22.0000004768372,7.30999994277954,1.5126143693924,9.72999954223633,3.40000003576279,2.86560237407684,3.79999995231628,169.000005722046,31.5792828798294,208.999991416931,0.00546999991968278,0.00407931501911207,0.00725000006696064,208.999991416931,41.6741907596588,208.999991416931,2375.20004272461,2371.31576538086,2376.79992675781,2491.60003662109,2488.05252075195,2494.29992675781
0,5.20000040531158,3.52694600820541,6.39999985694885,0.870000012218952,0.610871752724051,1.02999992668629,15.8000004291534,13.0001151561737,18.7999999523163,17.5999999046326,13.2650125026703,22.2000002861023,NA,NA,NA,3.60000014305115,2.99121528863907,4.09999996423721,NA,NA,NA,0.0055800001064199,0.00434901430423906,0.00628999998752988,NA,NA,NA,2375.70007324219,2371.76666259766,2378.89999389648,2493.50006103516,2489.0087890625,2495.39993286133
0,5.60000002384186,3.38104724884033,7.30000019073486,0.700000021606684,0.236006663180888,0.860000029206276,17.2000002861023,15.4560720920563,20.0999999046326,17.5999999046326,13.8843441009521,22.4000000953674,NA,NA,NA,3.30000013113022,1.43627196550369,4.39999997615814,NA,NA,NA,0.00478000004022761,0.00376116524591907,0.00599000031797914,NA,NA,NA,2370.89996337891,2367.10861206055,2374.70001220703,2489.34997558594,2479.82009887695,2491.90002441406
0,5.20000040531158,2.7262082695961,6.39999985694885,0.700000021606684,0.27799722738564,0.879999995231628,17.9999995231628,16.3091444969177,19.099999666214,17.3000001907349,14.0362477302551,22.0000004768372,NA,NA,NA,3.19999992847443,1.72535851597786,4.00000005960464,NA,NA,NA,0.00405999998065454,0.00307725684933757,0.00436999982866837,NA,NA,NA,2368.80004882812,2364.24377441406,2373.00003051758,2487.40005493164,2479.78530883789,2490.70007324219
0,4.80000019073486,3.10332208871841,5.60000002384186,0.979999918490648,0.702506955713034,1.12999994307756,17.7999997138977,15.5161666870117,18.9999997615814,17.0000004768372,14.0720510482788,22.5999999046326,NA,NA,NA,3.70000004768372,2.95680731534958,4.39999997615814,NA,NA,NA,0.00452000001871511,0.00320433883871374,0.00546999991968278,NA,NA,NA,2371.90002441406,2369.48913574219,2375.39993286133,2492.29995727539,2489.1584777832,2494.19998168945
0,5.20000040531158,3.15053999423981,6.89999997615814,1.15000000223517,0.848669745028019,1.30000011995435,16.7999994754791,14.3476009368896,20.1999998092651,16.7999994754791,14.0251004695892,23.0999994277954,7.19000005722046,1.39801204204559,9.59000015258789,4.00000005960464,3.17440241575241,4.6000000834465,208.999991416931,36.6479188203812,208.999991416931,0.00658999965708063,0.00488125273534479,0.00755999991497447,208.999991416931,38.5158985853195,208.999991416931,2378.00003051758,2374.72915649414,2379.79995727539,2497.40005493164,2493.25973510742,2498.60000610352
0,3.50000023841858,2.52764075994492,5.20000040531158,1.18000004440546,0.740108918398619,1.32999997586012,17.5999999046326,14.2654836177826,22.4000000953674,17.2000002861023,14.2340290546417,24.2000007629395,NA,NA,NA,3.49999994039536,2.5683006644249,4.19999986886978,NA,NA,NA,0.00665000001731642,0.00561554855948998,0.00755999991497447,NA,NA,NA,2383.00003051758,2379.1291809082,2383.89999389648,2497.10006713867,2490.52276611328,2498.60000610352
0,4.39999997615814,3.19150537252426,5.40000021457672,1.09999999403954,0.630891369655728,1.35000003501773,20.699999332428,16.7427086830139,24.2000007629395,18.0999994277954,15.2506899833679,25.0999999046326,NA,NA,NA,3.70000004768372,2.64501303434372,4.30000007152557,NA,NA,NA,0.00803999995468985,0.00662637731352334,0.00882999984241906,NA,NA,NA,2382.10006713867,2377.58590698242,2384.19998168945,2496.49993896484,2491.55822753906,2497.59994506836
0,5.69999992847443,3.44312876462936,7.00000047683716,0.430000014603138,0.221796846017241,0.570000009611249,22.3000001907349,19.5652687549591,25.0999999046326,19.4000005722046,16.4927649497986,26.1999988555908,NA,NA,NA,2.19999998807907,1.49604365229607,2.80000001192093,NA,NA,NA,0.0083899998060133,0.0071868335282943,0.00929999970367135,NA,NA,NA,2380.35003662109,2376.98974609375,2381.90002441406,2490.50003051758,2486.04095458984,2492.10006713867
0,6.39999985694885,3.48867684602737,8.30000042915344,0.650000013411045,0.423074327409267,0.8500000461936,22.1000003814697,19.8329484462738,25.2999997138977,19.6000003814697,16.7742872238159,26.0999989509583,NA,NA,NA,3.00000011920929,2.14053273200989,3.79999995231628,NA,NA,NA,0.00783999993814177,0.00659297256788705,0.0084900001695587,NA,NA,NA,2379.40002441406,2376.76635742188,2381.19995117188,2493.09997558594,2488.68362426758,2494.70001220703
0,4.200000166893,2.78613299131393,5.10000050067902,0.939999893307686,0.634336052462459,1.12999994307756,20.4999995231628,18.5845875740051,23.0999994277954,19.6000003814697,16.776796579361,25.7999992370605,7.1399998664856,1.45655488967896,9.5,3.10000002384186,2.69046008586884,3.40000003576279,208.999991416931,107.146227359772,208.999991416931,0.00681000003055488,0.00566443851823806,0.00722999971003446,208.999991416931,114.700162410736,208.999991416931,2381.00006103516,2376.06384277344,2383.39996337891,2495.29998779297,2490.4914855957,2496.90002441406
0,4.69999998807907,3.00866305828094,6.39999985694885,1.21999997645617,0.794014614075422,1.43000008538365,19.4000005722046,16.8767929077148,22.2000002861023,19.7000002861023,16.723370552063,25.1999998092651,NA,NA,NA,3.60000014305115,2.94837951660156,3.89999985694885,NA,NA,NA,0.00586999995277893,0.00491456901841048,0.00623999980575718,NA,NA,NA,2381.99996948242,2376.64154052734,2383.69995117188,2496.69998168945,2491.26190185547,2498.30001831055
0,3.40000003576279,2.15200394392014,4.09999996423721,1.21999997645617,0.815799087285995,1.38999996706843,17.4000000953674,14.6939849853516,21.3000011444092,19.6000003814697,16.6109919548035,24.8000001907349,NA,NA,NA,3.00000011920929,2.61509597301483,3.40000003576279,NA,NA,NA,0.0058099999478145,0.0048832081489536,0.00639999981899564,NA,NA,NA,2382.79998779297,2377.33932495117,2384.60006713867,2496.19995117188,2491.31103515625,2497.79998779297
0,4.200000166893,2.79010742902756,4.69999998807907,0.779999978840351,0.601917132735252,0.980000011622906,18.3000004291534,15.3411030769348,22.1000003814697,19.8000001907349,16.7321848869324,24.8000001907349,NA,NA,NA,3.00000011920929,2.56964653730392,3.60000014305115,NA,NA,NA,0.00713000005703179,0.00555862662565687,0.00758000027190064,NA,NA,NA,2379.79995727539,2375.81451416016,2382.70004272461,2493.55010986328,2490.35522460938,2494.70001220703
0,5,3.64691942930222,6.39999985694885,1.06999995186925,0.797503720968962,1.25000001862645,17.3000001907349,15.1619708538055,21.7000007629395,19.5000004768372,16.5547382831573,24.1000008583069,NA,NA,NA,3.70000004768372,3.12662422657013,4.09999996423721,NA,NA,NA,0.00705000005041257,0.0052594103294723,0.00790999976629792,NA,NA,NA,2380.39993286133,2376.41342163086,2382.40005493164,2497.10006713867,2492.46795654297,2498.20007324219
0,5.10000050067902,3.83831828832626,6.700000166893,1.31999999284744,0.937130022794008,1.44999995827675,16.6999995708466,14.1794836521149,19.5000004768372,19.099999666214,16.2244915962219,24.5000004768372,7.09500026702881,1.58421802520752,9.44999980926514,4.19999986886978,3.46693933010101,4.79999989271164,208.999991416931,88.2189810276031,208.999991416931,0.00654000018585066,0.0049862812545598,0.00779999993483216,208.999991416931,100.171685218811,208.999991416931,2380.89996337891,2377.15591430664,2382.70004272461,2498.69995117188,2493.51516723633,2499.90005493164
0,5.2999997138977,3.45219731330872,6.19999945163727,1.37999998405576,0.868166610598564,1.48999998345971,17.5499999523163,14.0492105484009,21.3000011444092,19.5000004768372,15.9846770763397,24.7000002861023,NA,NA,NA,3.79999995231628,2.94890135526657,4.39999997615814,NA,NA,NA,0.00674999967031909,0.0052782656467798,0.00734000025204296,NA,NA,NA,2381.49993896484,2377.88284301758,2382.70004272461,2499.40002441406,2492.50030517578,2500.20004272461
0,5.40000021457672,3.42729479074478,9.60000038146973,0.720000034198165,0.427667843177915,0.889999978244305,19.2999994754791,16.4683198928833,22.7999997138977,20.0999999046326,16.577125787735,25.699999332428,NA,NA,NA,2.70000010728836,2.00767949223518,3.60000014305115,NA,NA,NA,0.00665000001731642,0.00551714940399961,0.00717000006034141,NA,NA,NA,2379.90005493164,2374.31015014648,2380.89996337891,2492.20001220703,2487.24548339844,2493.60000610352
0,5.10000050067902,3.16081464290619,5.69999992847443,0.499999942258,0.239264662377536,0.589999975636602,22.0000004768372,19.1150331497192,24.8000001907349,21.3000011444092,17.4347388744354,26.6000008583069,NA,NA,NA,2.00000002980232,1.37902274727821,2.39999994635582,NA,NA,NA,0.00659999983554371,0.0050469196821723,0.00697000004379333,NA,NA,NA,2375.89996337891,2372.07260131836,2377.10006713867,2487.59994506836,2483.81820678711,2489.40002441406
0,4.90000039339066,3.18362027406693,6.80000007152557,0.459999963641167,0.248602754436433,0.549999997019768,23.2999992370605,20.5208611488342,26.1999988555908,22.2000002861023,18.3878457546234,26.9000005722046,NA,NA,NA,1.89999997615814,1.52678683400154,2.30000004172325,NA,NA,NA,0.00452000001871511,0.003454470842712,0.00532999990809913,NA,NA,NA,2372.89993286133,2368.9045715332,2374.19998168945,2484.60006713867,2479.49981689453,2485.59997558594
0,6.19999945163727,4.80586141347885,8.60000014305115,0.300000025890768,0.137624493800104,0.439999997615814,24.9000000953674,21.6173243522644,27.5,23.199999332428,19.2235934734344,27.7999997138977,7.1399998664856,1.82296872138977,9.46000003814697,1.70000001788139,1.02905012667179,2.30000004172325,208.999991416931,131.988799571991,208.999991416931,0.00369999995086801,0.00303467544426894,0.00405000015746282,208.999991416931,159.127581119537,208.999991416931,2370.59997558594,2364.4319152832,2371.99996948242,2481.10000610352,2475.02349853516,2482.70004272461
0,9.60000038146973,5.03577053546906,14.1000008583069,0.479999976232648,0.195740908384323,0.579999992623925,25,21.2494826316833,27.9999995231628,23.8000011444092,19.4050431251526,28.6999988555908,NA,NA,NA,2.5,1.19708128273487,3.19999992847443,NA,NA,NA,0.00448000001540549,0.00349325439685799,0.00534000008656221,NA,NA,NA,2368.69995117188,2364.47799682617,2370.20004272461,2488.00003051758,2478.525390625,2489.79995727539
0,6.60000085830688,5.0123918056488,10,0.570000009611249,0.252297567203641,0.680000055581331,24.300000667572,20.163209438324,27.1000003814697,24.0000009536743,19.3815195560455,29.4000005722046,NA,NA,NA,2.5,1.48964211344719,2.8999999165535,NA,NA,NA,0.00327000009292533,0.00267486406357875,0.00351000011278302,NA,NA,NA,2373.50006103516,2365.51620483398,2375.29998779297,2484.79995727539,2476.77169799805,2486.60003662109
0,6.00000023841858,3.39316487312317,9.60000038146973,0.540000014007092,0.246182270348072,0.610000034794211,23.6999988555908,19.0939402580261,27.2000002861023,24.0000009536743,19.3474245071411,29.2000007629395,NA,NA,NA,2.09999993443489,1.30075559020042,2.59999990463257,NA,NA,NA,0.00339999992604589,0.00288818622351528,0.00379000013595032,NA,NA,NA,2371.00006103516,2365.03631591797,2371.99996948242,2486.00006103516,2477.8547668457,2487.20001220703
0,3.30000042915344,2.3506410419941,4.50000017881393,0.360000017099082,0.180100335273892,0.460000010207295,23.2999992370605,19.1317784786224,26.800000667572,24.1000008583069,19.3122363090515,29.4000005722046,NA,NA,NA,1.70000001788139,1.06786608695984,1.80000007152557,NA,NA,NA,0.00419000016904647,0.00334167218341008,0.00468999985514529,NA,NA,NA,2372.59994506836,2367.56713867188,2373.80004882812,2483.00003051758,2476.89056396484,2484.40002441406
0,3.50000023841858,2.30954557657242,4.200000166893,0.249999971129,0.12512281537056,0.310000008903444,23.3999991416931,19.8262107372284,27.1000003814697,24.2000007629395,19.4291377067566,29.9000000953674,7.23999977111816,2.10370302200317,9.52000045776367,1.29999995231628,0.941804870963097,1.50000005960464,208.999991416931,163.138377666473,208.999991416931,0.00434999982701356,0.00347706752279464,0.00476999986176452,208.999991416931,162.671363353729,208.999991416931,2370.89996337891,2366.19918823242,2371.99996948242,2481.60003662109,2476.36749267578,2482.89993286133
0,3.55000019073486,2.1797226369381,4.30000007152557,0.219999998807907,0.108374131377786,0.300000002607703,23.5999989509583,20.165810585022,27.3000001907349,24.5000004768372,19.5726978778839,30.699999332428,NA,NA,NA,1.19999997317791,0.862644165754318,1.50000005960464,NA,NA,NA,0.00450999984025202,0.00346928992200901,0.00490999987334817,NA,NA,NA,2372.40005493164,2366.10336303711,2373.99993896484,2481.60003662109,2475.75500488281,2482.79998779297
0,5,2.92946875095367,6.10000014305115,0.229999981820583,0.0931062735617161,0.340000027790666,24.300000667572,20.5833029747009,28.4999990463257,24.7000002861023,19.6716260910034,31.3000011444092,NA,NA,NA,1.29999995231628,0.771634355187416,1.70000001788139,NA,NA,NA,0.00448000001540549,0.00381741394051005,0.00508000006504972,NA,NA,NA,2372.10006713867,2367.13531494141,2373.09997558594,2481.60003662109,2475.86730957031,2483.39996337891
0,4.09999996423721,2.70211398601532,5.49999952316284,0.279999966733158,0.161130516789854,0.360000017099082,23.8000011444092,20.4866456985474,27.9999995231628,24.7000002861023,19.7786009311676,31.1999988555908,NA,NA,NA,1.40000000596046,1.09465897083282,1.70000001788139,NA,NA,NA,0.00458999984687125,0.003590062647163,0.00532999990809913,NA,NA,NA,2371.00006103516,2366.12396240234,2372.79998779297,2483.39996337891,2478.2829284668,2484.90005493164
0,5,3.45588386058807,8.10000002384186,0.439999997615814,0.268612941727042,0.529999984428287,22.8999996185303,20.2596974372864,26.3000011444092,24.7000002861023,19.8709332942963,30.8999991416931,NA,NA,NA,1.89999997615814,1.49753615260124,2.09999993443489,NA,NA,NA,0.00468000003195357,0.00339987131781072,0.0050200000600853,NA,NA,NA,2373.30001831055,2367.11502075195,2374.60006713867,2486.60003662109,2480.52307128906,2487.89993286133
0,7.90000021457672,4.99464690685272,11.2000000476837,0.860000029206276,0.503713544458151,0.989999994635582,21.5000009536743,18.4748494625092,24.7000002861023,24.300000667572,19.7109496593475,30.5999994277954,7.34000015258789,2.38937139511108,9.5600004196167,3.40000003576279,2.36845627427101,4.09999996423721,208.999991416931,170.237982273102,208.999991416931,0.00482999986672894,0.00347331514660709,0.00603000032128875,208.999991416931,161.061477661133,208.999991416931,2374.40002441406,2369.82192993164,2376.60003662109,2493.20007324219,2485.23590087891,2494.90005493164
