Time,air_temperature[unit:K]
1984-04-21 00:00:00 UTC,247.75852966308594
1984-04-22 00:00:00 UTC,248.22586059570312
1984-04-23 00:00:00 UTC,248.8007354736328
1984-04-24 00:00:00 UTC,248.9286651611328
1984-04-25 00:00:00 UTC,248.87820434570312
1984-04-26 00:00:00 UTC,248.07704162597656
1984-04-27 00:00:00 UTC,247.826904296875
1984-04-28 00:00:00 UTC,248.00668334960938
1984-04-29 00:00:00 UTC,247.9619140625
1984-04-30 00:00:00 UTC,248.27647399902344
1984-05-01 00:00:00 UTC,248.7353973388672
1984-05-02 00:00:00 UTC,248.75897216796875
1984-05-03 00:00:00 UTC,248.8861083984375
1984-05-04 00:00:00 UTC,248.84701538085938
1984-05-05 00:00:00 UTC,248.9040985107422
1984-05-06 00:00:00 UTC,248.61846923828125
1984-05-07 00:00:00 UTC,248.30654907226562
1984-05-08 00:00:00 UTC,249.0159149169922
1984-05-09 00:00:00 UTC,249.63751220703125
1984-05-10 00:00:00 UTC,249.75479125976562
1984-05-11 00:00:00 UTC,249.72483825683594
1984-05-12 00:00:00 UTC,249.92111206054688
1984-05-13 00:00:00 UTC,249.86354064941406
1984-05-14 00:00:00 UTC,249.7908477783203
1984-05-15 00:00:00 UTC,249.6414337158203
1984-05-16 00:00:00 UTC,249.46524047851562
1984-05-17 00:00:00 UTC,249.47994995117188
1984-05-18 00:00:00 UTC,249.58843994140625
1984-05-19 00:00:00 UTC,249.39927673339844
1984-05-20 00:00:00 UTC,249.836181640625
1984-05-21 00:00:00 UTC,250.00344848632812
1984-05-22 00:00:00 UTC,249.4722442626953
1984-05-23 00:00:00 UTC,250.0332489013672
1984-05-24 00:00:00 UTC,250.15542602539062
1984-05-25 00:00:00 UTC,249.32948303222656
1984-05-26 00:00:00 UTC,249.5171661376953
1984-05-27 00:00:00 UTC,249.58395385742188
1984-05-28 00:00:00 UTC,249.14791870117188
1984-05-29 00:00:00 UTC,249.70982360839844
1984-05-30 00:00:00 UTC,250.119384765625
1984-05-31 00:00:00 UTC,249.85641479492188
1984-06-01 00:00:00 UTC,249.52301025390625
1984-06-02 00:00:00 UTC,249.35496520996094
1984-06-03 00:00:00 UTC,249.59869384765625
1984-06-04 00:00:00 UTC,249.39390563964844
1984-06-05 00:00:00 UTC,249.30197143554688
1984-06-06 00:00:00 UTC,249.181640625
1984-06-07 00:00:00 UTC,249.13824462890625
1984-06-08 00:00:00 UTC,249.30313110351562
1984-06-09 00:00:00 UTC,248.94606018066406
1984-06-10 00:00:00 UTC,249.39271545410156
1984-06-11 00:00:00 UTC,249.71255493164062
1984-06-12 00:00:00 UTC,249.75193786621094
1984-06-13 00:00:00 UTC,249.929443359375
1984-06-14 00:00:00 UTC,249.99220275878906
1984-06-15 00:00:00 UTC,249.9123077392578
1984-06-16 00:00:00 UTC,249.79737854003906
1984-06-17 00:00:00 UTC,249.68663024902344
1984-06-18 00:00:00 UTC,249.8318328857422
1984-06-19 00:00:00 UTC,249.88589477539062
1984-06-20 00:00:00 UTC,249.93212890625
1984-06-21 00:00:00 UTC,250.04586791992188
1984-06-22 00:00:00 UTC,250.0235137939453
1984-06-23 00:00:00 UTC,249.785400390625
1984-06-24 00:00:00 UTC,250.03179931640625
1984-06-25 00:00:00 UTC,250.0731658935547
1984-06-26 00:00:00 UTC,249.9524688720703
1984-06-27 00:00:00 UTC,250.06300354003906
1984-06-28 00:00:00 UTC,250.1382293701172
1984-06-29 00:00:00 UTC,250.12832641601562
1984-06-30 00:00:00 UTC,250.18124389648438
1984-07-01 00:00:00 UTC,249.857177734375
1984-07-02 00:00:00 UTC,250.1742401123047
1984-07-03 00:00:00 UTC,250.15377807617188
1984-07-04 00:00:00 UTC,249.94293212890625
1984-07-05 00:00:00 UTC,250.17860412597656
1984-07-06 00:00:00 UTC,250.33663940429688
1984-07-07 00:00:00 UTC,250.33200073242188
1984-07-08 00:00:00 UTC,250.3207550048828
1984-07-09 00:00:00 UTC,250.1151580810547
1984-07-10 00:00:00 UTC,249.9683074951172
1984-07-11 00:00:00 UTC,249.99288940429688
1984-07-12 00:00:00 UTC,250.15603637695312
1984-07-13 00:00:00 UTC,250.2350311279297
1984-07-14 00:00:00 UTC,250.16065979003906
1984-07-15 00:00:00 UTC,250.1927947998047
1984-07-16 00:00:00 UTC,250.08963012695312
1984-07-17 00:00:00 UTC,250.10015869140625
1984-07-18 00:00:00 UTC,250.25379943847656
1984-07-19 00:00:00 UTC,250.3457489013672
1984-07-20 00:00:00 UTC,250.32229614257812
1984-07-21 00:00:00 UTC,250.3644561767578
1984-07-22 00:00:00 UTC,250.26895141601562
1984-07-23 00:00:00 UTC,250.11761474609375
1984-07-24 00:00:00 UTC,250.15830993652344
1984-07-25 00:00:00 UTC,249.997314453125
1984-07-26 00:00:00 UTC,249.80661010742188
1984-07-27 00:00:00 UTC,249.9659881591797
1984-07-28 00:00:00 UTC,250.0439910888672
1984-07-29 00:00:00 UTC,250.0858917236328
1984-07-30 00:00:00 UTC,250.1154022216797
1984-07-31 00:00:00 UTC,249.88546752929688
1984-08-01 00:00:00 UTC,249.9228973388672
1984-08-02 00:00:00 UTC,250.03973388671875
1984-08-03 00:00:00 UTC,250.07957458496094
1984-08-04 00:00:00 UTC,250.14463806152344
1984-08-05 00:00:00 UTC,250.06381225585938
1984-08-06 00:00:00 UTC,249.94216918945312
1984-08-07 00:00:00 UTC,249.9597930908203
