Time,dead_fuel_moisture_100hr[unit:Percent]
1984-01-01 00:00:00 UTC,1.768917202949524
1984-01-02 00:00:00 UTC,1.822908401489258
1984-01-03 00:00:00 UTC,1.7985727787017822
1984-01-04 00:00:00 UTC,1.7621766328811646
1984-01-05 00:00:00 UTC,1.696675896644592
1984-01-06 00:00:00 UTC,1.608194351196289
1984-01-07 00:00:00 UTC,1.610159158706665
1984-01-08 00:00:00 UTC,1.5766731500625608
1984-01-09 00:00:00 UTC,1.699687719345093
1984-01-10 00:00:00 UTC,1.7887240648269656
1984-01-11 00:00:00 UTC,1.8119897842407227
1984-01-12 00:00:00 UTC,1.888000249862671
1984-01-13 00:00:00 UTC,1.9708713293075564
1984-01-14 00:00:00 UTC,2.0977156162261963
1984-01-15 00:00:00 UTC,2.108673572540283
1984-01-16 00:00:00 UTC,2.0757131576538086
1984-01-17 00:00:00 UTC,2.0823075771331787
1984-01-18 00:00:00 UTC,2.077651262283325
1984-01-19 00:00:00 UTC,1.9963148832321167
1984-01-20 00:00:00 UTC,1.9895588159561157
1984-01-21 00:00:00 UTC,1.8976771831512451
1984-01-22 00:00:00 UTC,1.8098716735839844
1984-01-23 00:00:00 UTC,1.8361457586288452
1984-01-24 00:00:00 UTC,1.8460242748260496
1984-01-25 00:00:00 UTC,1.8323134183883667
1984-01-26 00:00:00 UTC,1.8752673864364626
1984-01-27 00:00:00 UTC,1.8838883638381958
1984-01-28 00:00:00 UTC,1.812351703643799
1984-01-29 00:00:00 UTC,1.729951620101929
1984-01-30 00:00:00 UTC,1.6772464513778687
1984-01-31 00:00:00 UTC,1.5882906913757324
1984-02-01 00:00:00 UTC,1.4173365831375122
1984-02-02 00:00:00 UTC,1.374652624130249
1984-02-03 00:00:00 UTC,1.2952314615249634
1984-02-04 00:00:00 UTC,1.4190051555633545
1984-02-05 00:00:00 UTC,1.464565634727478
1984-02-06 00:00:00 UTC,1.3798242807388306
1984-02-07 00:00:00 UTC,1.2822754383087158
1984-02-08 00:00:00 UTC,1.4802292585372925
1984-02-09 00:00:00 UTC,1.5142080783843994
1984-02-10 00:00:00 UTC,1.4562695026397705
1984-02-11 00:00:00 UTC,1.6043115854263306
1984-02-12 00:00:00 UTC,1.6502774953842163
1984-02-13 00:00:00 UTC,1.6643524169921875
1984-02-14 00:00:00 UTC,1.743292212486267
1984-02-15 00:00:00 UTC,1.794123649597168
1984-02-16 00:00:00 UTC,1.7510460615158083
1984-02-17 00:00:00 UTC,1.8205132484436035
1984-02-18 00:00:00 UTC,1.8835316896438599
1984-02-19 00:00:00 UTC,1.8982738256454468
1984-02-20 00:00:00 UTC,1.8537036180496214
1984-02-21 00:00:00 UTC,1.6844948530197146
1984-02-22 00:00:00 UTC,1.4884746074676514
1984-02-23 00:00:00 UTC,1.5092294216156006
1984-02-24 00:00:00 UTC,1.5194488763809204
1984-02-25 00:00:00 UTC,1.6272944211959839
1984-02-26 00:00:00 UTC,1.7334587574005127
1984-02-27 00:00:00 UTC,1.7612210512161253
1984-02-28 00:00:00 UTC,1.752254843711853
1984-02-29 00:00:00 UTC,1.7204304933547976
1984-03-01 00:00:00 UTC,1.5400261878967285
1984-03-02 00:00:00 UTC,1.460675597190857
1984-03-03 00:00:00 UTC,1.5814101696014402
1984-03-04 00:00:00 UTC,1.6645070314407349
1984-03-05 00:00:00 UTC,1.6439559459686277
1984-03-06 00:00:00 UTC,1.657637596130371
1984-03-07 00:00:00 UTC,1.6520259380340576
1984-03-08 00:00:00 UTC,1.575833439826965
1984-03-09 00:00:00 UTC,1.4627809524536133
1984-03-10 00:00:00 UTC,1.5704100131988525
1984-03-11 00:00:00 UTC,1.5530062913894653
1984-03-12 00:00:00 UTC,1.5495127439498901
1984-03-13 00:00:00 UTC,1.379846215248108
1984-03-14 00:00:00 UTC,1.2624845504760742
